ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
237,1499,320,39,138,1002,1063,42
238,1500,312,37,151,1000,1064,42
239,1496,309,39,145,1003,1060,43
240,1499,307,41,145,1006,1060,43
241,1500,302,41,147,1010,1061,43
242,1500,292,44,151,1013,1061,43
243,1500,294,47,151,1008,1061,43
244,1500,292,44,157,1007,1061,43
245,1500,287,47,160,1006,1061,43
246,1500,281,47,164,1008,1061,43
247,1500,278,48,163,1011,1060,44
248,1500,276,43,166,1015,1059,44
249,1500,275,44,167,1014,1061,44
250,1500,275,46,173,1006,1061,44
251,1499,271,47,172,1009,1063,44
252,1499,268,54,164,1013,1064,44
253,1500,268,47,174,1011,1065,44
254,1499,261,45,177,1016,1063,44
255,1500,259,44,182,1015,1064,44
256,1499,258,50,181,1010,1059,44
257,1500,260,47,182,1011,1060,44
258,1500,267,42,179,1012,1062,44
259,1499,275,34,186,1004,1061,44
260,1500,277,33,184,1006,1063,44
261,1500,278,39,179,1004,1062,44
262,1500,280,42,173,1005,1064,44
263,1498,277,45,172,1004,1063,44
264,1500,279,45,169,1007,1065,44
265,1500,275,45,169,1011,1065,44
266,1497,269,48,172,1008,1065,44
267,1499,270,49,170,1010,1067,42
268,1499,273,53,167,1006,1064,41
269,1500,274,52,164,1010,1062,41
270,1500,273,50,169,1008,1061,41
271,1498,273,43,174,1008,1063,41
272,1500,279,34,179,1008,1067,42
273,1497,277,38,169,1013,1064,42
274,1500,271,36,172,1021,1066,42
275,1500,267,43,171,1019,1068,42
276,1500,263,48,169,1020,1067,42
277,1499,264,47,172,1016,1064,42
278,1500,269,36,177,1018,1065,42
279,1499,272,33,176,1018,1064,42
280,1499,263,39,176,1021,1065,42
281,1499,269,41,172,1017,1065,42
282,1500,278,46,166,1010,1064,42
283,1500,276,50,165,1009,1064,42
284,1500,271,53,165,1011,1064,42
285,1499,278,52,159,1010,1068,42
286,1500,280,56,155,1009,1069,42
287,1500,283,49,164,1004,1070,42
288,1496,284,42,166,1004,1068,42
289,1500,286,38,176,1000,1071,42
290,1500,282,44,178,996,1072,42
291,1500,285,40,174,1001,1075,43
292,1499,289,38,171,1001,1075,43
293,1500,289,45,169,997,1077,43
294,1498,298,41,173,986,1078,43
295,1499,299,44,172,984,1077,43
296,1500,298,49,180,973,1079,43
297,1499,302,53,178,966,1081,43
298,1500,305,54,179,962,1083,43
299,1500,306,61,180,953,1083,44
300,1497,310,58,188,941,1084,44
301,1500,321,57,186,936,1088,44
302,1500,335,62,183,920,1088,44
303,1499,346,59,183,911,1089,43
304,1499,355,51,193,900,1091,43
305,1500,362,59,197,882,1095,43
306,1498,365,65,198,870,1096,43
307,1500,366,70,204,860,1098,43
308,1500,373,72,203,852,1098,43
309,1499,378,70,214,837,1100,42
310,1500,385,70,224,821,1107,42
311,1500,385,77,229,809,1107,42
312,1498,398,75,233,792,1105,42
313,1500,405,75,239,781,1109,42
314,1500,410,73,243,774,1113,42
315,1498,402,73,251,772,1112,42
316,1500,397,85,255,763,1111,42
317,1499,408,84,258,749,1110,42
318,1497,401,95,258,743,1108,42
319,1499,392,93,276,738,1112,42
320,1498,394,92,283,729,1112,42
321,1498,381,98,292,727,1112,42
322,1499,381,86,308,724,1112,42
323,1496,384,85,310,717,1111,42
324,1494,380,74,322,718,1111,42
325,1498,375,86,322,715,1116,42
326,1497,374,88,326,709,1115,42
327,1498,370,88,334,706,1116,42
328,1500,359,100,328,713,1116,42
329,1495,350,93,338,714,1115,42
330,1497,338,102,342,715,1115,42
331,1498,332,99,348,719,1113,42
332,1499,317,99,362,721,1111,42
333,1496,315,93,357,731,1104,41
334,1500,300,95,364,741,1106,41
335,1499,294,95,360,750,1109,41
336,1499,282,87,366,764,1110,41
337,1492,272,89,364,767,1102,41
338,1493,269,85,356,783,1103,41
339,1491,258,79,367,787,1104,41
340,1483,243,79,368,793,1099,40
341,1479,234,81,362,802,1095,40
342,1482,225,83,364,810,1094,40
343,1482,214,79,361,828,1093,40
344,1484,211,74,356,843,1095,40
345,1482,208,69,354,851,1090,40
346,1472,204,63,346,859,1079,40
347,1465,198,63,339,865,1073,40
348,1460,197,61,327,875,1069,39
349,1458,196,59,321,882,1066,39
350,1451,192,59,304,896,1061,39
351,1445,196,47,302,900,1054,40
352,1443,195,48,288,912,1049,40
353,1437,194,49,275,919,1045,40
354,1433,196,44,265,928,1040,39
355,1432,188,53,257,934,1038,39
356,1436,192,50,251,943,1041,39
357,1443,204,45,230,964,1044,38
358,1441,200,39,233,969,1043,38
359,1443,201,41,226,975,1044,37
360,1438,204,49,207,978,1036,37
361,1441,211,49,200,981,1038,37
362,1450,226,42,199,983,1046,37
363,1454,231,35,199,989,1049,37
364,1459,237,40,189,993,1048,38
365,1461,242,36,184,999,1045,38
366,1474,257,37,178,1002,1054,39
367,1485,266,42,174,1003,1061,39
368,1491,276,39,173,1003,1069,39
369,1498,280,45,170,1003,1074,38
370,1497,281,46,167,1003,1075,38
371,1500,286,42,172,1000,1077,38
372,1499,294,43,160,1002,1074,38
373,1500,299,39,158,1004,1071,38
374,1500,290,40,169,1001,1071,38
375,1499,294,43,163,999,1068,38
376,1500,293,45,159,1003,1067,38
377,1499,298,39,159,1003,1067,38
378,1498,296,43,159,1000,1067,38
379,1499,291,42,161,1005,1066,39
380,1500,293,41,164,1002,1067,39
381,1498,287,47,164,1000,1066,39
382,1500,288,52,161,999,1070,39
383,1500,286,50,167,997,1071,39
384,1499,280,52,169,998,1070,39
385,1496,282,45,171,998,1066,39
386,1500,279,43,176,1002,1068,39
387,1495,284,40,176,995,1070,39
388,1500,290,40,173,997,1077,38
389,1500,288,43,177,992,1078,38
390,1500,281,50,173,996,1078,38
391,1499,277,49,173,1000,1077,38
392,1500,268,57,175,1000,1076,38
393,1496,275,53,174,994,1074,38
394,1499,279,48,181,991,1076,39
395,1500,270,59,180,991,1082,39
396,1499,263,52,191,993,1080,39
397,1499,262,55,187,995,1079,39
398,1499,264,53,189,993,1077,41
399,1500,264,50,191,995,1080,41
400,1500,265,48,191,996,1081,41
401,1500,256,55,192,997,1084,40
402,1497,252,51,193,1001,1085,40
403,1500,257,49,195,999,1087,40
404,1500,257,47,204,992,1088,40
405,1497,252,49,206,990,1084,40
406,1499,263,46,204,986,1086,40
407,1500,259,51,200,990,1089,40
408,1499,261,40,204,994,1087,40
409,1500,253,47,203,997,1085,40
410,1499,252,49,193,1005,1090,39
411,1500,251,50,197,1002,1093,39
412,1500,255,48,196,1001,1096,39
413,1500,257,48,188,1007,1097,38
414,1500,262,39,189,1010,1097,38
415,1499,260,41,189,1009,1096,38
416,1500,258,40,187,1015,1098,38
417,1497,261,40,183,1013,1095,38
418,1499,268,44,175,1012,1096,38
419,1500,270,41,176,1013,1095,38
420,1498,267,37,179,1015,1093,38
421,1500,270,37,177,1016,1094,38
422,1498,279,32,169,1018,1093,38
423,1500,286,30,171,1013,1095,38
424,1498,280,36,166,1016,1092,38
425,1500,285,34,164,1017,1091,37
426,1499,293,37,155,1014,1089,37
427,1500,291,38,154,1017,1090,37
428,1500,289,43,151,1017,1093,37
429,1500,284,46,147,1023,1094,37
430,1500,281,49,145,1025,1093,38
431,1500,283,49,148,1020,1096,38
432,1499,273,55,155,1016,1095,38
433,1498,280,48,151,1019,1095,38
434,1500,283,48,152,1017,1101,38
435,1500,285,45,159,1011,1100,38
436,1498,283,40,162,1013,1097,38
437,1500,289,39,162,1010,1100,38
438,1500,290,41,166,1003,1101,38
439,1498,288,42,166,1002,1101,38
440,1500,287,42,172,999,1102,38
441,1498,291,38,175,994,1100,39
442,1499,293,38,176,992,1103,39
