ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
498,1490,211,60,246,973,809
499,1500,215,67,248,970,810
500,1497,200,71,249,977,804
501,1500,206,71,248,975,807
502,1500,211,71,243,975,808
503,1497,206,64,250,977,804
504,1499,205,60,252,982,801
505,1497,200,64,244,989,801
506,1491,208,55,241,987,800
507,1497,210,56,242,989,806
508,1498,217,55,241,985,805
509,1498,215,47,249,987,806
510,1499,211,56,236,996,804
511,1500,204,62,238,996,804
512,1499,203,65,235,996,803
513,1498,197,61,240,1000,806
514,1498,195,59,238,1006,807
515,1498,194,55,242,1007,806
516,1498,200,54,242,1002,806
517,1496,204,51,231,1010,807
518,1500,211,49,228,1012,812
519,1499,205,52,229,1013,810
520,1497,207,55,222,1013,813
521,1498,208,56,217,1017,815
522,1499,204,59,220,1016,814
523,1499,199,58,215,1027,816
524,1497,195,57,222,1023,814
525,1496,201,53,220,1022,813
526,1500,207,43,229,1021,814
527,1499,210,47,219,1023,811
528,1500,215,43,215,1027,811
529,1500,214,45,209,1032,813
530,1500,213,50,205,1032,812
531,1500,212,45,206,1037,808
532,1500,207,49,200,1044,809
533,1498,210,48,197,1043,807
534,1500,206,54,197,1043,805
535,1498,208,51,201,1038,805
536,1499,209,52,196,1042,807
537,1497,208,57,192,1040,805
538,1499,214,50,192,1043,807
539,1495,216,47,192,1040,804
540,1497,222,45,187,1043,806
541,1499,229,38,192,1040,806
542,1497,223,46,185,1043,807
543,1499,222,48,184,1045,805
544,1499,223,43,190,1043,804
545,1497,220,47,182,1048,803
546,1500,228,41,187,1044,806
547,1499,230,42,187,1040,806
548,1500,222,54,187,1037,804
549,1499,220,64,180,1035,803
550,1499,218,63,183,1035,804
551,1500,222,59,185,1034,805
552,1497,216,61,190,1030,802
553,1498,218,58,195,1027,800
554,1498,218,58,193,1029,802
555,1499,218,63,187,1031,803
556,1499,224,48,202,1025,803
557,1500,224,42,211,1023,804
558,1499,226,41,209,1023,801
559,1500,218,46,210,1026,802
560,1497,216,51,203,1027,800
561,1498,218,46,205,1029,797
562,1498,222,45,208,1023,796
563,1500,227,48,213,1012,799
564,1500,222,52,209,1017,798
565,1500,221,59,206,1014,798
566,1500,228,60,196,1016,795
567,1500,233,50,198,1019,795
568,1500,230,51,201,1018,797
569,1500,231,47,206,1016,796
570,1494,228,54,193,1019,793
571,1496,237,52,185,1022,793
572,1496,236,58,187,1015,793
573,1500,240,53,192,1015,794
574,1500,234,56,201,1009,796
575,1500,244,56,196,1004,796
576,1500,240,58,198,1004,798
577,1500,233,60,204,1003,797
578,1500,221,64,210,1005,798
579,1499,218,70,207,1004,798
580,1500,219,63,215,1003,801
581,1499,216,59,215,1009,797
582,1500,223,46,221,1010,794
583,1500,226,49,218,1007,797
584,1498,218,52,221,1007,797
585,1500,218,57,221,1004,795
586,1499,226,52,222,999,795
587,1496,221,51,221,1003,793
588,1500,219,57,218,1006,792
589,1498,229,48,225,996,789
590,1499,231,61,217,990,790
591,1499,234,58,216,991,787
592,1499,237,58,212,992,791
593,1500,238,56,221,985,792
594,1500,251,52,217,980,793
595,1497,254,49,214,980,792
596,1497,256,47,206,988,796
597,1499,255,52,205,987,796
598,1499,264,46,207,982,794
599,1499,261,56,205,977,794
600,1500,257,62,204,977,793
601,1496,266,59,206,965,793
602,1497,271,63,203,960,795
603,1499,273,52,207,967,797
604,1500,265,58,218,959,799
605,1500,279,55,214,952,800
606,1500,274,57,212,957,803
607,1500,280,51,214,955,800
608,1499,284,44,217,954,805
609,1500,284,49,210,957,807
610,1499,277,58,209,955,810
611,1499,272,68,210,949,809
612,1500,271,75,208,946,808
613,1500,251,84,216,949,807
614,1498,251,75,224,948,807
615,1500,257,65,233,945,810
616,1500,259,62,240,939,809
617,1494,262,59,238,935,808
618,1500,264,70,236,930,812
619,1498,259,74,237,928,816
620,1500,259,69,246,926,815
621,1494,258,72,244,920,810
622,1489,251,72,248,918,809
623,1496,256,65,261,914,814
624,1494,255,72,260,907,812
625,1500,256,71,268,905,811
626,1500,248,68,276,908,810
627,1497,238,72,275,912,806
628,1500,241,68,274,917,806
629,1497,239,69,266,923,801
630,1498,245,66,266,921,805
631,1498,241,65,267,925,806
632,1499,239,67,267,926,808
633,1499,227,74,270,928,808
634,1500,226,82,266,926,811
635,1496,225,76,268,927,810
636,1499,218,74,270,937,810
637,1500,218,71,271,940,810
638,1500,216,71,276,937,811
639,1498,208,74,273,943,809
640,1499,209,66,278,946,811
641,1500,209,67,278,946,807
642,1498,205,70,273,950,805
643,1499,216,61,281,941,802
644,1499,221,53,276,949,804
645,1499,216,54,274,955,801
646,1497,212,54,273,958,800
647,1492,210,61,268,953,802
648,1490,211,63,264,952,799
649,1491,207,65,262,957,799
650,1494,212,63,255,964,798
651,1496,208,63,256,969,798
652,1500,219,68,249,964,801
653,1499,216,69,252,962,802
654,1497,225,63,240,969,796
655,1499,219,60,244,976,792
656,1500,218,58,247,977,797
657,1500,227,56,238,979,794
658,1499,226,60,236,977,792
659,1500,216,67,233,984,792
660,1500,219,64,237,980,793
661,1499,214,68,236,981,794
662,1498,208,68,243,979,794
663,1500,211,59,248,982,797
664,1499,203,59,246,991,799
665,1497,208,54,242,993,802
666,1497,208,52,245,992,800
667,1497,209,51,239,998,800
668,1499,213,45,242,999,799
669,1497,213,46,235,1003,798
670,1499,216,47,227,1009,798
671,1499,217,49,222,1011,797
672,1500,210,53,224,1013,797
673,1497,206,52,222,1017,794
674,1497,209,56,217,1015,793
675,1498,215,55,218,1010,791
676,1495,210,52,217,1016,790
677,1496,213,59,204,1020,789
678,1500,216,54,209,1021,791
679,1500,218,53,200,1029,794
680,1499,220,55,200,1024,792
681,1500,216,50,206,1028,795
682,1498,212,50,202,1034,793
683,1500,206,54,198,1042,793
684,1500,203,56,204,1037,792
685,1498,202,55,208,1033,790
686,1498,209,53,207,1029,788
687,1499,206,55,209,1029,787
688,1500,201,58,211,1030,788
689,1496,201,58,209,1028,786
690,1495,204,56,205,1030,784
691,1498,208,51,216,1023,784
692,1497,214,45,212,1026,785
693,1496,202,53,213,1028,784
694,1500,205,52,212,1031,785
695,1499,211,48,205,1035,787
696,1500,208,52,205,1035,788
697,1499,206,46,215,1032,786
698,1498,206,58,204,1030,788
699,1499,204,57,204,1034,789
700,1500,207,54,207,1032,792
701,1500,218,52,203,1027,793
702,1499,218,48,207,1026,792
703,1499,213,53,208,1025,791
704,1500,211,55,204,1030,795
705,1497,215,51,198,1033,794
706,1500,217,52,197,1034,800
707,1498,215,49,203,1031,799
708,1500,215,56,198,1031,801
709,1499,208,57,199,1035,800
710,1500,205,59,201,1035,802
711,1498,219,48,197,1034,805
712,1498,223,49,203,1023,805
713,1500,219,45,209,1027,805
714,1499,229,43,206,1021,806
715,1500,226,52,203,1019,805
716,1498,239,49,195,1015,805
717,1500,239,49,198,1014,805
718,1500,233,49,200,1018,807
719,1498,229,49,200,1020,808
720,1499,227,55,197,1020,807
721,1498,226,57,190,1025,806
722,1500,222,61,196,1021,807
723,1500,219,59,200,1022,806
724,1499,213,58,202,1026,804
725,1496,208,60,200,1028,803
726,1499,219,53,204,1023,804
727,1495,215,57,202,1021,803
728,1500,219,52,206,1023,805
729,1499,215,60,208,1016,807
730,1500,212,58,212,1018,807
731,1500,215,49,216,1020,806
732,1500,214,50,214,1022,805
733,1500,215,42,217,1026,801
734,1500,213,45,219,1023,802
735,1498,200,54,219,1025,800
736,1500,203,58,212,1027,799
737,1499,216,53,205,1025,798
738,1498,218,47,213,1020,798
739,1499,214,45,214,1026,800
740,1500,215,49,206,1030,802
741,1498,212,51,198,1037,799
742,1498,223,46,194,1035,801
743,1500,222,48,197,1033,798
744,1500,217,49,197,1037,798
745,1500,224,55,186,1035,796
746,1499,217,55,192,1035,796
747,1499,227,56,185,1031,795
748,1498,237,46,190,1025,794
749,1500,244,45,192,1019,799
750,1500,238,51,200,1011,799
751,1500,240,55,198,1007,801
752,1499,244,59,184,1012,799
753,1500,249,57,184,1010,799
754,1499,250,45,199,1005,800
755,1497,251,42,202,1002,803
756,1499,255,50,199,995,805
757,1497,259,56,196,986,806
758,1500,261,58,194,987,807
759,1499,253,69,198,979,807
760,1497,251,66,201,979,806
761,1500,248,72,204,976,804
762,1500,253,68,205,974,804
763,1500,255,58,213,974,806
764,1498,254,57,218,969,808
765,1500,250,63,225,962,807
766,1500,247,64,230,959,805
767,1499,233,74,228,964,805
768,1499,237,65,227,970,804
769,1499,245,60,230,964,804
770,1500,235,66,240,959,804
771,1500,237,63,250,950,802
772,1498,234,73,245,946,800
773,1500,232,73,251,944,803
774,1496,234,66,258,938,802
775,1500,232,70,263,935,806
776,1499,236,71,258,934,803
777,1500,235,76,256,933,805
778,1500,228,80,256,936,803
779,1498,232,74,262,930,802
780,1499,230,75,262,932,801
781,1499,228,65,274,932,802
782,1495,223,58,277,937,800
783,1497,228,61,272,936,801
784,1500,231,66,268,935,806
785,1499,230,70,263,936,803
786,1500,225,67,273,935,802
787,1498,237,56,273,932,798
788,1499,237,51,266,945,798
789,1495,228,58,266,943,797
790,1500,224,72,263,941,799
791,1496,226,77,252,941,796
792,1498,231,67,254,946,796
793,1499,233,61,253,952,796
794,1499,231,60,258,950,796
795,1500,236,56,249,959,796
796,1499,237,56,241,965,799
797,1499,230,61,246,962,800
798,1499,225,70,242,962,798
799,1496,224,74,240,958,795
800,1497,221,72,241,963,798
801,1500,217,71,248,964,797
802,1499,214,68,248,969,797
803,1500,213,71,246,970,799
804,1500,209,70,251,970,799
805,1500,198,66,267,969,801
806,1497,204,61,261,971,799
807,1496,198,62,259,977,799
808,1495,196,64,256,979,801
809,1500,205,59,253,983,799
810,1497,212,55,252,978,799
811,1500,199,59,255,987,798
812,1500,195,58,259,988,797
813,1498,186,68,255,989,797
814,1499,187,67,254,991,796
815,1498,195,57,251,995,796
816,1498,188,64,242,1004,794
817,1499,179,65,245,1010,793
818,1497,178,60,249,1010,791
819,1494,183,64,237,1010,790
820,1497,191,52,241,1013,790
821,1494,187,53,238,1016,788
822,1496,193,51,234,1018,790
823,1499,198,49,236,1016,787
824,1499,203,49,229,1018,785
825,1499,202,49,228,1020,783
826,1497,202,50,226,1019,780
827,1497,203,55,221,1018,780
828,1497,210,50,219,1018,779
829,1497,218,47,213,1019,775
830,1500,222,42,217,1019,775
831,1496,223,46,206,1021,773
832,1498,223,48,198,1029,775
833,1500,219,53,199,1029,777
834,1499,221,53,191,1034,776
835,1499,218,56,187,1038,777
836,1500,224,56,186,1034,781
837,1500,229,45,193,1033,781
838,1499,231,44,194,1030,783
839,1498,228,46,191,1033,783
840,1500,233,45,189,1033,782
841,1500,228,51,194,1027,783
842,1499,222,56,190,1031,785
843,1500,226,56,186,1032,785
844,1498,226,51,187,1034,786
845,1500,231,46,193,1030,791
846,1499,221,49,196,1033,791
847,1497,223,48,196,1030,793
848,1500,220,60,194,1026,796
849,1499,218,56,196,1029,795
850,1500,218,53,200,1029,794
851,1500,215,60,191,1034,795
852,1495,216,53,197,1029,788
853,1500,225,57,194,1024,788
854,1500,221,54,198,1027,789
855,1497,223,49,203,1022,787
856,1500,228,46,206,1020,792
857,1500,223,45,212,1020,791
858,1500,222,52,203,1023,795
859,1498,234,42,203,1019,792
860,1499,241,36,203,1019,791
861,1500,245,39,200,1016,792
862,1500,243,40,202,1015,794
863,1498,245,47,192,1014,790
864,1499,245,50,188,1016,789
865,1499,244,57,186,1012,784
866,1498,238,60,183,1017,784
867,1500,240,58,183,1019,784
868,1499,239,54,183,1023,780
869,1500,234,55,186,1025,780
870,1498,232,52,184,1030,782
871,1498,239,45,182,1032,782
872,1500,246,43,188,1023,783
873,1500,244,44,191,1021,781
874,1498,236,53,185,1024,778
875,1499,239,54,181,1025,781
876,1500,240,53,184,1023,784
877,1500,233,50,198,1019,785
878,1500,228,57,200,1015,781
879,1499,225,56,203,1015,778
880,1496,225,60,200,1011,774
881,1500,219,65,201,1015,776
882,1499,229,53,205,1012,777
883,1493,215,57,206,1015,773
884,1500,216,59,207,1018,779
885,1494,212,60,204,1018,775
886,1497,216,56,208,1017,776
887,1499,221,56,211,1011,778
888,1499,223,59,214,1003,779
889,1500,209,67,222,1002,780
890,1498,216,61,222,999,780
891,1499,219,58,222,1000,779
892,1500,214,55,228,1003,777
893,1500,211,50,232,1007,775
894,1499,200,60,231,1008,774
895,1500,198,56,238,1008,775
896,1498,205,53,230,1010,778
897,1500,207,59,226,1008,775
898,1500,204,59,231,1006,773
899,1500,198,66,228,1008,774
