ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
380,1500,663,7,37,793,1500
381,1500,663,10,37,790,1500
382,1500,677,11,33,779,1500
383,1499,685,13,30,771,1499
384,1500,695,7,35,763,1500
385,1500,706,8,35,751,1500
386,1500,722,6,33,739,1500
387,1500,741,4,33,722,1500
388,1500,758,5,33,704,1500
389,1500,768,6,28,698,1500
390,1500,776,7,28,689,1500
391,1500,792,6,28,674,1500
392,1500,810,5,29,656,1500
393,1500,820,5,29,646,1500
394,1500,834,4,29,633,1500
395,1500,843,6,29,622,1500
396,1500,852,10,27,611,1500
397,1500,866,16,27,591,1500
398,1499,883,14,23,579,1499
399,1500,894,14,25,567,1500
400,1500,905,13,28,554,1500
401,1500,918,14,30,538,1500
402,1499,935,17,28,519,1499
403,1500,951,11,34,504,1500
404,1500,964,6,39,491,1500
405,1500,981,5,40,474,1500
406,1500,997,7,39,457,1500
407,1500,1007,12,39,442,1500
408,1500,1020,16,38,426,1500
409,1500,1027,18,40,415,1500
410,1500,1039,16,46,399,1500
411,1500,1047,18,48,387,1500
412,1500,1054,20,50,376,1500
413,1500,1064,17,53,366,1500
414,1500,1068,18,52,362,1500
415,1500,1071,16,56,357,1500
416,1500,1072,19,59,350,1500
417,1500,1076,25,54,345,1500
418,1500,1086,23,56,335,1500
419,1500,1086,28,58,328,1500
420,1500,1089,31,62,318,1500
421,1500,1092,25,71,312,1500
422,1500,1099,25,75,301,1500
423,1500,1101,20,85,294,1500
424,1500,1107,23,82,288,1500
425,1500,1110,25,82,283,1500
426,1500,1115,24,88,273,1500
427,1500,1116,26,89,269,1500
428,1500,1112,30,91,267,1500
429,1499,1115,36,86,262,1499
430,1500,1114,37,93,256,1500
431,1500,1112,37,99,252,1500
432,1500,1109,37,104,250,1500
433,1500,1098,44,109,249,1500
434,1500,1092,45,116,247,1500
435,1500,1094,43,115,248,1500
436,1498,1085,45,124,244,1498
437,1500,1087,45,123,245,1500
438,1500,1075,47,133,245,1500
439,1500,1067,47,142,244,1500
440,1499,1068,48,142,241,1499
441,1500,1066,45,150,239,1500
442,1499,1052,50,160,237,1499
443,1500,1047,57,166,230,1500
444,1499,1041,62,169,227,1499
445,1500,1029,64,179,228,1500
446,1499,1010,71,183,235,1499
447,1497,1000,75,188,234,1497
448,1500,992,74,198,236,1500
449,1500,973,79,212,236,1500
450,1499,961,78,219,241,1499
451,1500,952,77,226,245,1500
452,1499,939,79,233,248,1499
453,1499,923,76,251,249,1499
454,1500,911,76,258,255,1500
455,1500,904,74,262,260,1500
456,1497,888,73,271,265,1497
457,1500,879,73,282,266,1500
458,1498,863,78,286,271,1498
459,1499,854,79,290,276,1499
460,1499,840,81,297,281,1499
461,1500,827,84,301,288,1500
462,1499,809,89,302,299,1499
463,1500,802,85,303,310,1500
464,1499,772,99,308,320,1499
465,1496,758,99,314,325,1496
466,1493,746,95,317,335,1493
467,1485,737,87,317,344,1485
468,1483,732,77,329,345,1483
469,1487,726,69,336,356,1487
470,1488,720,69,331,368,1488
471,1485,708,70,334,373,1485
472,1488,698,76,333,381,1488
473,1491,694,83,326,388,1491
474,1499,695,77,328,399,1499
475,1499,681,75,335,408,1499
476,1498,676,72,330,420,1498
477,1500,677,64,329,430,1500
478,1497,660,71,323,443,1497
479,1492,643,73,320,456,1492
480,1487,630,78,311,468,1487
481,1476,625,71,304,476,1476
482,1470,625,67,293,485,1470
483,1467,626,55,290,496,1467
484,1472,614,62,292,504,1472
485,1475,615,64,284,512,1475
486,1481,614,72,277,518,1481
487,1493,614,68,283,528,1493
488,1494,612,56,284,542,1494
489,1483,610,51,272,550,1483
490,1488,606,51,274,557,1488
491,1491,609,48,267,567,1491
492,1492,606,55,258,573,1492
493,1496,611,49,253,583,1496
494,1500,601,59,251,589,1500
495,1500,600,54,245,601,1500
496,1498,595,54,241,608,1498
497,1490,589,49,235,617,1490
498,1498,594,46,229,629,1498
499,1499,591,46,227,635,1499
500,1500,588,42,231,639,1500
501,1498,585,44,221,648,1498
502,1494,587,41,207,659,1494
503,1494,593,33,206,662,1494
504,1495,598,34,195,668,1495
505,1497,597,35,190,675,1497
506,1496,594,36,189,677,1496
507,1499,593,41,180,685,1499
508,1497,589,41,178,689,1497
509,1496,590,39,178,689,1496
510,1499,587,48,171,693,1499
511,1499,586,45,165,703,1499
512,1499,580,41,165,713,1499
513,1499,577,37,165,720,1499
514,1500,575,37,161,727,1500
515,1500,578,30,161,731,1500
516,1497,571,35,158,733,1497
517,1500,571,34,156,739,1500
518,1499,566,41,152,740,1499
519,1500,564,45,148,743,1500
520,1500,563,37,153,747,1500
521,1500,561,31,158,750,1500
522,1500,554,34,156,756,1500
523,1497,548,32,154,763,1497
524,1500,549,33,154,764,1500
525,1498,547,36,149,766,1498
526,1496,552,32,142,770,1496
527,1498,557,25,142,774,1498
528,1500,557,26,138,779,1500
529,1499,546,29,138,786,1499
530,1499,544,33,133,789,1499
531,1500,543,35,129,793,1500
532,1500,540,33,133,794,1500
533,1500,537,25,140,798,1500
534,1498,540,24,133,801,1498
535,1499,536,34,125,804,1499
536,1500,533,31,128,808,1500
537,1497,536,34,117,810,1497
538,1500,537,26,124,813,1500
539,1500,534,22,128,816,1500
540,1499,530,24,125,820,1499
541,1499,531,29,116,823,1499
542,1500,530,27,120,823,1500
543,1500,532,27,114,827,1500
544,1500,528,26,119,827,1500
545,1500,531,21,120,828,1500
546,1500,526,25,116,833,1500
547,1499,532,25,108,834,1499
548,1500,533,23,110,834,1500
549,1500,534,22,110,834,1500
550,1500,535,19,105,841,1500
551,1500,529,20,109,842,1500
552,1497,528,21,102,846,1497
553,1500,538,19,94,849,1500
554,1500,538,21,94,847,1500
555,1500,542,18,98,842,1500
556,1499,540,20,93,846,1499
557,1500,545,20,91,844,1500
558,1500,549,21,86,844,1500
559,1500,544,19,88,849,1500
560,1499,545,19,87,848,1499
561,1498,549,19,85,845,1498
562,1500,545,27,81,847,1500
563,1500,547,23,83,847,1500
564,1499,549,23,79,848,1499
565,1498,557,14,81,846,1498
566,1500,572,5,83,840,1500
567,1500,569,7,84,840,1500
568,1500,574,12,79,835,1500
569,1499,575,21,70,833,1499
570,1500,577,24,70,829,1500
571,1500,581,22,72,825,1500
572,1500,581,23,75,821,1500
573,1500,585,18,72,825,1500
574,1500,589,18,71,822,1500
575,1500,598,14,74,814,1500
576,1500,606,11,75,808,1500
577,1500,611,14,69,806,1500
578,1500,616,16,71,797,1500
579,1500,623,17,64,796,1500
580,1500,633,16,59,792,1500
581,1500,639,13,62,786,1500
582,1500,651,13,64,772,1500
583,1500,653,18,70,759,1500
584,1500,667,16,69,748,1500
585,1500,673,16,66,745,1500
586,1500,682,14,66,738,1500
587,1500,694,14,63,729,1500
588,1500,697,16,63,724,1500
589,1500,712,11,62,715,1500
590,1500,726,12,57,705,1500
591,1500,728,11,62,699,1500
592,1500,731,17,60,692,1500
593,1500,735,18,61,686,1500
594,1500,749,18,59,674,1500
595,1500,760,19,56,665,1500
596,1500,771,11,64,654,1500
597,1500,783,13,59,645,1500
598,1500,795,13,60,632,1500
599,1500,807,13,61,619,1500
600,1500,815,16,56,613,1500
601,1500,823,17,56,604,1500
602,1499,829,16,59,595,1499
603,1500,848,15,55,582,1500
604,1500,856,12,59,573,1500
605,1499,865,14,58,562,1499
606,1499,866,19,58,556,1499
607,1500,873,23,58,546,1500
608,1499,877,31,58,533,1499
609,1500,883,28,63,526,1500
610,1500,888,27,60,525,1500
611,1500,896,25,65,514,1500
612,1500,897,22,72,509,1500
613,1499,905,22,73,499,1499
614,1499,908,21,77,493,1499
615,1499,914,25,80,480,1499
616,1500,923,25,78,474,1500
617,1500,924,26,83,467,1500
618,1500,931,25,86,458,1500
619,1499,933,27,88,451,1499
620,1500,928,29,94,449,1500
621,1500,934,29,96,441,1500
622,1500,943,24,104,429,1500
623,1500,945,26,102,427,1500
624,1500,946,25,103,426,1500
625,1499,946,31,102,420,1499
626,1500,951,27,98,424,1500
627,1500,958,24,102,416,1500
628,1499,958,19,107,415,1499
629,1500,966,19,105,410,1500
630,1500,957,30,104,409,1500
631,1499,955,37,102,405,1499
632,1500,953,45,101,401,1500
633,1500,954,45,103,398,1500
634,1500,956,44,107,393,1500
635,1500,950,42,119,389,1500
636,1499,949,40,120,390,1499
637,1500,952,45,118,385,1500
638,1500,947,37,128,388,1500
639,1498,945,35,134,384,1498
640,1500,942,41,136,381,1500
641,1500,933,46,139,382,1500
642,1500,939,47,135,379,1500
643,1500,939,45,143,373,1500
644,1500,922,51,154,373,1500
645,1500,912,52,164,372,1500
646,1500,906,57,167,370,1500
647,1500,892,64,174,370,1500
648,1499,880,67,177,375,1499
649,1500,881,66,177,376,1500
650,1500,879,58,184,379,1500
651,1500,867,55,200,378,1500
652,1499,860,56,198,385,1499
653,1497,854,57,202,384,1497
654,1497,850,62,203,382,1497
655,1499,842,58,217,382,1499
656,1500,839,60,221,380,1500
657,1500,826,72,221,381,1500
658,1499,814,69,231,385,1499
659,1499,811,68,228,392,1499
660,1499,804,64,238,393,1499
661,1497,803,49,247,398,1497
662,1496,800,47,245,404,1496
663,1496,800,47,242,407,1496
664,1498,800,49,240,409,1498
665,1496,787,61,230,418,1496
666,1499,786,63,228,422,1499
667,1496,783,62,228,423,1496
668,1499,774,66,234,425,1499
669,1499,769,61,232,437,1499
670,1499,765,64,232,438,1499
671,1500,757,63,236,444,1500
672,1496,756,59,235,446,1496
673,1495,748,64,236,447,1495
674,1497,743,59,236,459,1497
675,1498,744,53,229,472,1498
676,1500,746,49,230,475,1500
677,1499,739,43,236,481,1499
678,1500,734,49,231,486,1500
679,1500,727,55,230,488,1500
680,1500,713,66,226,495,1500
681,1499,708,60,231,500,1499
682,1500,711,57,229,503,1500
683,1493,706,44,232,511,1493
684,1498,700,49,235,514,1498
685,1499,698,58,227,516,1499
686,1499,696,62,215,526,1499
687,1498,688,59,223,528,1498
688,1497,691,55,215,536,1497
689,1494,685,52,216,541,1494
690,1499,679,58,216,546,1499
691,1497,677,51,215,554,1497
692,1497,675,53,213,556,1497
693,1500,671,54,222,553,1500
694,1499,666,50,228,555,1499
695,1499,668,53,216,562,1499
696,1499,654,62,221,562,1499
697,1495,658,50,212,575,1495
698,1497,661,46,209,581,1497
699,1500,660,48,213,579,1500
700,1499,658,36,225,580,1499
701,1499,656,42,208,593,1499
702,1500,655,41,207,597,1500
703,1498,651,39,203,605,1498
704,1500,646,44,197,613,1500
705,1500,641,49,190,620,1500
706,1498,634,53,193,618,1498
707,1495,633,49,189,624,1495
708,1499,639,40,188,632,1499
709,1497,632,40,195,630,1497
710,1497,637,40,189,631,1497
711,1499,630,47,182,640,1499
712,1500,629,48,180,643,1500
713,1495,618,53,176,648,1495
714,1493,613,46,173,661,1493
715,1500,611,44,183,662,1500
716,1500,609,45,180,666,1500
717,1499,606,41,184,668,1499
718,1499,595,46,186,672,1499
719,1499,590,53,182,674,1499
720,1499,592,49,184,674,1499
721,1500,590,46,181,683,1500
722,1499,588,39,183,689,1499
723,1500,578,45,181,696,1500
724,1496,570,49,178,699,1496
725,1498,567,50,178,703,1498
726,1500,558,50,183,709,1500
727,1500,550,53,185,712,1500
728,1496,545,49,180,722,1496
729,1499,551,41,181,726,1499
730,1500,551,39,188,722,1500
731,1499,548,37,180,734,1499
732,1500,543,38,183,736,1500
733,1498,532,47,179,740,1498
734,1500,531,40,181,748,1500
735,1499,523,47,174,755,1499
736,1498,520,42,173,763,1498
737,1500,523,35,173,769,1500
738,1499,521,33,177,768,1499
739,1498,521,32,173,772,1498
740,1500,519,35,168,778,1500
741,1498,516,35,166,781,1498
742,1500,514,34,162,790,1500
743,1499,514,34,155,796,1499
744,1500,522,30,150,798,1500
745,1500,524,24,150,802,1500
746,1499,521,32,144,802,1499
747,1500,516,35,147,802,1500
748,1499,516,37,138,808,1499
749,1500,508,39,141,812,1500
750,1500,511,33,137,819,1500
751,1499,514,31,134,820,1499
752,1499,518,32,131,818,1499
753,1500,523,26,133,818,1500
754,1500,524,25,131,820,1500
755,1500,526,20,131,823,1500
756,1500,529,17,128,826,1500
757,1500,527,25,121,827,1500
758,1499,526,25,120,828,1499
759,1500,527,29,113,831,1500
760,1500,529,25,113,833,1500
761,1500,534,23,113,830,1500
762,1500,536,19,115,830,1500
763,1499,538,17,114,830,1499
764,1497,539,19,105,834,1497
765,1500,544,19,101,836,1500
766,1500,546,21,95,838,1500
767,1500,550,23,90,837,1500
768,1498,556,24,89,829,1498
769,1499,567,21,87,824,1499
770,1500,576,18,86,820,1500
771,1500,572,18,92,818,1500
772,1499,583,14,88,814,1499
773,1500,588,11,88,813,1500
774,1499,594,10,85,810,1499
775,1500,603,7,82,808,1500
776,1500,604,11,75,810,1500
777,1500,609,13,71,807,1500
778,1499,612,17,68,802,1499
779,1498,619,19,66,794,1498
780,1500,625,17,67,791,1500
781,1500,631,18,66,785,1500
782,1499,639,15,65,780,1499
783,1499,648,10,64,777,1499
784,1500,653,10,60,777,1500
785,1500,662,12,58,768,1500
786,1500,669,17,54,760,1500
787,1500,675,18,52,755,1500
788,1500,677,20,51,752,1500
789,1499,690,18,53,738,1499
790,1500,699,13,57,731,1500
791,1499,702,13,59,725,1499
792,1500,707,16,61,716,1500
793,1500,712,16,62,710,1500
794,1500,725,16,60,699,1500
795,1500,739,11,62,688,1500
796,1500,741,13,61,685,1500
797,1500,749,15,58,678,1500
798,1500,754,16,58,672,1500
799,1500,755,21,57,667,1500
800,1500,758,23,61,658,1500
801,1500,760,23,64,653,1500
802,1500,763,23,66,648,1500
803,1499,769,18,69,643,1499
804,1500,771,18,70,641,1500
805,1500,775,17,68,640,1500
806,1500,784,18,69,629,1500
807,1499,787,14,73,625,1499
808,1500,796,15,72,617,1500
809,1500,801,16,72,611,1500
810,1500,811,16,69,604,1500
811,1500,816,16,71,597,1500
812,1500,816,17,75,592,1500
813,1500,819,18,74,589,1500
814,1500,828,20,69,583,1500
815,1500,837,12,74,577,1500
816,1500,839,14,71,576,1500
817,1499,847,17,67,568,1499
818,1500,852,22,63,563,1500
819,1500,848,29,62,561,1500
820,1500,851,25,67,557,1500
821,1500,866,21,65,548,1500
822,1500,868,17,70,545,1500
823,1500,871,17,72,540,1500
824,1500,873,20,75,532,1500
825,1500,879,24,72,525,1500
826,1500,872,29,71,528,1500
827,1500,878,23,78,521,1500
828,1500,881,24,84,511,1500
829,1500,881,25,80,514,1500
830,1500,882,24,85,509,1500
831,1500,887,25,85,503,1500
832,1499,886,21,92,500,1499
833,1500,893,21,93,493,1500
834,1500,906,17,93,484,1500
835,1500,908,17,91,484,1500
836,1500,911,19,88,482,1500
837,1500,910,26,85,479,1500
838,1499,910,25,88,476,1499
839,1500,907,29,90,474,1500
840,1499,908,30,92,469,1499
841,1500,915,28,91,466,1500
842,1499,919,23,94,463,1499
843,1500,922,28,93,457,1500
844,1500,925,25,93,457,1500
845,1500,923,27,96,454,1500
846,1500,930,26,94,450,1500
847,1500,930,25,98,447,1500
848,1500,936,22,98,444,1500
849,1500,931,29,99,441,1500
850,1500,927,32,100,441,1500
851,1499,929,39,102,429,1499
852,1500,920,45,106,429,1500
853,1500,917,42,114,427,1500
854,1500,923,44,112,421,1500
855,1500,919,40,123,418,1500
856,1500,920,42,127,411,1500
857,1498,918,51,125,404,1498
858,1500,923,42,132,403,1500
859,1500,926,35,139,400,1500
860,1500,924,37,144,395,1500
