ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,337,525
1,1500,1490,10,0,0,337,525
2,1500,1490,10,0,0,337,525
3,1500,1483,7,10,0,337,525
4,1500,1474,16,10,0,337,525
5,1500,1469,21,10,0,337,525
6,1500,1458,28,14,0,337,525
7,1500,1442,39,19,0,337,525
8,1500,1424,49,27,0,337,525
9,1500,1406,62,32,0,337,525
10,1500,1377,77,46,0,337,525
11,1500,1355,81,64,0,336,525
12,1500,1320,98,82,0,336,525
13,1500,1273,122,105,0,336,525
14,1500,1213,153,134,0,336,525
15,1500,1163,175,162,0,336,525
16,1500,1107,185,208,0,336,525
17,1500,1036,219,237,8,336,523
18,1500,965,231,296,8,336,523
19,1500,905,234,353,8,336,523
20,1499,848,230,413,8,337,524
21,1499,768,251,471,9,335,525
22,1500,710,236,540,14,336,524
23,1500,642,254,587,17,335,524
24,1494,587,238,649,20,332,521
25,1495,527,223,714,31,335,522
26,1487,474,228,746,39,333,523
27,1484,430,203,799,52,335,525
28,1469,384,196,825,64,333,523
29,1458,333,193,855,77,331,521
30,1443,292,178,870,103,328,520
31,1429,256,168,879,126,327,516
32,1409,230,147,874,158,319,510
33,1386,205,125,870,186,313,503
34,1356,181,114,848,213,305,501
35,1338,162,106,817,253,298,497
36,1305,145,94,773,293,291,493
37,1289,130,81,755,323,284,493
38,1250,126,66,708,350,269,484
39,1210,119,60,644,387,261,468
40,1198,113,49,619,417,261,466
41,1168,105,45,562,456,247,457
42,1147,106,41,517,483,243,448
43,1119,98,44,468,509,237,434
44,1103,102,34,424,543,236,427
45,1090,108,29,386,567,236,419
46,1067,106,27,341,593,236,408
47,1051,110,26,297,618,237,394
48,1049,110,31,262,646,237,391
49,1047,114,32,237,664,238,386
50,1039,116,29,213,681,240,382
51,1029,116,29,186,698,237,373
52,1026,124,20,168,714,238,362
53,1021,123,17,158,723,234,360
54,1022,128,18,139,737,236,358
55,1030,143,18,124,745,236,357
56,1030,142,20,118,750,236,355
57,1032,146,17,115,754,242,352
58,1033,153,15,104,761,244,353
59,1034,153,17,99,765,246,352
60,1036,155,17,94,770,247,350
61,1043,160,19,90,774,248,352
62,1044,162,17,88,777,249,351
63,1049,163,20,85,781,250,350
64,1052,167,18,82,785,253,351
65,1055,170,15,80,790,254,353
66,1062,175,17,73,797,256,353
67,1064,175,16,70,803,256,354
68,1070,181,15,67,807,258,354
69,1084,193,13,68,810,263,359
70,1092,198,12,70,812,269,362
71,1099,202,13,67,817,273,362
72,1109,211,16,62,820,278,364
73,1119,218,18,62,821,284,365
74,1130,228,15,63,824,292,366
75,1142,238,17,60,827,293,370
76,1152,240,23,59,830,298,369
77,1159,247,18,62,832,298,373
78,1165,250,20,58,837,299,377
79,1178,261,17,61,839,303,381
80,1192,272,17,63,840,307,385
81,1195,274,20,61,840,308,384
82,1199,275,20,63,841,311,384
83,1211,280,24,62,845,313,386
84,1225,295,22,61,847,318,392
85,1240,302,22,66,850,323,394
86,1257,310,23,73,851,328,399
87,1260,309,27,72,852,329,399
88,1269,314,29,72,854,336,400
89,1282,316,34,77,855,342,402
90,1296,323,37,80,856,349,406
91,1299,323,36,82,858,351,407
92,1303,323,28,93,859,351,407
93,1308,324,27,94,863,352,407
94,1317,331,23,98,865,355,411
95,1330,336,27,99,868,358,415
96,1338,329,37,101,871,361,420
97,1346,329,41,105,871,367,420
98,1352,325,49,106,872,370,421
99,1358,321,47,113,877,372,423
100,1365,319,43,121,882,374,424
101,1369,313,44,127,885,376,426
102,1382,316,42,136,888,380,429
103,1388,310,45,141,892,381,430
104,1401,312,45,145,899,384,434
105,1404,304,48,148,904,386,434
106,1414,307,49,148,910,391,437
107,1417,309,41,153,914,392,436
108,1423,308,40,156,919,394,439
109,1431,306,36,167,922,396,439
110,1439,296,48,169,926,398,439
111,1446,291,57,169,929,402,438
112,1453,286,60,175,932,406,439
