ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
384,1382,265,18,145,954,1382
385,1392,273,25,137,957,1392
386,1396,275,27,134,960,1396
387,1400,280,27,128,965,1400
388,1407,292,28,119,968,1407
389,1419,303,24,118,974,1419
390,1418,313,22,112,971,1418
391,1420,313,24,112,971,1420
392,1434,327,23,109,975,1434
393,1446,334,30,105,977,1446
394,1450,338,32,104,976,1450
395,1466,354,30,106,976,1466
396,1480,371,24,108,977,1480
397,1483,382,22,101,978,1483
398,1491,390,23,100,978,1491
399,1495,383,33,103,976,1495
400,1500,387,39,100,974,1500
401,1499,386,38,101,974,1499
402,1500,385,38,108,969,1500
403,1497,388,29,111,969,1497
404,1500,389,30,113,968,1500
405,1500,385,40,112,963,1500
406,1500,381,38,118,963,1500
407,1500,378,37,123,962,1500
408,1499,377,36,124,962,1499
409,1499,380,28,127,964,1499
410,1500,378,30,129,963,1500
411,1500,378,34,129,959,1500
412,1500,383,33,126,958,1500
413,1500,378,32,132,958,1500
414,1500,374,38,136,952,1500
415,1500,371,40,138,951,1500
416,1500,367,45,136,952,1500
417,1500,370,44,131,955,1500
418,1500,366,42,138,954,1500
419,1500,362,40,146,952,1500
420,1500,355,45,144,956,1500
421,1497,350,44,147,956,1497
422,1500,350,46,147,957,1500
423,1498,351,47,147,953,1498
424,1500,351,35,155,959,1500
425,1500,351,36,155,958,1500
426,1500,342,34,165,959,1500
427,1500,340,38,160,962,1500
428,1500,338,39,162,961,1500
429,1498,329,43,163,963,1498
430,1500,328,41,166,965,1500
431,1500,321,45,167,967,1500
432,1497,317,54,159,967,1497
433,1500,313,51,164,972,1500
434,1499,313,47,165,974,1499
435,1500,312,44,165,979,1500
436,1500,315,31,175,979,1500
437,1500,314,29,174,983,1500
438,1500,312,32,162,994,1500
439,1500,310,34,163,993,1500
440,1500,316,40,151,993,1500
441,1500,312,43,155,990,1500
442,1499,311,36,160,992,1499
443,1499,308,38,159,994,1499
444,1500,313,37,157,993,1500
445,1500,316,36,156,992,1500
446,1500,311,40,155,994,1500
447,1500,312,36,153,999,1500
448,1497,311,41,151,994,1497
449,1500,315,42,146,997,1500
450,1500,320,40,140,1000,1500
451,1500,323,35,143,999,1500
452,1500,324,32,145,999,1500
453,1500,324,34,146,996,1500
454,1498,332,28,151,987,1498
455,1500,331,30,150,989,1500
456,1500,339,31,145,985,1500
457,1498,345,29,143,981,1498
458,1499,348,32,137,982,1499
459,1498,359,30,137,972,1498
460,1500,361,34,140,965,1500
461,1499,371,34,130,964,1499
462,1498,372,36,131,959,1498
463,1500,377,37,132,954,1500
464,1499,376,43,130,950,1499
465,1500,392,41,125,942,1500
466,1500,393,45,128,934,1500
467,1500,395,41,134,930,1500
468,1500,402,42,137,919,1500
469,1500,417,38,138,907,1500
470,1500,419,38,141,902,1500
471,1499,421,35,148,895,1499
472,1500,422,45,151,882,1500
473,1498,431,46,150,871,1498
474,1500,435,53,149,863,1500
475,1500,439,52,162,847,1500
476,1500,444,60,165,831,1500
477,1500,450,64,168,818,1500
478,1499,461,58,177,803,1499
479,1499,459,58,187,795,1499
480,1499,469,51,194,785,1499
481,1499,481,57,190,771,1499
482,1495,486,66,192,751,1495
483,1500,502,66,199,733,1500
484,1498,497,75,202,724,1498
485,1496,516,67,207,706,1496
486,1500,509,73,219,699,1500
487,1500,503,72,234,691,1500
488,1500,486,87,244,683,1500
489,1496,488,95,240,673,1496
490,1500,480,97,252,671,1500
491,1498,475,93,267,663,1498
492,1498,475,84,280,659,1498
493,1497,474,85,280,658,1497
494,1500,480,78,289,653,1500
495,1499,464,88,301,646,1499
496,1499,459,84,311,645,1499
497,1497,454,89,315,639,1497
498,1500,449,83,329,639,1500
499,1500,425,92,333,650,1500
500,1499,420,92,335,652,1499
501,1498,401,108,333,656,1498
502,1494,394,97,348,655,1494
503,1500,384,107,356,653,1500
504,1497,375,106,357,659,1497
505,1495,364,94,367,670,1495
506,1496,365,89,361,681,1496
507,1496,358,84,369,685,1496
508,1491,345,85,367,694,1491
509,1490,336,95,364,695,1490
510,1490,320,97,367,706,1490
511,1493,322,93,365,713,1493
512,1494,321,84,365,724,1494
513,1497,320,77,371,729,1497
514,1490,307,76,374,733,1490
515,1483,295,84,368,736,1483
516,1478,287,79,362,750,1478
517,1476,286,77,361,752,1476
518,1480,282,79,355,764,1480
519,1468,274,78,338,778,1468
520,1469,266,73,339,791,1469
521,1464,259,74,331,800,1464
522,1457,252,69,324,812,1457
523,1458,249,64,327,818,1458
524,1457,249,62,319,827,1457
525,1456,255,51,319,831,1456
526,1453,251,54,305,843,1453
527,1449,249,52,293,855,1449
528,1445,250,55,278,862,1445
529,1446,246,56,282,862,1446
530,1449,241,69,264,875,1449
531,1455,245,62,260,888,1455
532,1450,247,60,254,889,1450
533,1452,249,51,257,895,1452
534,1454,253,44,246,911,1454
535,1454,246,50,239,919,1454
536,1452,253,42,236,921,1452
537,1449,250,50,225,924,1449
538,1444,247,53,217,927,1444
539,1441,251,52,209,929,1441
540,1443,256,51,206,930,1443
541,1451,266,39,209,937,1451
542,1458,270,37,212,939,1458
543,1453,270,37,203,943,1453
544,1464,287,38,202,937,1464
545,1469,293,37,195,944,1469
546,1478,303,37,192,946,1478
547,1474,309,38,177,950,1474
548,1475,310,34,177,954,1475
549,1485,319,38,172,956,1485
550,1499,341,40,162,956,1499
551,1499,339,44,162,954,1499
552,1500,338,45,162,955,1500
553,1499,339,44,164,952,1499
554,1500,344,40,164,952,1500
555,1495,348,35,158,954,1495
556,1497,350,37,154,956,1497
557,1500,359,36,153,952,1500
558,1500,366,35,154,945,1500
559,1500,359,36,155,950,1500
560,1500,359,39,153,949,1500
561,1499,363,34,155,947,1499
562,1500,369,35,146,950,1500
563,1499,366,31,156,946,1499
564,1499,369,33,156,941,1499
565,1499,368,39,150,942,1499
566,1498,366,40,150,942,1498
567,1500,372,38,148,942,1500
568,1499,366,45,141,947,1499
569,1500,366,43,144,947,1500
570,1500,369,44,144,943,1500
571,1497,366,42,146,943,1497
572,1500,358,45,150,947,1500
573,1500,363,43,149,945,1500
574,1499,352,50,149,948,1499
575,1500,353,42,156,949,1500
576,1499,345,47,160,947,1499
577,1499,347,44,155,953,1499
578,1500,349,42,160,949,1500
579,1500,332,50,170,948,1500
580,1499,337,43,170,949,1499
581,1499,343,46,169,941,1499
582,1499,338,45,177,939,1499
583,1500,337,41,179,943,1500
584,1500,335,49,173,943,1500
585,1497,337,44,173,943,1497
586,1500,331,48,174,947,1500
587,1499,330,43,179,947,1499
588,1499,321,54,179,945,1499
589,1500,332,48,174,946,1500
590,1500,326,48,179,947,1500
591,1500,320,47,182,951,1500
592,1498,324,40,182,952,1498
593,1500,329,39,177,955,1500
594,1499,326,38,179,956,1499
595,1499,325,32,182,960,1499
596,1500,329,35,176,960,1500
597,1499,332,35,168,964,1499
598,1500,321,45,172,962,1500
599,1500,324,45,170,961,1500
600,1500,327,43,168,962,1500
601,1499,328,39,166,966,1499
602,1499,332,32,168,967,1499
603,1497,329,33,167,968,1497
604,1500,339,29,162,970,1500
605,1498,333,36,154,975,1498
606,1500,339,35,150,976,1500
607,1500,335,40,149,976,1500
608,1499,337,38,147,977,1499
609,1500,343,37,144,976,1500
610,1500,346,36,147,971,1500
611,1498,348,33,148,969,1498
612,1500,348,37,150,965,1500
613,1500,354,39,148,959,1500
614,1499,355,43,146,955,1499
615,1500,360,36,144,960,1500
616,1497,364,38,141,954,1497
617,1500,362,39,144,955,1500
618,1500,364,36,144,956,1500
619,1500,362,44,144,950,1500
620,1500,359,43,152,946,1500
621,1500,356,49,151,944,1500
622,1499,353,52,148,946,1499
623,1499,351,46,156,946,1499
624,1500,359,36,164,941,1500
625,1499,365,40,162,932,1499
626,1500,380,38,163,919,1500
627,1500,387,33,167,913,1500
628,1500,383,49,163,905,1500
629,1500,389,46,165,900,1500
630,1499,396,47,167,889,1499
631,1499,399,48,168,884,1499
632,1500,413,40,171,876,1500
633,1500,411,46,173,870,1500
634,1497,409,49,169,870,1497
635,1499,410,46,177,866,1499
636,1497,422,53,175,847,1497
637,1497,433,47,173,844,1497
638,1499,437,49,171,842,1499
639,1500,445,53,170,832,1500
640,1498,447,56,175,820,1498
641,1500,452,56,179,813,1500
642,1500,450,59,188,803,1500
643,1498,448,61,188,801,1498
644,1500,448,57,198,797,1500
645,1499,443,59,198,799,1499
646,1498,441,62,201,794,1498
647,1500,449,60,207,784,1500
648,1498,440,68,210,780,1498
649,1499,432,76,210,781,1499
650,1499,429,77,226,767,1499
651,1500,434,84,226,756,1500
652,1500,432,78,229,761,1500
653,1500,422,76,246,756,1500
654,1498,429,67,256,746,1498
655,1500,423,72,261,744,1500
656,1497,419,75,261,742,1497
657,1499,415,76,271,737,1499
658,1498,414,78,266,740,1498
659,1500,408,72,278,742,1500
660,1496,389,80,284,743,1496
661,1499,386,88,286,739,1499
662,1498,374,92,290,742,1498
663,1499,363,93,299,744,1499
664,1496,360,79,307,750,1496
665,1499,368,66,318,747,1499
666,1500,360,69,321,750,1500
667,1498,355,78,313,752,1498
668,1492,347,81,306,758,1492
669,1492,348,82,301,761,1492
670,1500,355,69,315,761,1500
671,1498,350,67,310,771,1498
672,1497,336,73,318,770,1497
673,1493,335,73,311,774,1493
674,1500,330,83,301,786,1500
675,1498,326,84,306,782,1498
676,1500,319,80,316,785,1500
677,1492,307,87,308,790,1492
678,1483,304,83,301,795,1483
679,1486,305,78,301,802,1486
680,1488,314,68,301,805,1488
681,1492,313,66,304,809,1492
682,1491,309,64,308,810,1491
683,1499,302,73,308,816,1499
684,1499,295,79,292,833,1499
685,1500,297,68,297,838,1500
686,1498,290,61,301,846,1498
687,1498,291,61,298,848,1498
688,1496,279,69,301,847,1496
689,1498,270,74,299,855,1498
690,1498,269,70,289,870,1498
691,1498,269,76,284,869,1498
692,1499,275,58,291,875,1499
693,1489,275,55,278,881,1489
694,1490,275,50,277,888,1490
695,1490,277,53,269,891,1490
696,1488,278,48,262,900,1488
697,1499,285,57,259,898,1499
698,1500,278,57,262,903,1500
699,1494,285,46,251,912,1494
700,1499,295,41,237,926,1499
701,1500,282,41,242,935,1500
702,1499,276,50,235,938,1499
703,1498,279,61,220,938,1498
704,1499,277,65,215,942,1499
705,1499,274,58,226,941,1499
706,1498,285,53,209,951,1498
707,1498,284,50,210,954,1498
708,1500,287,41,211,961,1500
709,1498,281,48,208,961,1498
710,1500,287,48,201,964,1500
711,1500,290,41,207,962,1500
712,1497,290,45,199,963,1497
713,1497,295,35,204,963,1497
714,1500,299,41,198,962,1500
715,1495,293,47,188,967,1495
716,1495,295,47,191,962,1495
717,1500,296,53,192,959,1500
718,1497,290,48,196,963,1497
719,1496,294,46,187,969,1496
720,1499,300,44,188,967,1499
721,1500,308,43,185,964,1500
722,1500,304,43,175,978,1500
723,1500,302,42,177,979,1500
724,1500,303,46,179,972,1500
725,1500,314,39,174,973,1500
726,1500,315,40,177,968,1500
727,1500,313,40,170,977,1500
728,1500,311,37,175,977,1500
729,1500,313,37,174,976,1500
730,1500,312,37,173,978,1500
731,1500,305,42,174,979,1500
732,1498,310,39,167,982,1498
733,1498,313,36,167,982,1498
734,1499,311,40,163,985,1499
735,1500,314,42,159,985,1500
736,1500,318,38,155,989,1500
737,1499,317,33,159,990,1499
738,1500,322,33,158,987,1500
739,1500,322,37,154,987,1500
740,1500,319,40,151,990,1500
741,1499,323,39,149,988,1499
742,1497,330,33,149,985,1497
743,1500,333,33,151,983,1500
744,1498,337,31,148,982,1498
745,1500,339,33,149,979,1500
746,1500,341,32,147,980,1500
747,1500,345,28,142,985,1500
748,1500,342,32,140,986,1500
749,1500,349,30,139,982,1500
750,1500,350,27,139,984,1500
751,1500,356,23,132,989,1500
752,1500,366,16,133,985,1500
753,1500,361,27,126,986,1500
754,1500,362,29,123,986,1500
755,1500,358,31,121,990,1500
756,1499,351,39,113,996,1499
757,1498,357,33,114,994,1498
758,1500,362,39,115,984,1500
759,1500,364,41,113,982,1500
760,1499,360,39,116,984,1499
761,1500,358,43,118,981,1500
762,1499,356,39,122,982,1499
763,1499,359,40,122,978,1499
764,1500,366,35,126,973,1500
765,1500,373,32,128,967,1500
766,1495,375,30,129,961,1495
767,1500,375,34,133,958,1500
768,1500,378,29,138,955,1500
769,1500,375,34,138,953,1500
770,1500,370,36,141,953,1500
771,1500,373,34,139,954,1500
772,1500,381,31,140,948,1500
773,1500,375,36,142,947,1500
774,1498,374,41,139,944,1498
775,1500,383,41,136,940,1500
776,1500,381,39,139,941,1500
777,1499,381,35,144,939,1499
778,1500,385,36,142,937,1500
779,1498,380,45,138,935,1498
780,1498,382,38,144,934,1498
781,1500,383,45,141,931,1500
782,1500,388,41,145,926,1500
783,1497,386,40,151,920,1497
784,1500,391,42,156,911,1500
785,1499,388,46,154,911,1499
786,1498,387,46,156,909,1498
787,1500,393,50,156,901,1500
788,1499,394,50,163,892,1499
789,1500,392,50,170,888,1500
790,1500,388,59,164,889,1500
791,1499,394,53,171,881,1499
792,1500,399,48,175,878,1500
793,1500,393,53,182,872,1500
794,1499,401,57,180,861,1499
795,1500,393,62,188,857,1500
796,1500,394,64,189,853,1500
797,1500,401,51,198,850,1500
798,1498,407,46,203,842,1498
799,1500,413,44,210,833,1500
800,1499,414,45,211,829,1499
801,1499,409,56,212,822,1499
802,1500,409,58,209,824,1500
803,1499,405,59,207,828,1499
804,1500,408,61,216,815,1500
805,1499,406,67,212,814,1499
806,1500,403,71,218,808,1500
807,1498,411,60,224,803,1498
808,1497,405,68,222,802,1497
809,1496,411,56,239,790,1496
810,1500,420,60,239,781,1500
811,1500,417,70,227,786,1500
812,1497,417,67,230,783,1497
813,1497,415,66,231,785,1497
814,1500,406,76,237,781,1500
815,1500,406,72,247,775,1500
816,1500,398,77,256,769,1500
817,1500,389,82,260,769,1500
818,1499,386,80,262,771,1499
819,1498,387,74,272,765,1498
820,1498,391,75,273,759,1498
821,1492,381,79,278,754,1492
822,1491,367,91,280,753,1491
823,1489,366,93,270,760,1489
824,1489,371,75,288,755,1489
825,1495,358,84,297,756,1495
826,1495,372,71,304,748,1495
827,1498,369,80,300,749,1498
828,1499,369,75,309,746,1499
829,1499,362,77,314,746,1499
830,1499,363,77,312,747,1499
831,1499,354,78,317,750,1499
832,1496,333,90,317,756,1496
833,1499,332,89,314,764,1499
834,1500,329,83,315,773,1500
835,1496,326,73,319,778,1496
836,1497,315,72,326,784,1497
837,1499,301,73,331,794,1499
838,1489,292,81,314,802,1489
839,1489,292,83,314,800,1489
840,1495,300,79,308,808,1495
841,1496,297,70,323,806,1496
842,1495,303,77,313,802,1495
843,1500,302,76,312,810,1500
844,1498,285,88,308,817,1498
845,1491,285,78,312,816,1491
846,1484,277,76,312,819,1484
847,1494,293,69,314,818,1494
848,1497,292,65,314,826,1497
849,1497,284,75,301,837,1497
850,1492,277,73,299,843,1492
851,1490,269,78,294,849,1490
852,1498,270,83,296,849,1498
853,1498,278,68,301,851,1498
854,1499,281,57,307,854,1499
855,1493,286,57,296,854,1493
856,1500,292,53,299,856,1500
857,1498,291,57,287,863,1498
858,1500,287,65,284,864,1500
859,1497,285,64,275,873,1497
860,1490,279,65,272,874,1490
861,1490,279,64,265,882,1490
862,1495,273,70,262,890,1495
863,1500,276,67,263,894,1500
864,1497,276,61,260,900,1497
865,1499,272,57,265,905,1499
866,1500,269,53,267,911,1500
867,1499,280,56,251,912,1499
