ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
120,1493,144,78,308,963,1082
121,1498,140,62,323,973,1084
122,1499,138,55,324,982,1084
123,1495,123,62,322,988,1082
124,1496,117,63,315,1001,1082
125,1497,112,66,305,1014,1084
126,1494,106,64,303,1021,1081
127,1498,99,61,301,1037,1085
128,1499,93,53,301,1052,1085
129,1496,96,47,286,1067,1086
130,1497,93,43,278,1083,1087
131,1499,96,38,267,1098,1088
132,1494,92,43,250,1109,1081
133,1499,92,41,249,1117,1084
134,1500,94,37,236,1133,1086
135,1495,98,33,215,1149,1081
136,1498,97,34,206,1161,1080
137,1495,94,38,200,1163,1074
138,1500,96,40,192,1172,1075
139,1500,94,39,185,1182,1073
140,1499,95,32,186,1186,1073
141,1498,100,29,176,1193,1070
142,1500,105,32,161,1202,1071
143,1500,104,34,157,1205,1071
144,1500,111,31,150,1208,1073
145,1500,114,35,139,1212,1071
146,1500,117,33,144,1206,1072
147,1500,119,39,140,1202,1070
148,1500,141,44,135,1180,1070
149,1500,162,43,134,1161,1073
150,1500,184,40,135,1141,1075
151,1499,204,39,139,1117,1076
152,1500,233,39,143,1085,1076
153,1499,272,41,144,1042,1075
154,1500,289,50,135,1026,1077
155,1500,311,54,139,996,1078
156,1500,339,64,142,955,1077
157,1499,359,76,150,914,1076
158,1500,382,84,156,878,1078
159,1500,395,90,172,843,1078
160,1500,405,109,178,808,1077
161,1500,410,122,199,769,1077
162,1500,421,128,213,738,1077
163,1499,415,135,241,708,1075
164,1500,401,139,269,691,1076
165,1500,379,149,294,678,1076
166,1500,362,163,316,659,1078
167,1500,339,161,355,645,1076
168,1500,318,165,383,634,1077
169,1499,290,166,409,634,1077
170,1499,255,157,457,630,1077
171,1497,223,159,481,634,1080
172,1498,186,169,506,637,1084
173,1497,157,158,540,642,1081
174,1493,139,160,557,637,1082
175,1485,135,132,575,643,1074
176,1486,124,105,607,650,1077
177,1482,110,94,608,670,1073
178,1471,101,90,594,686,1065
179,1460,85,96,577,702,1059
180,1452,75,89,569,719,1052
181,1428,77,67,555,729,1032
182,1420,74,62,538,746,1030
183,1403,70,50,522,761,1019
184,1383,63,55,479,786,1004
185,1373,65,52,450,806,994
186,1364,60,49,429,826,988
187,1347,56,52,380,859,975
188,1336,49,44,365,878,968
189,1328,52,40,332,904,961
190,1312,53,43,287,929,946
191,1306,60,36,261,949,939
192,1300,64,31,245,960,932
193,1304,72,24,236,972,933
194,1307,70,26,221,990,934
195,1298,67,32,192,1007,925
196,1302,69,37,178,1018,927
197,1295,74,35,158,1028,920
198,1299,79,25,160,1035,924
199,1304,87,21,154,1042,931
200,1311,99,16,145,1051,932
201,1316,100,19,142,1055,933
202,1317,108,20,125,1064,934
203,1324,121,19,117,1067,941
204,1329,122,25,114,1068,947
205,1334,127,25,105,1077,950
206,1338,134,22,103,1079,954
207,1343,140,22,98,1083,958
208,1358,156,19,94,1089,971
209,1376,171,20,94,1091,983
210,1382,178,21,94,1089,989
211,1392,176,30,96,1090,994
212,1398,186,29,84,1099,997
213,1413,199,28,82,1104,1003
214,1424,209,22,86,1107,1012
215,1428,212,21,89,1106,1014
216,1441,210,34,89,1108,1019
217,1452,222,34,88,1108,1022
218,1467,229,40,91,1107,1033
219,1471,234,37,95,1105,1039
220,1486,248,32,100,1106,1049
221,1496,256,32,103,1105,1055
222,1499,253,35,106,1105,1056
223,1500,246,44,107,1103,1056
224,1500,240,47,111,1102,1057
225,1500,229,52,117,1102,1059
226,1500,217,53,127,1103,1058
227,1499,210,52,137,1100,1057
228,1494,200,56,136,1102,1054
229,1499,203,52,144,1100,1057
230,1500,194,55,154,1097,1058
231,1500,183,53,168,1096,1057
232,1500,175,59,174,1092,1059
233,1499,163,62,177,1097,1059
234,1498,163,54,180,1101,1058
235,1500,164,56,185,1095,1059
236,1498,153,54,196,1095,1056
237,1500,145,59,203,1093,1058
238,1499,145,65,206,1083,1057
239,1500,145,61,214,1080,1058
240,1500,147,63,212,1078,1061
241,1498,140,63,217,1078,1060
242,1500,142,66,218,1074,1062
243,1499,140,63,222,1074,1064
244,1500,149,60,223,1068,1066
245,1500,148,60,224,1068,1065
246,1500,145,58,228,1069,1063
247,1498,150,59,232,1057,1061
248,1500,150,65,232,1053,1061
249,1499,157,61,236,1045,1061
250,1492,167,61,227,1037,1058
251,1500,177,58,233,1032,1061
252,1500,179,55,241,1025,1061
253,1497,174,64,234,1025,1059
254,1499,178,70,236,1015,1060
255,1500,181,72,233,1014,1061
256,1500,181,71,237,1011,1061
257,1500,178,68,239,1015,1064
258,1496,157,81,245,1013,1061
259,1494,161,80,242,1011,1062
260,1500,169,72,244,1015,1067
261,1500,170,65,251,1014,1068
262,1498,174,56,262,1006,1067
263,1498,171,59,259,1009,1070
264,1500,162,71,259,1008,1067
265,1498,159,77,256,1006,1067
266,1500,161,75,251,1013,1067
267,1496,149,72,265,1010,1064
268,1499,145,68,271,1015,1069
269,1499,148,60,273,1018,1070
270,1497,141,62,274,1020,1066
271,1495,134,60,273,1028,1066
272,1496,133,61,266,1036,1063
273,1499,134,63,262,1040,1068
274,1500,132,57,264,1047,1069
275,1496,132,57,257,1050,1065
276,1497,138,54,245,1060,1071
277,1500,141,51,246,1062,1074
278,1499,134,48,249,1068,1072
279,1500,129,53,245,1073,1072
280,1499,123,54,247,1075,1071
281,1488,118,61,230,1079,1063
282,1494,124,59,225,1086,1067
283,1493,124,53,226,1090,1065
284,1500,131,45,228,1096,1068
285,1500,132,52,220,1096,1064
286,1500,127,57,218,1098,1066
287,1500,133,49,219,1099,1067
288,1499,133,47,213,1106,1067
289,1499,138,43,212,1106,1066
290,1500,142,42,210,1106,1069
291,1500,134,55,203,1108,1069
292,1499,135,54,203,1107,1069
293,1500,136,61,199,1104,1069
294,1499,139,57,198,1105,1070
295,1499,147,45,208,1099,1070
296,1498,151,44,207,1096,1071
297,1497,170,44,202,1081,1068
298,1497,185,47,191,1074,1068
299,1499,194,51,191,1063,1071
300,1500,207,55,190,1048,1075
301,1498,219,49,193,1037,1074
302,1497,220,60,191,1026,1073
303,1498,227,62,191,1018,1076
304,1500,243,67,190,1000,1077
305,1500,242,80,195,983,1079
306,1499,239,89,200,971,1076
307,1500,255,95,209,941,1079
308,1500,258,91,220,931,1082
309,1499,274,87,227,911,1080
310,1499,269,99,237,894,1082
311,1499,271,98,247,883,1083
312,1497,264,97,261,875,1081
313,1500,263,94,274,869,1083
314,1498,261,88,293,856,1081
315,1496,254,89,303,850,1080
316,1500,247,98,312,843,1084
317,1500,244,96,320,840,1086
318,1500,231,95,336,838,1088
319,1500,214,96,351,839,1091
320,1500,209,95,357,839,1091
321,1499,195,97,364,843,1088
322,1498,196,97,361,844,1084
323,1500,180,104,364,852,1089
324,1499,159,110,369,861,1089
325,1491,152,108,369,862,1087
326,1493,147,103,370,873,1090
327,1494,142,79,387,886,1089
328,1492,134,74,384,900,1087
329,1486,129,75,376,906,1084
330,1493,126,77,371,919,1082
331,1489,118,76,368,927,1083
332,1483,124,65,365,929,1077
333,1479,125,60,356,938,1074
334,1485,128,61,348,948,1080
335,1484,118,63,342,961,1076
336,1488,118,65,332,973,1080
337,1477,108,71,317,981,1067
338,1475,111,60,315,989,1063
339,1470,110,58,305,997,1061
340,1463,104,53,302,1004,1056
341,1457,105,51,274,1027,1051
342,1461,118,44,263,1036,1056
343,1466,125,44,254,1043,1055
344,1467,120,40,256,1051,1054
345,1466,126,39,244,1057,1052
346,1480,126,55,228,1071,1060
347,1485,131,54,220,1080,1061
348,1493,142,54,214,1083,1067
349,1500,141,58,209,1092,1071
350,1500,134,55,215,1096,1071
351,1497,136,48,215,1098,1068
352,1498,134,52,200,1112,1064
353,1499,137,48,203,1111,1064
354,1498,140,49,195,1114,1064
355,1498,137,55,192,1114,1065
356,1499,148,49,192,1110,1066
357,1500,148,48,194,1110,1068
358,1499,143,51,188,1117,1067
359,1500,147,43,195,1115,1066
360,1500,147,44,196,1113,1066
361,1498,149,41,201,1107,1064
362,1500,142,48,200,1110,1066
363,1499,137,58,195,1109,1061
364,1498,144,60,186,1108,1065
365,1500,155,55,186,1104,1069
366,1500,155,45,196,1104,1071
367,1498,157,41,189,1111,1069
368,1500,155,45,191,1109,1072
369,1500,159,47,190,1104,1070
370,1499,158,52,185,1104,1067
371,1499,161,54,182,1102,1065
372,1499,165,45,185,1104,1067
373,1497,162,46,186,1103,1065
374,1500,161,46,190,1103,1068
375,1500,172,51,183,1094,1068
376,1497,172,53,181,1091,1067
377,1500,173,53,188,1086,1069
378,1500,170,50,194,1086,1069
379,1500,169,52,193,1086,1070
380,1496,171,58,183,1084,1069
381,1500,175,58,187,1080,1071
382,1497,181,51,187,1078,1069
383,1500,179,54,193,1074,1073
384,1500,177,50,199,1074,1074
385,1499,169,61,201,1068,1072
386,1497,175,63,194,1065,1071
387,1500,176,58,200,1066,1073
388,1499,174,56,204,1065,1074
389,1499,173,58,209,1059,1075
390,1500,175,56,212,1057,1074
391,1499,176,57,215,1051,1077
392,1499,178,59,214,1048,1076
393,1499,170,65,216,1048,1078
394,1498,173,67,218,1040,1078
395,1499,174,69,219,1037,1082
396,1500,177,71,220,1032,1081
397,1497,169,71,228,1029,1079
398,1499,168,71,229,1031,1080
399,1498,167,66,235,1030,1080
400,1499,166,64,245,1024,1081
401,1500,170,54,247,1029,1085
402,1500,170,58,244,1028,1085
403,1500,166,65,242,1027,1086
404,1500,168,66,246,1020,1086
405,1500,166,65,243,1026,1086
406,1500,162,61,248,1029,1087
407,1499,156,64,250,1029,1088
408,1495,158,66,252,1019,1083
409,1498,167,59,251,1021,1085
410,1499,160,60,256,1023,1087
411,1497,167,53,250,1027,1085
412,1499,165,59,248,1027,1083
413,1499,160,60,246,1033,1084
414,1494,159,60,241,1034,1079
415,1492,158,63,233,1038,1076
416,1500,166,60,235,1039,1083
417,1499,154,62,241,1042,1081
418,1498,152,70,238,1038,1080
419,1498,154,66,241,1037,1078
420,1497,155,67,234,1041,1079
421,1500,147,65,239,1049,1080
422,1500,141,66,242,1051,1079
423,1499,139,66,242,1052,1077
424,1498,144,62,239,1053,1075
425,1499,140,61,243,1055,1074
426,1499,143,60,244,1052,1077
427,1500,138,58,245,1059,1078
428,1497,133,63,244,1057,1076
429,1499,134,63,246,1056,1077
430,1500,138,58,246,1058,1076
431,1499,140,52,247,1060,1079
432,1500,136,51,249,1064,1079
433,1499,140,45,246,1068,1079
434,1499,142,45,244,1068,1079
435,1494,150,44,233,1067,1073
436,1495,150,54,227,1064,1074
437,1499,158,53,224,1064,1080
438,1498,152,61,217,1068,1079
439,1496,157,57,212,1070,1078
440,1499,157,61,212,1069,1079
441,1495,150,70,207,1068,1080
442,1495,151,69,211,1064,1081
443,1500,162,65,212,1061,1085
444,1499,168,57,216,1058,1086
445,1496,169,55,214,1058,1084
446,1498,184,49,218,1047,1089
447,1500,192,60,211,1037,1089
448,1498,209,51,219,1019,1086
449,1500,206,56,218,1020,1088
450,1497,197,64,222,1014,1086
451,1500,200,63,227,1010,1088
452,1500,203,68,226,1003,1088
453,1497,212,55,232,998,1083
454,1499,222,53,235,989,1083
455,1499,220,60,240,979,1081
456,1499,224,66,236,973,1083
457,1498,226,75,227,970,1083
458,1496,227,72,225,972,1079
459,1496,220,73,230,973,1076
460,1497,212,75,235,975,1074
461,1499,216,84,242,957,1074
462,1498,221,83,240,954,1068
463,1500,215,82,252,951,1072
464,1500,208,76,266,950,1072
465,1500,193,92,264,951,1075
466,1500,203,84,274,939,1076
467,1499,207,79,273,940,1071
468,1500,200,71,284,945,1073
469,1500,199,71,289,941,1072
470,1499,189,77,295,938,1072
471,1499,167,92,299,941,1072
472,1496,171,87,302,936,1071
473,1484,161,81,307,935,1065
474,1479,163,71,308,937,1061
475,1484,159,75,311,939,1065
476,1488,158,68,315,947,1066
477,1488,160,62,312,954,1065
478,1482,156,64,302,960,1061
479,1481,159,55,306,961,1063
480,1487,160,64,298,965,1065
481,1487,146,72,294,975,1067
482,1489,161,63,281,984,1067
483,1489,165,60,276,988,1066
484,1492,165,60,275,992,1067
485,1500,175,50,283,992,1072
486,1498,177,59,269,993,1068
487,1496,183,58,258,997,1069
488,1498,183,61,250,1004,1068
489,1496,174,67,244,1011,1064
490,1497,170,71,240,1016,1068
491,1499,166,75,239,1019,1071
492,1498,160,72,239,1027,1070
493,1496,160,68,239,1029,1066
494,1498,158,62,249,1029,1066
495,1495,150,67,249,1029,1062
496,1500,154,62,248,1036,1065
497,1499,147,61,250,1041,1064
498,1497,152,56,247,1042,1061
499,1497,149,56,246,1046,1063
500,1499,150,58,254,1037,1063
501,1500,141,68,246,1045,1063
502,1499,140,63,246,1050,1063
503,1500,130,65,254,1051,1067
504,1500,132,65,252,1051,1068
505,1496,128,62,250,1056,1064
506,1499,129,63,245,1062,1067
507,1493,134,51,247,1061,1063
508,1493,135,52,240,1066,1066
509,1499,135,51,239,1074,1070
510,1497,134,55,231,1077,1071
511,1499,134,55,226,1084,1074
512,1499,138,53,226,1082,1075
513,1498,144,51,220,1083,1074
514,1496,150,44,220,1082,1073
515,1498,146,46,224,1082,1072
516,1494,147,50,218,1079,1069
517,1498,154,53,208,1083,1072
518,1498,158,56,205,1079,1074
519,1496,162,50,207,1077,1075
520,1494,162,50,205,1077,1073
521,1495,179,45,198,1073,1073
522,1500,188,45,195,1072,1077
523,1500,185,53,191,1071,1079
524,1499,177,58,195,1069,1079
525,1500,181,59,196,1064,1081
526,1499,178,64,195,1062,1082
527,1500,182,60,198,1060,1081
528,1498,177,56,201,1064,1079
529,1496,178,53,204,1061,1079
530,1500,176,55,207,1062,1081
531,1500,178,56,213,1053,1081
532,1500,168,62,216,1054,1083
533,1500,178,58,211,1053,1082
534,1496,178,58,210,1050,1076
535,1495,173,57,220,1045,1077
536,1495,170,63,223,1039,1078
537,1499,185,63,218,1033,1078
538,1499,182,61,223,1033,1078
539,1498,180,51,234,1033,1079
540,1500,178,54,235,1033,1081
541,1500,182,59,227,1032,1080
542,1499,181,60,225,1033,1079
543,1500,184,62,222,1032,1080
544,1500,187,57,228,1028,1082
545,1496,185,59,224,1028,1078
546,1500,181,60,228,1031,1079
547,1500,182,59,229,1030,1080
548,1498,176,62,231,1029,1080
549,1490,174,62,227,1027,1076
550,1494,179,61,227,1027,1080
551,1500,184,64,233,1019,1088
552,1494,179,59,238,1018,1083
553,1490,181,60,229,1020,1081
554,1488,177,61,228,1022,1079
555,1492,183,55,236,1018,1084
556,1499,183,54,238,1024,1088
557,1500,176,60,239,1025,1089
558,1496,171,67,231,1027,1086
559,1498,173,70,234,1021,1084
560,1500,169,77,232,1022,1087
561,1500,164,66,243,1027,1087
562,1500,154,78,239,1029,1088
563,1497,155,73,245,1024,1085
564,1498,150,76,248,1024,1082
565,1500,158,67,254,1021,1080
566,1496,156,60,251,1029,1075
567,1490,152,51,259,1028,1072
568,1493,148,57,259,1029,1072
569,1494,153,57,257,1027,1072
570,1499,153,66,248,1032,1075
571,1500,141,73,253,1033,1074
572,1498,137,71,256,1034,1072
573,1500,139,71,259,1031,1072
574,1500,133,63,267,1037,1073
575,1496,134,58,263,1041,1068
576,1498,130,61,267,1040,1069
577,1492,135,58,257,1042,1061
578,1496,150,55,254,1037,1065
579,1492,151,52,253,1036,1061
580,1489,156,52,248,1033,1056
581,1487,156,52,239,1040,1057
582,1492,164,54,236,1038,1063
583,1500,175,49,235,1041,1069
584,1500,167,52,243,1038,1068
585,1500,171,54,233,1042,1065
586,1499,161,56,232,1050,1065
587,1499,170,55,231,1043,1064
588,1495,179,55,220,1041,1061
589,1499,178,60,215,1046,1064
590,1496,174,58,214,1050,1061
591,1500,174,56,213,1057,1062
592,1500,170,57,214,1059,1061
593,1498,172,52,213,1061,1061
594,1499,174,57,211,1057,1061
595,1497,166,62,211,1058,1060
596,1500,173,60,214,1053,1062
597,1498,185,56,211,1046,1066
598,1496,193,51,215,1037,1063
599,1500,183,56,226,1035,1068
600,1500,181,64,218,1037,1066
601,1499,186,69,213,1031,1065
602,1500,203,62,217,1018,1070
603,1499,198,59,224,1018,1068
604,1499,186,67,227,1019,1066
605,1499,181,75,224,1019,1067
606,1499,175,77,227,1020,1068
607,1500,181,76,230,1013,1068
608,1500,182,76,238,1004,1069
609,1499,176,70,249,1004,1068
610,1500,178,72,252,998,1069
611,1500,177,70,259,994,1070
612,1496,185,65,257,989,1065
613,1494,176,70,257,991,1063
614,1500,168,76,269,987,1069
615,1500,154,81,277,988,1070
616,1497,160,82,272,983,1067
617,1500,169,78,270,983,1070
618,1496,162,69,283,982,1067
619,1500,163,69,290,978,1069
620,1500,157,70,287,986,1070
621,1499,159,68,288,984,1068
622,1498,158,71,284,985,1063
623,1498,159,66,278,995,1062
624,1497,157,63,281,996,1064
625,1500,161,61,281,997,1066
626,1498,153,74,279,992,1068
627,1500,151,79,274,996,1073
628,1500,156,75,273,996,1072
629,1498,154,77,273,994,1074
630,1495,148,69,286,992,1070
631,1489,159,60,284,986,1064
632,1481,156,63,273,989,1060
633,1483,155,67,273,988,1063
634,1492,159,69,272,992,1068
635,1491,154,77,263,997,1067
636,1487,151,71,266,999,1067
637,1495,155,65,271,1004,1073
638,1490,155,61,269,1005,1073
639,1488,160,55,267,1006,1070
640,1490,156,56,266,1012,1072
641,1498,153,66,269,1010,1078
642,1500,153,70,266,1011,1079
643,1492,152,75,258,1007,1074
644,1491,154,69,252,1016,1070
645,1493,162,52,261,1018,1075
646,1492,155,59,259,1019,1075
647,1496,151,68,255,1022,1081
648,1496,150,69,254,1023,1080
649,1498,147,70,256,1025,1080
650,1498,150,60,260,1028,1080
651,1488,151,52,253,1032,1075
652,1497,156,56,251,1034,1075
653,1497,155,63,249,1030,1074
654,1499,152,67,246,1034,1075
655,1493,153,65,242,1033,1070
656,1499,148,66,247,1038,1072
657,1498,144,60,256,1038,1072
658,1497,147,58,249,1043,1076
659,1499,155,51,241,1052,1078
660,1495,146,60,240,1049,1075
661,1499,150,62,240,1047,1078
662,1494,149,68,236,1041,1074
663,1499,157,67,238,1037,1078
664,1500,157,60,238,1045,1075
665,1496,152,60,235,1049,1074
666,1499,161,56,234,1048,1074
667,1497,154,63,236,1044,1074
668,1497,151,62,239,1045,1076
669,1498,151,62,240,1045,1075
670,1497,147,70,234,1046,1073
671,1498,140,68,237,1053,1075
672,1498,143,68,235,1052,1076
673,1497,153,59,238,1047,1077
674,1496,154,58,239,1045,1076
675,1497,146,57,242,1052,1078
676,1499,154,52,247,1046,1076
677,1500,157,50,247,1046,1078
678,1498,163,52,238,1045,1072
679,1500,165,52,235,1048,1074
680,1498,164,56,234,1044,1073
681,1494,172,53,232,1037,1070
682,1495,176,55,232,1032,1071
683,1494,167,69,225,1033,1073
684,1495,168,66,232,1029,1078
685,1491,167,68,223,1033,1077
686,1500,176,65,230,1029,1084
687,1497,177,59,227,1034,1079
688,1500,179,54,229,1038,1081
689,1500,171,62,226,1041,1082
690,1497,173,65,227,1032,1079
691,1499,174,67,224,1034,1079
692,1499,166,68,229,1036,1080
693,1499,162,66,234,1037,1078
694,1500,153,76,238,1033,1077
695,1499,156,69,244,1030,1080
696,1499,160,64,244,1031,1078
697,1500,158,61,255,1026,1077
698,1500,159,52,259,1030,1077
699,1494,155,60,253,1026,1074
700,1495,156,64,248,1027,1074
701,1498,156,65,248,1029,1077
702,1499,149,73,245,1032,1077
703,1500,155,71,245,1029,1076
704,1499,157,62,249,1031,1077
705,1500,157,64,255,1024,1080
706,1497,158,60,259,1020,1079
707,1498,162,61,253,1022,1083
708,1495,160,66,251,1018,1080
709,1492,163,66,250,1013,1083
710,1497,165,67,251,1014,1086
711,1499,163,77,248,1011,1084
712,1496,166,76,242,1012,1081
713,1500,167,73,252,1008,1085
714,1498,160,72,262,1004,1085
715,1499,162,69,263,1005,1087
716,1500,155,76,260,1009,1087
717,1499,148,69,267,1015,1086
718,1499,150,62,267,1020,1085
719,1498,147,58,270,1023,1085
720,1494,150,59,262,1023,1083
721,1493,148,63,263,1019,1082
722,1495,144,69,260,1022,1082
723,1495,144,67,262,1022,1081
724,1497,148,65,264,1020,1086
725,1499,151,67,262,1019,1086
726,1498,154,65,265,1014,1085
727,1498,156,63,264,1015,1081
728,1495,163,61,252,1019,1077
729,1491,155,69,249,1018,1076
730,1494,153,60,260,1021,1078
731,1495,161,64,248,1022,1081
732,1498,166,68,241,1023,1081
733,1498,168,57,246,1027,1083
734,1497,155,66,243,1033,1080
735,1500,157,62,248,1033,1081
736,1500,149,65,251,1035,1082
737,1495,148,68,244,1035,1080
738,1492,144,63,245,1040,1074
739,1495,145,63,247,1040,1072
740,1494,153,54,247,1040,1072
741,1494,164,49,244,1037,1075
742,1500,172,53,244,1031,1080
743,1497,178,54,242,1023,1078
744,1493,180,55,233,1025,1073
745,1499,179,64,235,1021,1078
746,1498,169,76,235,1018,1074
747,1486,163,81,224,1018,1065
748,1488,174,71,232,1011,1069
749,1492,178,71,237,1006,1072
750,1494,174,64,248,1008,1075
751,1500,181,62,246,1011,1081
752,1496,180,63,244,1009,1081
753,1500,187,61,246,1006,1081
754,1500,177,73,240,1010,1081
755,1499,171,79,242,1007,1081
756,1500,164,79,248,1009,1082
757,1497,165,73,256,1003,1081
758,1500,161,69,268,1002,1087
759,1500,160,67,270,1003,1088
760,1500,159,63,277,1001,1088
761,1500,155,64,278,1003,1085
762,1500,152,63,279,1006,1083
763,1498,147,69,271,1011,1084
764,1500,163,65,260,1012,1086
765,1499,165,61,265,1008,1086
766,1497,160,61,268,1008,1082
767,1497,156,64,266,1011,1082
768,1499,163,62,264,1010,1084
769,1500,173,52,264,1011,1081
770,1499,173,45,269,1012,1082
771,1498,174,52,257,1015,1078
772,1500,180,57,243,1020,1076
773,1497,177,62,240,1018,1072
774,1496,173,68,236,1019,1073
775,1497,167,73,235,1022,1076
776,1494,165,74,234,1021,1078
777,1497,159,78,235,1025,1079
778,1494,165,74,238,1017,1074
779,1499,181,64,246,1008,1074
780,1494,172,68,242,1012,1070
781,1500,178,65,244,1013,1072
782,1500,175,62,249,1014,1073
783,1498,163,65,252,1018,1071
784,1500,169,72,241,1018,1070
785,1499,166,74,246,1013,1069
786,1499,165,68,257,1009,1071
787,1499,159,67,263,1010,1069
788,1496,152,72,263,1009,1065
789,1494,156,62,267,1009,1063
790,1496,164,60,266,1006,1066
791,1499,169,66,263,1001,1069
792,1499,161,66,266,1006,1069
793,1492,149,78,253,1012,1064
794,1491,157,65,256,1013,1061
795,1492,157,63,260,1012,1065
796,1495,150,64,263,1018,1069
797,1494,154,65,256,1019,1069
798,1497,158,69,258,1012,1073
799,1499,164,60,261,1014,1070
800,1500,158,57,262,1023,1069
801,1500,156,60,255,1029,1070
802,1498,147,63,255,1033,1068
803,1496,148,63,250,1035,1066
804,1500,148,58,251,1043,1070
805,1498,147,55,255,1041,1068
806,1490,144,59,247,1040,1061
807,1492,153,54,253,1032,1061
808,1498,162,53,246,1037,1065
809,1496,166,56,237,1037,1061
810,1496,169,52,230,1045,1060
811,1499,169,50,233,1047,1061
812,1500,167,50,234,1049,1060
813,1497,173,47,226,1051,1056
814,1499,174,52,216,1057,1059
815,1500,163,61,218,1058,1058
816,1500,157,72,213,1058,1061
817,1497,161,68,210,1058,1059
818,1498,167,54,218,1059,1061
819,1498,161,57,218,1062,1058
820,1500,166,54,221,1059,1060
821,1500,173,58,214,1055,1062
822,1500,172,58,215,1055,1059
823,1500,174,53,218,1055,1061
824,1492,172,46,220,1054,1054
825,1499,172,49,219,1059,1057
826,1499,172,53,216,1058,1056
827,1499,166,61,214,1058,1057
828,1499,167,58,213,1061,1056
829,1500,171,52,218,1059,1057
830,1499,173,48,224,1054,1058
831,1500,178,47,227,1048,1060
832,1494,182,49,212,1051,1058
833,1497,192,47,203,1055,1062
834,1497,185,46,206,1060,1064
835,1499,188,52,204,1055,1064
836,1500,186,57,203,1054,1068
837,1499,183,74,190,1052,1068
838,1499,188,66,200,1045,1069
