ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,159,750
1,1500,1490,10,0,0,159,750
2,1500,1490,10,0,0,159,750
3,1500,1480,10,10,0,159,750
4,1500,1473,17,10,0,159,750
5,1500,1467,23,10,0,159,750
6,1500,1462,25,13,0,159,750
7,1500,1455,24,21,0,159,750
8,1500,1442,30,28,0,159,750
9,1500,1426,38,36,0,159,750
10,1500,1407,50,43,0,159,750
11,1500,1389,61,50,0,159,750
12,1500,1370,64,66,0,159,750
13,1500,1340,80,80,0,159,750
14,1500,1304,99,97,0,159,750
15,1500,1266,111,123,0,159,750
16,1500,1230,130,140,0,159,750
17,1500,1189,142,165,4,160,749
18,1500,1139,152,205,4,160,749
19,1500,1099,157,240,4,160,749
20,1500,1059,161,275,5,160,749
21,1500,1019,159,313,9,161,750
22,1500,970,168,351,11,162,749
23,1500,930,168,389,13,164,750
24,1499,873,181,428,17,164,751
25,1499,823,199,457,20,164,750
26,1499,779,186,504,30,167,751
27,1499,736,190,535,38,167,755
28,1499,691,178,582,48,167,757
29,1497,663,167,606,61,167,759
30,1499,609,185,633,72,169,760
31,1490,566,175,660,89,171,757
32,1476,523,182,664,107,171,755
33,1457,490,176,673,118,169,755
34,1443,463,150,694,136,166,751
35,1422,437,132,699,154,167,747
36,1406,413,116,699,178,165,744
37,1392,392,101,692,207,163,742
38,1372,377,96,671,228,159,737
39,1356,362,83,670,241,157,731
40,1328,345,81,635,267,156,725
41,1306,331,76,613,286,153,714
42,1289,322,70,571,326,151,709
43,1272,310,70,539,353,149,703
44,1257,293,67,521,376,146,699
45,1236,286,66,477,407,144,685
46,1220,279,60,453,428,143,681
47,1202,271,56,424,451,140,672
48,1181,266,50,384,481,136,660
49,1163,265,43,350,505,135,651
50,1149,268,36,320,525,134,639
51,1130,264,35,293,538,131,627
52,1123,257,37,277,552,132,621
53,1112,256,34,251,571,133,612
54,1116,262,36,233,585,136,611
55,1122,274,27,223,598,137,614
56,1119,275,25,209,610,136,612
57,1123,282,22,199,620,141,610
58,1116,280,26,181,629,141,604
59,1115,279,30,168,638,141,601
60,1112,278,32,153,649,140,597
61,1112,275,33,145,659,142,594
62,1112,274,27,140,671,142,590
63,1117,281,28,130,678,141,595
64,1118,286,26,121,685,141,592
65,1118,286,23,118,691,140,590
66,1127,295,19,118,695,142,595
67,1143,308,20,115,700,145,602
68,1150,317,18,110,705,147,603
69,1152,323,19,101,709,149,602
70,1159,323,20,101,715,151,604
71,1161,325,19,98,719,151,605
72,1171,331,18,96,726,152,608
73,1184,334,24,96,730,157,611
74,1190,337,24,96,733,158,615
75,1205,348,24,94,739,161,621
76,1206,354,20,88,744,163,620
77,1211,357,17,89,748,165,621
78,1218,364,16,88,750,165,623
79,1226,369,18,83,756,169,624
80,1232,372,20,80,760,170,626
81,1239,378,19,78,764,170,628
82,1244,384,15,79,766,170,630
83,1255,392,15,80,768,171,636
84,1261,399,13,79,770,172,638
85,1272,411,15,76,770,177,645
86,1278,418,18,72,770,176,647
87,1293,427,22,72,772,180,652
88,1298,430,22,72,774,181,654
89,1312,437,27,72,776,183,664
90,1319,441,29,69,780,184,669
91,1328,446,26,71,785,187,669
92,1331,445,26,72,788,187,670
93,1335,446,24,76,789,187,674
94,1343,449,23,79,792,188,678
95,1356,460,22,81,793,190,686
96,1369,471,22,80,796,195,691
97,1377,477,21,83,796,198,694
98,1393,482,27,82,802,199,700
99,1404,490,27,85,802,203,702
100,1415,497,25,90,803,207,707
101,1425,508,18,94,805,210,712
102,1429,504,21,96,808,211,716
103,1435,501,28,97,809,211,719
104,1446,504,32,97,813,213,724
105,1454,512,36,89,817,215,726
106,1466,511,39,96,820,220,733
107,1478,513,39,100,826,223,737
108,1487,517,39,99,832,226,739
109,1499,519,40,103,837,230,743
110,1500,511,40,109,840,230,744
111,1500,507,35,114,844,228,746
112,1500,501,35,116,848,227,747
113,1500,489,37,122,852,227,746
114,1500,479,35,128,858,227,745
115,1499,476,38,125,860,227,746
116,1499,474,31,130,864,226,746
117,1500,469,30,134,867,226,748
118,1500,466,28,137,869,228,748
119,1500,460,24,147,869,228,748
120,1500,452,35,138,875,230,751
121,1500,454,29,136,881,230,751
122,1500,453,25,135,887,230,750
123,1500,452,24,133,891,232,748
124,1500,448,23,132,897,232,749
125,1500,446,26,125,903,234,749
126,1498,443,31,120,904,237,749
127,1500,444,30,116,910,239,751
128,1499,440,29,112,918,239,750
129,1499,433,31,115,920,238,749
130,1500,438,25,112,925,239,752
131,1500,440,24,108,928,238,753
132,1500,437,20,111,932,238,754
133,1500,437,20,105,938,237,755
134,1500,431,25,104,940,238,754
135,1499,429,24,102,944,238,755
136,1500,429,23,100,948,238,756
137,1500,434,21,100,945,240,753
138,1498,431,19,98,950,240,752
139,1500,429,22,96,953,239,754
140,1500,426,21,99,954,239,753
141,1500,429,21,97,953,240,752
142,1499,427,22,95,955,239,751
143,1500,427,20,93,960,238,751
144,1500,425,26,88,961,238,749
145,1499,419,30,89,961,238,747
146,1498,427,30,83,958,237,748
147,1500,434,28,84,954,237,748
148,1500,435,25,93,947,237,747
149,1499,443,27,92,937,237,747
150,1500,442,37,93,928,236,747
151,1499,456,37,92,914,237,745
152,1500,472,35,93,900,237,743
153,1500,478,35,96,891,237,743
154,1500,487,32,106,875,239,739
155,1500,488,40,110,862,239,739
156,1499,500,51,107,841,240,740
157,1500,519,53,111,817,240,739
158,1500,525,56,121,798,240,738
159,1500,523,60,129,788,240,740
160,1499,538,57,141,763,241,738
161,1500,542,62,148,748,241,739
162,1500,567,70,150,713,240,736
163,1500,580,66,163,691,240,737
164,1500,581,70,179,670,240,737
165,1500,598,74,185,643,238,738
166,1499,596,79,198,626,239,739
167,1500,598,81,215,606,238,740
168,1500,610,88,219,583,238,741
