ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,516,750
1,1500,1490,10,0,0,516,750
2,1500,1490,10,0,0,516,750
3,1500,1486,4,10,0,516,750
4,1500,1484,6,10,0,516,750
5,1500,1479,11,10,0,516,750
6,1500,1475,14,11,0,516,750
7,1500,1472,14,14,0,516,750
8,1500,1463,21,16,0,516,750
9,1500,1455,23,22,0,516,750
10,1500,1443,30,27,0,516,750
11,1500,1431,38,31,0,516,750
12,1500,1414,46,40,0,516,750
13,1500,1395,55,50,0,516,750
14,1500,1368,69,63,0,516,750
15,1500,1348,79,73,0,516,750
16,1500,1318,88,94,0,516,750
17,1500,1294,90,109,7,516,749
18,1500,1255,109,129,7,516,749
19,1500,1213,125,155,7,516,749
20,1500,1160,145,187,8,516,749
21,1500,1111,160,218,11,516,749
22,1500,1054,184,249,13,516,749
23,1500,985,209,290,16,515,749
24,1500,936,213,333,18,516,749
25,1500,874,220,386,20,516,749
26,1497,826,210,440,21,516,748
27,1498,782,193,497,26,520,745
28,1499,732,198,537,32,524,743
29,1500,667,207,589,37,528,742
30,1498,620,216,614,48,528,741
31,1491,571,214,648,58,526,741
32,1490,531,194,695,70,525,740
33,1481,486,187,726,82,524,738
34,1469,440,182,748,99,522,734
35,1456,394,178,770,114,519,727
36,1437,347,178,788,124,512,718
37,1425,320,168,787,150,505,713
38,1406,295,147,790,174,496,711
39,1382,274,120,785,203,490,701
40,1360,250,102,770,238,482,691
41,1336,225,101,735,275,477,679
42,1320,219,91,708,302,477,666
43,1291,205,79,673,334,465,653
44,1271,191,65,661,354,462,640
45,1248,177,63,623,385,453,631
46,1222,170,65,569,418,440,620
47,1196,159,59,533,445,432,604
48,1173,154,49,497,473,424,594
49,1153,146,47,459,501,419,579
50,1135,143,48,419,525,415,565
51,1120,138,45,389,548,415,553
52,1103,143,38,349,573,413,541
53,1082,141,35,311,595,406,528
54,1066,137,33,275,621,406,514
55,1056,132,35,254,635,408,502
56,1048,132,34,236,646,408,494
57,1040,133,33,215,659,407,490
58,1028,137,25,192,674,406,479
59,1024,138,19,182,685,405,478
60,1022,137,18,176,691,407,474
61,1021,141,18,159,703,411,469
62,1019,142,20,144,713,410,465
63,1021,147,17,133,724,413,464
64,1026,149,20,127,730,418,463
65,1027,152,20,116,739,424,457
66,1030,154,22,111,743,430,454
67,1035,161,20,104,750,437,452
68,1040,171,16,96,757,444,450
69,1046,173,18,92,763,449,448
70,1050,180,15,90,765,458,443
71,1054,181,18,87,768,462,442
72,1054,184,19,79,772,461,444
73,1057,187,19,73,778,465,441
74,1065,197,13,73,782,469,444
75,1077,203,15,74,785,479,443
76,1089,212,13,76,788,487,446
77,1092,214,16,70,792,492,444
78,1103,225,19,66,793,502,443
79,1115,230,17,71,797,510,446
80,1122,233,23,67,799,518,443
81,1132,243,24,64,801,526,443
82,1139,248,22,65,804,530,445
83,1146,251,16,71,808,536,446
84,1150,256,18,67,809,540,446
85,1162,267,16,70,809,546,450
86,1171,273,18,70,810,553,452
87,1176,274,19,71,812,558,451
88,1181,280,18,68,815,559,453
89,1185,281,20,68,816,564,452
90,1194,285,23,66,820,568,455
91,1203,287,25,71,820,576,456
92,1218,291,30,76,821,587,457
93,1222,293,31,74,824,590,458
94,1232,291,37,78,826,597,461
95,1242,297,32,85,828,604,461
96,1252,304,28,89,831,612,461
97,1255,299,34,85,837,610,465
98,1268,304,34,92,838,621,465
99,1281,312,35,92,842,631,466
100,1290,311,38,98,843,638,468
101,1294,306,37,105,846,640,468
102,1305,307,42,108,848,647,469
103,1315,304,45,115,851,653,471
104,1324,304,46,121,853,658,474
105,1333,303,45,129,856,664,474
106,1339,295,50,136,858,669,475
107,1345,291,52,140,862,672,476
108,1358,290,55,147,866,679,480
109,1367,293,50,151,873,685,482
110,1371,287,50,157,877,689,483
111,1379,285,49,165,880,697,484
112,1388,287,47,169,885,704,484
113,1393,269,65,171,888,706,485
114,1403,265,65,178,895,713,486
115,1406,264,61,180,901,712,486
116,1414,263,50,194,907,717,487
117,1433,274,40,203,916,731,491
118,1441,274,40,206,921,734,494
119,1444,266,48,204,926,738,495
120,1446,257,59,198,932,741,496
121,1448,252,59,202,935,741,497
122,1451,246,58,204,943,740,499
123,1456,235,60,211,950,739,499
124,1459,236,60,206,957,742,500
125,1464,238,56,206,964,746,500
126,1466,234,51,212,969,747,500
127,1478,236,43,224,975,753,503
128,1480,234,47,215,984,754,503
129,1478,224,52,214,988,756,503
130,1481,222,50,208,1001,757,505
131,1481,212,63,198,1008,759,505
132,1488,218,58,199,1013,761,507
133,1488,213,53,205,1017,760,506
134,1490,201,56,215,1018,761,506
135,1494,204,50,217,1023,763,506
136,1499,200,50,217,1032,768,506
137,1498,199,49,212,1038,770,504
138,1500,199,46,213,1042,770,506
139,1498,194,42,211,1051,766,507
140,1498,195,36,205,1062,765,509
141,1499,195,38,198,1068,765,511
142,1500,189,39,202,1070,765,511
143,1500,192,36,198,1074,769,509
144,1497,191,36,191,1079,766,510
145,1499,189,32,196,1082,767,510
146,1499,186,30,193,1090,764,512
147,1500,188,31,181,1100,765,511
148,1499,192,30,174,1103,765,508
149,1497,197,30,164,1106,762,508
150,1500,213,28,156,1103,763,508
151,1500,212,34,151,1103,762,510
152,1500,222,36,145,1097,761,509
153,1498,228,38,139,1093,760,508
154,1497,234,42,138,1083,758,509
155,1499,252,41,134,1072,762,509
156,1498,255,44,133,1066,761,509
157,1499,273,46,134,1046,761,508
158,1499,293,42,140,1024,760,508
159,1498,312,49,135,1002,762,507
160,1499,340,46,141,972,765,506
161,1500,362,55,144,939,767,505
162,1499,379,57,143,920,766,506
163,1500,400,57,153,890,768,505
164,1499,397,63,166,873,766,506
165,1500,413,72,165,850,768,504
166,1499,422,79,177,821,766,505
167,1500,432,81,190,797,769,505
168,1500,441,87,198,774,770,505
169,1500,444,94,209,753,770,504
170,1500,445,88,230,737,769,505
171,1499,440,105,234,720,772,503
172,1500,443,99,255,703,775,502
173,1500,431,113,268,688,776,503
174,1500,435,114,277,674,776,503
175,1498,421,113,300,664,775,504
176,1500,403,123,317,657,778,504
177,1498,390,111,341,656,776,504
178,1494,383,114,346,651,773,505
179,1498,370,114,370,644,780,502
180,1499,352,115,386,646,781,500
181,1495,341,118,395,641,782,497
182,1493,322,124,406,641,781,499
183,1492,319,118,414,641,785,497
184,1491,301,117,422,651,787,498
185,1499,289,115,445,650,796,498
186,1497,272,121,437,667,794,500
187,1491,248,130,442,671,795,495
188,1492,247,112,454,679,798,494
189,1480,234,110,454,682,791,493
190,1478,230,83,470,695,795,492
191,1465,216,82,457,710,790,485
192,1457,202,85,452,718,782,485
193,1437,200,71,445,721,769,479
194,1427,194,73,429,731,767,475
195,1425,185,66,430,744,761,473
196,1422,188,61,416,757,763,469
197,1416,183,62,402,769,760,465
198,1411,185,63,380,783,761,456
199,1409,184,55,365,805,759,454
200,1405,181,60,350,814,757,452
201,1408,177,62,337,832,760,450
202,1407,178,58,318,853,764,448
203,1403,171,67,296,869,768,440
204,1392,165,64,273,890,763,434
205,1385,167,53,262,903,760,431
206,1389,165,47,261,916,766,429
207,1380,164,40,252,924,766,421
208,1386,170,35,248,933,772,420
209,1386,171,40,225,950,774,416
210,1385,176,37,222,950,775,414
211,1387,176,38,214,959,778,411
212,1391,176,38,208,969,782,410
213,1387,175,40,198,974,780,407
214,1387,179,37,194,977,782,406
215,1390,186,37,186,981,784,408
216,1389,193,30,179,987,783,407
217,1393,201,26,183,983,786,406
218,1398,206,28,173,991,793,405
219,1401,213,32,161,995,800,402
220,1402,212,36,150,1004,801,401
221,1408,221,32,142,1013,807,400
222,1420,235,31,135,1019,817,400
223,1429,245,24,139,1021,822,401
224,1439,257,25,133,1024,827,401
225,1447,259,26,135,1027,833,402
226,1451,259,36,126,1030,835,401
227,1455,271,32,120,1032,840,401
228,1460,280,22,126,1032,842,404
229,1464,276,29,130,1029,845,404
230,1473,278,40,122,1033,855,403
231,1484,288,48,111,1037,864,405
232,1498,300,44,118,1036,879,404
233,1500,294,43,125,1038,880,404
234,1499,289,48,129,1033,881,403
235,1499,290,45,130,1034,882,403
236,1500,287,40,140,1033,882,403
237,1500,295,35,140,1030,882,403
238,1500,292,37,142,1029,883,403
239,1500,294,36,144,1026,885,402
240,1500,283,43,152,1022,885,402
241,1500,283,41,154,1022,884,403
242,1499,288,39,150,1022,884,402
243,1499,287,38,154,1020,887,401
244,1500,283,42,160,1015,888,401
245,1500,274,52,164,1010,889,401
246,1499,274,54,157,1014,889,401
247,1499,276,49,161,1013,889,400
248,1498,280,44,165,1009,890,399
249,1500,273,48,168,1011,894,399
250,1500,275,54,162,1009,895,398
251,1499,273,55,163,1008,897,397
252,1500,270,55,168,1007,897,398
253,1499,261,58,172,1008,899,398
254,1500,250,59,178,1013,899,398
255,1500,247,59,182,1012,897,399
256,1500,238,62,190,1010,897,400
257,1500,241,58,193,1008,899,399
258,1500,233,59,198,1010,899,399
259,1500,237,46,212,1005,899,399
260,1500,238,48,219,995,898,401
261,1499,237,49,218,995,897,400
262,1498,241,45,213,999,897,399
263,1497,248,44,209,996,898,399
264,1500,243,49,214,994,900,399
265,1500,243,47,216,994,902,397
266,1497,245,50,210,992,903,394
267,1496,252,56,208,980,900,392
268,1500,257,54,209,980,902,394
269,1500,253,59,209,979,902,395
270,1500,257,62,203,978,901,394
271,1500,257,59,205,979,901,395
272,1499,263,56,202,978,898,396
273,1496,262,54,202,978,897,394
274,1500,264,54,201,981,899,394
275,1499,263,52,197,987,898,394
276,1500,261,51,200,988,899,392
277,1500,253,49,208,990,899,392
278,1500,243,55,204,998,900,391
279,1497,240,58,202,997,899,391
280,1500,238,59,207,996,901,391
281,1500,237,57,210,996,904,390
282,1500,246,51,208,995,903,390
283,1498,242,45,213,998,903,391
284,1500,233,49,215,1003,905,391
285,1497,239,48,207,1003,901,393
286,1500,236,54,204,1006,904,395
287,1500,227,52,204,1017,906,395
288,1500,223,58,199,1020,905,398
289,1500,223,57,201,1019,904,399
290,1500,227,51,204,1018,906,398
291,1500,231,43,204,1022,910,396
292,1498,229,41,208,1020,909,396
293,1500,232,39,209,1020,912,395
294,1499,232,47,204,1016,911,395
295,1495,223,54,198,1020,907,395
296,1499,229,53,194,1023,910,396
297,1500,231,53,193,1023,911,396
298,1500,236,52,193,1019,912,394
299,1496,231,54,193,1018,908,395
300,1500,237,54,196,1013,910,395
301,1499,241,47,194,1017,908,396
302,1500,241,47,200,1012,906,398
303,1500,245,49,197,1009,907,397
304,1498,261,47,193,997,901,400
305,1500,260,50,190,1000,902,399
306,1496,271,53,185,987,898,399
307,1499,276,54,187,982,901,398
308,1500,281,55,193,971,902,397
309,1500,283,52,196,969,903,397
310,1500,287,51,201,961,903,396
311,1496,300,46,199,951,899,396
312,1496,307,45,202,942,898,396
313,1500,312,51,198,939,902,396
314,1500,310,59,199,932,899,397
315,1498,309,70,197,922,899,397
316,1500,317,73,194,916,900,397
317,1500,323,76,197,904,899,398
318,1498,326,69,210,893,897,398
319,1497,338,67,218,874,899,397
320,1500,343,69,222,866,904,396
321,1500,344,71,230,855,906,398
322,1499,362,72,230,835,907,396
323,1499,367,74,238,820,910,394
324,1500,376,77,240,807,911,392
325,1498,373,78,247,800,911,390
326,1498,367,88,247,796,911,391
327,1499,359,84,266,790,911,391
328,1499,342,103,270,784,912,391
329,1498,342,101,284,771,910,392
330,1500,335,98,295,772,914,390
331,1499,334,84,311,770,915,389
332,1498,326,81,318,773,917,388
333,1500,320,83,317,780,920,388
334,1496,310,85,321,780,918,388
335,1493,300,90,319,784,916,387
336,1497,289,94,333,781,923,385
337,1496,283,86,337,790,926,382
338,1495,277,92,338,788,920,386
339,1498,267,92,348,791,924,386
340,1496,257,98,355,786,920,387
341,1489,262,89,351,787,919,382
342,1487,263,82,359,783,917,383
343,1479,247,81,358,793,912,379
344,1478,243,79,358,798,910,380
345,1472,232,94,344,802,906,374
346,1471,228,90,335,818,908,371
347,1468,221,88,338,821,905,372
348,1482,230,74,350,828,920,372
349,1479,225,64,354,836,922,370
350,1473,228,58,346,841,923,367
351,1468,219,69,337,843,922,364
352,1474,221,64,339,850,926,363
353,1466,218,68,320,860,919,362
354,1465,210,70,316,869,914,363
355,1474,214,66,317,877,919,366
356,1473,217,73,300,883,918,365
357,1467,216,69,291,891,921,361
358,1468,213,64,292,899,927,357
359,1464,207,61,295,901,926,354
360,1459,201,64,287,907,923,352
361,1462,208,59,280,915,926,351
362,1461,214,55,266,926,926,351
363,1462,210,57,257,938,928,348
364,1462,206,49,257,950,927,347
365,1466,198,55,252,961,930,347
366,1469,201,56,250,962,936,342
367,1473,203,52,253,965,939,342
368,1482,209,59,242,972,950,338
369,1493,224,53,235,981,957,340
370,1496,229,50,245,972,961,338
371,1494,226,56,237,975,960,337
372,1494,229,55,228,982,958,336
373,1495,226,58,223,988,959,335
374,1499,231,59,220,989,965,334
375,1499,227,56,221,995,964,335
376,1500,232,51,220,997,966,334
377,1500,230,54,220,996,968,332
378,1499,218,63,213,1005,968,329
379,1498,216,60,215,1007,967,328
380,1498,204,64,214,1016,968,329
381,1497,207,59,216,1015,971,327
382,1500,209,53,225,1013,972,329
383,1500,210,49,223,1018,973,329
384,1500,208,40,227,1025,973,328
385,1500,207,45,221,1027,973,329
386,1499,206,48,217,1028,973,330
387,1500,198,48,220,1034,974,331
388,1500,197,57,215,1031,975,330
389,1500,190,62,210,1038,976,330
390,1498,192,56,210,1040,971,332
391,1498,197,51,212,1038,972,333
392,1500,198,44,218,1040,973,333
393,1498,207,37,218,1036,973,332
394,1499,213,38,209,1039,976,330
395,1497,219,33,208,1037,976,329
396,1494,214,45,196,1039,979,327
397,1497,228,41,192,1036,982,325
398,1492,234,46,176,1036,979,322
399,1500,238,46,182,1034,984,323
400,1500,237,41,186,1036,985,322
401,1500,233,48,177,1042,987,321
402,1500,240,39,184,1037,986,320
403,1500,245,34,181,1040,985,320
404,1500,238,41,180,1041,984,321
405,1500,246,41,169,1044,983,321
406,1500,249,42,159,1050,985,319
407,1499,261,40,157,1041,983,320
408,1500,259,40,162,1039,982,321
409,1499,258,41,156,1044,978,324
410,1498,249,51,159,1039,976,326
411,1499,252,53,161,1033,979,324
412,1500,251,48,169,1032,980,324
413,1500,244,55,168,1033,978,323
414,1499,244,52,170,1033,979,321
415,1500,240,54,175,1031,980,321
416,1497,237,61,171,1028,978,320
417,1499,244,56,178,1021,978,322
418,1500,244,53,179,1024,980,319
419,1500,235,50,191,1024,980,319
420,1500,226,52,193,1029,981,319
421,1500,223,60,194,1023,984,317
422,1500,223,54,196,1027,985,317
423,1500,222,51,202,1025,986,316
424,1500,208,59,206,1027,986,317
425,1497,211,54,209,1023,984,317
426,1498,218,50,207,1023,984,319
427,1500,214,45,218,1023,987,319
428,1499,213,49,210,1027,987,318
429,1500,208,52,211,1029,988,318
430,1499,205,58,210,1026,988,318
431,1497,210,52,210,1025,987,318
432,1499,206,56,208,1029,989,320
433,1497,218,45,203,1031,987,317
434,1500,216,44,207,1033,989,318
435,1500,211,48,206,1035,988,319
436,1500,211,49,205,1035,988,320
437,1499,204,56,198,1041,986,320
438,1500,201,51,203,1045,986,321
439,1498,208,47,199,1044,984,319
440,1498,213,40,202,1043,984,318
441,1499,216,44,192,1047,985,318
442,1500,213,40,199,1048,986,318
443,1500,212,47,189,1052,987,318
444,1500,215,50,189,1046,987,318
445,1500,222,39,189,1050,989,317
446,1499,227,38,190,1044,989,316
447,1500,222,45,184,1049,991,314
448,1499,224,45,179,1051,988,315
449,1500,225,42,182,1051,989,314
450,1500,226,46,177,1051,992,312
451,1500,219,46,184,1051,993,311
452,1500,228,48,174,1050,994,309
453,1499,239,48,173,1039,995,307
454,1499,241,41,177,1040,996,305
455,1499,240,48,175,1036,996,305
456,1500,245,51,166,1038,995,306
457,1500,243,50,177,1030,995,306
458,1499,236,52,183,1028,995,305
459,1500,240,55,179,1026,998,304
460,1499,239,53,178,1029,997,305
461,1500,242,54,182,1022,998,305
462,1499,232,53,191,1023,999,304
463,1499,243,55,187,1014,996,307
464,1499,247,53,190,1009,999,306
465,1500,254,43,195,1008,998,305
466,1500,262,44,202,992,998,305
467,1499,254,56,200,989,998,304
468,1496,256,64,192,984,996,304
469,1500,255,74,194,977,996,306
470,1500,245,77,208,970,996,305
471,1498,246,73,212,967,993,307
472,1499,251,69,216,963,991,309
473,1500,255,60,227,958,990,309
474,1500,253,63,229,955,989,311
475,1500,263,52,241,944,993,311
476,1499,273,48,235,943,989,311
477,1498,258,67,238,935,989,310
478,1500,257,73,241,929,989,311
479,1497,249,84,230,934,989,311
480,1499,254,77,235,933,989,313
481,1500,249,71,252,928,991,313
482,1499,244,72,266,917,991,314
483,1498,245,78,270,905,988,314
484,1500,246,87,260,907,990,312
485,1500,243,78,273,906,990,311
486,1495,236,82,272,905,986,311
487,1488,236,74,272,906,978,310
488,1487,237,71,277,902,977,311
489,1493,250,64,278,901,979,313
490,1500,253,58,283,906,980,317
491,1499,242,66,289,902,981,317
