ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,503,75
1,1500,1490,10,0,0,503,75
2,1500,1490,10,0,0,503,75
3,1500,1479,11,10,0,503,75
4,1500,1474,16,10,0,503,75
5,1500,1464,26,10,0,503,75
6,1500,1448,36,16,0,503,75
7,1500,1423,54,23,0,503,75
8,1500,1393,74,33,0,503,75
9,1500,1353,104,43,0,503,75
10,1500,1321,123,56,0,503,75
11,1500,1258,158,84,0,503,75
12,1500,1191,183,126,0,503,75
13,1500,1115,226,159,0,503,75
14,1500,1036,255,209,0,503,75
15,1500,946,280,274,0,503,75
16,1500,867,288,345,0,503,75
17,1500,799,289,408,4,499,76
18,1500,725,284,487,4,499,76
19,1500,655,263,578,4,499,76
20,1500,588,258,647,7,498,77
21,1500,533,240,714,13,498,77
22,1499,481,219,782,17,500,77
23,1500,443,195,840,22,501,77
24,1498,392,182,895,29,499,77
25,1494,348,183,917,46,499,77
26,1478,307,180,924,67,496,77
27,1466,281,159,944,82,493,77
28,1447,253,144,944,106,489,77
29,1417,219,129,934,135,484,76
30,1391,190,130,894,177,476,76
31,1371,160,129,857,225,471,76
32,1337,134,126,812,265,461,75
33,1300,113,117,757,313,449,75
34,1266,93,100,723,350,441,74
35,1229,72,98,678,381,431,73
36,1202,63,82,629,428,418,72
37,1178,60,63,588,467,410,69
38,1150,53,47,548,502,404,66
39,1136,55,33,515,533,398,65
40,1119,60,26,476,557,392,62
41,1094,59,19,436,580,382,61
42,1075,56,22,395,602,375,56
43,1054,54,27,343,630,366,55
44,1053,60,31,316,646,366,55
45,1042,61,33,288,660,363,57
46,1028,65,25,265,673,359,55
47,1028,72,24,237,695,357,54
48,1021,73,27,201,720,354,55
49,1016,72,24,182,738,352,54
50,1011,73,28,155,755,348,54
51,1004,69,27,137,771,344,54
52,1004,77,19,118,790,346,53
53,1004,77,21,107,799,345,51
54,1005,80,16,105,804,344,51
55,1003,78,17,97,811,342,51
56,1012,86,18,91,817,346,51
57,1017,88,15,95,819,347,51
58,1020,90,15,94,821,350,50
59,1027,100,12,91,824,353,50
60,1038,107,16,85,830,354,51
61,1043,116,15,80,832,357,51
62,1052,117,24,77,834,358,51
63,1058,119,26,72,841,360,51
64,1077,131,25,78,843,369,53
65,1086,141,25,73,847,373,53
66,1092,148,17,74,853,375,54
67,1096,148,20,72,856,377,54
68,1098,148,19,72,859,377,54
69,1108,155,20,71,862,382,54
70,1116,154,29,69,864,385,54
71,1126,162,24,71,869,387,54
72,1145,178,22,75,870,392,54
73,1152,184,19,78,871,396,55
74,1161,190,16,80,875,398,56
75,1170,192,19,81,878,401,56
76,1180,193,24,84,879,406,56
77,1184,189,31,83,881,405,57
78,1195,192,34,83,886,407,57
79,1205,192,39,85,889,410,57
80,1209,193,38,85,893,412,57
81,1224,198,36,93,897,415,58
82,1227,199,34,94,900,419,59
83,1236,203,32,100,901,425,60
84,1247,205,31,109,902,428,61
85,1249,201,33,110,905,429,62
86,1262,205,36,114,907,432,64
87,1267,199,45,112,911,436,64
88,1274,204,41,114,915,438,64
89,1286,204,43,123,916,443,64
90,1290,197,45,130,918,446,65
91,1306,203,44,139,920,455,65
92,1307,192,52,138,925,456,65
93,1310,182,50,150,928,455,65
94,1309,178,51,149,931,454,65
95,1318,182,46,152,938,457,65
96,1322,180,42,158,942,460,65
97,1324,176,39,163,946,463,65
98,1327,178,39,161,949,465,65
99,1327,176,34,164,953,465,65
100,1331,172,37,165,957,464,65
101,1343,174,43,168,958,467,65
102,1357,182,41,169,965,473,66
103,1359,181,45,164,969,474,66
104,1365,184,41,166,974,476,66
105,1366,175,43,168,980,477,66
106,1370,168,49,171,982,478,66
107,1374,165,52,164,993,481,66
108,1378,159,55,165,999,480,66
109,1384,161,46,170,1007,480,65
110,1386,156,50,168,1012,481,65
111,1387,152,52,164,1019,482,65
112,1402,153,53,171,1025,488,67
113,1410,159,52,167,1032,486,68
114,1413,152,50,172,1039,486,69
115,1420,153,41,184,1042,486,70
116,1428,155,41,185,1047,488,70
117,1432,144,54,184,1050,489,72
118,1438,141,52,186,1059,494,72
119,1438,134,55,184,1065,490,74
120,1446,137,54,186,1069,494,74
121,1450,136,47,194,1073,494,75
122,1460,132,52,197,1079,500,75
123,1458,128,47,192,1091,499,74
124,1466,129,51,189,1097,503,76
125,1475,131,48,191,1105,504,76
126,1488,132,43,196,1117,506,77
127,1500,136,47,197,1120,509,78
128,1497,133,41,194,1129,509,78
129,1498,132,44,181,1141,509,77
130,1499,127,39,186,1147,509,75
131,1500,121,35,193,1151,508,75
132,1500,115,39,183,1163,508,76
133,1500,112,38,181,1169,509,76
134,1500,113,35,179,1173,509,76
135,1497,110,34,171,1182,509,76
136,1498,111,33,168,1186,511,76
137,1500,114,33,162,1191,513,76
138,1497,113,29,159,1196,512,75
139,1499,109,28,156,1206,513,75
140,1499,117,23,147,1212,515,75
141,1500,115,27,145,1213,514,75
142,1500,121,29,133,1217,514,75
143,1500,126,24,133,1217,513,76
144,1497,128,25,125,1219,511,76
145,1496,144,24,121,1207,511,75
146,1499,161,31,119,1188,513,75
147,1500,174,35,113,1178,511,75
148,1499,192,35,113,1159,511,75
149,1500,214,42,108,1136,511,75
150,1499,249,40,112,1098,512,74
151,1500,285,45,113,1057,513,74
152,1499,316,48,116,1019,512,74
153,1500,351,53,118,978,512,74
154,1500,376,54,120,950,511,75
155,1499,391,58,128,922,512,75
156,1500,418,66,140,876,511,75
157,1500,431,82,145,842,512,75
158,1500,431,106,153,810,513,75
159,1500,434,117,164,785,513,75
160,1499,414,135,187,763,514,75
161,1500,402,140,216,742,516,76
162,1500,382,150,242,726,514,76
163,1499,372,158,269,700,512,76
164,1500,350,160,301,689,515,76
165,1500,313,173,333,681,515,76
166,1500,292,168,366,674,515,76
167,1496,272,169,397,658,515,76
168,1498,260,161,437,640,521,76
169,1497,229,166,471,631,520,76
170,1500,213,167,497,623,524,77
171,1499,194,162,531,612,522,78
172,1496,182,149,564,601,522,78
173,1498,168,136,593,601,525,79
174,1493,147,135,599,612,525,79
175,1484,128,123,609,624,526,79
176,1474,109,122,605,638,521,79
177,1466,91,109,610,656,521,78
178,1460,84,99,597,680,517,79
179,1449,80,85,585,699,514,80
180,1442,82,72,572,716,515,79
181,1436,76,65,553,742,517,79
182,1421,72,59,522,768,511,79
183,1409,74,57,490,788,508,79
184,1394,74,52,463,805,502,78
185,1379,73,54,429,823,496,78
186,1365,81,41,400,843,492,77
187,1347,80,43,362,862,482,76
188,1333,79,38,343,873,479,74
189,1327,83,40,308,896,477,74
190,1317,80,44,285,908,475,73
191,1303,82,37,264,920,469,72
192,1299,80,43,237,939,465,72
193,1290,81,39,220,950,459,72
194,1280,84,31,204,961,457,71
195,1278,87,34,187,970,456,71
196,1278,94,33,174,977,457,69
197,1278,100,27,168,983,460,66
198,1280,105,26,163,986,461,66
199,1284,118,25,157,984,457,66
200,1283,119,33,143,988,458,66
201,1288,122,33,140,993,458,66
202,1289,123,38,132,996,458,64
203,1297,122,39,136,1000,463,64
204,1302,124,40,134,1004,464,63
205,1305,127,39,126,1013,468,61
206,1317,136,29,137,1015,470,62
207,1326,142,35,132,1017,473,62
208,1326,139,42,125,1020,473,62
209,1338,146,39,129,1024,475,62
210,1338,148,37,129,1024,471,63
211,1336,140,38,130,1028,469,63
212,1341,148,32,134,1027,468,63
213,1348,150,34,136,1028,471,63
214,1356,152,37,139,1028,470,64
215,1362,154,41,140,1027,470,66
216,1376,166,43,141,1026,476,66
217,1384,174,40,141,1029,485,66
218,1396,180,41,146,1029,487,67
219,1404,180,46,149,1029,486,66
220,1409,187,47,140,1035,487,66
221,1416,184,49,144,1039,489,66
222,1425,189,52,149,1035,493,68
223,1438,197,46,158,1037,498,69
224,1450,200,53,157,1040,504,70
225,1457,202,60,155,1040,505,71
226,1456,195,58,159,1044,504,71
227,1464,201,59,165,1039,506,72
228,1465,189,64,175,1037,508,72
229,1474,192,69,178,1035,514,72
230,1490,195,67,193,1035,517,72
231,1495,191,74,196,1034,520,72
232,1498,189,72,205,1032,520,73
233,1497,186,68,213,1030,522,73
234,1500,176,71,225,1028,521,74
235,1500,168,67,232,1033,521,73
