ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,374,750
1,1500,1490,10,0,0,374,750
2,1500,1490,10,0,0,374,750
3,1500,1483,7,10,0,374,750
4,1500,1481,9,10,0,374,750
5,1500,1474,16,10,0,374,750
6,1500,1470,20,10,0,374,750
7,1500,1459,22,19,0,374,750
8,1500,1450,31,19,0,374,750
9,1500,1441,32,27,0,374,750
10,1500,1423,40,37,0,374,750
11,1500,1407,45,48,0,374,750
12,1500,1384,62,54,0,374,750
13,1500,1354,81,65,0,374,750
14,1500,1323,92,85,0,374,750
15,1500,1303,94,103,0,374,750
16,1500,1263,107,130,0,374,750
17,1499,1230,115,151,3,377,747
18,1500,1189,131,177,3,378,747
19,1500,1142,152,203,3,378,747
20,1500,1098,155,244,3,378,747
21,1500,1043,176,273,8,377,747
22,1500,982,194,316,8,378,746
23,1500,933,198,359,10,380,747
24,1500,873,219,396,12,381,751
25,1500,827,203,452,18,382,752
26,1500,775,202,503,20,384,751
27,1500,708,223,544,25,385,751
28,1495,645,227,592,31,384,752
29,1494,581,254,618,41,382,755
30,1484,529,241,662,52,381,756
31,1472,482,226,696,68,379,753
32,1466,434,190,759,83,377,754
33,1465,401,180,789,95,373,756
34,1452,355,177,803,117,373,748
35,1442,314,176,816,136,373,746
36,1426,278,170,820,158,361,743
37,1402,249,159,815,179,355,737
38,1385,222,140,821,202,352,726
39,1356,187,126,806,237,346,712
40,1333,167,125,777,264,342,700
41,1307,147,113,763,284,332,689
42,1286,129,99,732,326,320,687
43,1279,118,86,721,354,321,681
44,1249,103,77,681,388,312,665
45,1221,94,70,638,419,305,648
46,1187,91,57,572,467,300,624
47,1169,90,48,533,498,297,611
48,1147,88,33,501,525,289,607
49,1121,89,28,460,544,283,590
50,1105,93,22,424,566,279,577
51,1085,90,23,385,587,274,567
52,1066,88,26,339,613,275,549
53,1047,90,25,293,639,271,535
54,1045,93,26,270,656,273,534
55,1041,99,22,241,679,275,527
56,1040,101,23,212,704,275,523
57,1030,103,20,185,722,276,513
58,1025,108,19,158,740,278,506
59,1031,117,18,142,754,280,507
60,1031,124,15,126,766,286,498
61,1033,127,17,113,776,290,496
62,1029,133,17,93,786,295,488
63,1035,140,14,90,791,300,488
64,1034,138,17,84,795,301,486
65,1042,147,16,80,799,307,487
66,1051,157,13,78,803,312,490
67,1059,166,11,75,807,317,494
68,1066,166,10,78,812,320,497
69,1066,170,11,71,814,322,495
70,1071,177,14,64,816,324,498
71,1084,191,12,62,819,332,502
72,1085,192,9,62,822,334,500
73,1095,203,10,58,824,336,503
74,1107,216,9,54,828,346,501
75,1111,223,7,52,829,349,503
76,1114,224,6,52,832,350,504
77,1123,236,5,47,835,355,509
78,1132,244,6,44,838,360,511
79,1136,250,6,42,838,362,513
80,1148,256,14,38,840,368,513
81,1165,269,16,37,843,377,517
82,1172,280,16,31,845,380,519
83,1180,287,15,33,845,385,521
84,1190,294,12,39,845,391,522
85,1197,300,10,40,847,395,522
86,1204,306,10,37,851,397,525
87,1215,313,12,38,852,403,527
88,1233,327,14,38,854,411,528
89,1242,331,17,39,855,415,531
90,1253,339,16,41,857,421,531
91,1266,351,13,43,859,429,533
92,1278,355,19,44,860,434,537
93,1284,353,20,51,860,437,540
94,1299,359,28,51,861,447,541
95,1315,370,29,53,863,460,543
96,1326,374,25,63,864,464,548
97,1332,376,26,66,864,470,548
98,1342,383,26,68,865,477,550
99,1360,392,28,71,869,483,555
100,1373,388,40,75,870,488,560
101,1388,393,40,83,872,496,565
102,1399,392,51,82,874,499,569
103,1413,401,43,94,875,505,573
104,1424,400,38,108,878,510,576
105,1433,392,46,115,880,512,580
106,1449,393,53,122,881,520,586
107,1457,392,57,122,886,522,588
108,1468,384,60,138,886,526,591
109,1485,383,61,152,889,536,593
110,1500,387,65,153,895,542,599
111,1500,377,62,163,898,542,599
112,1500,362,60,178,900,542,601
113,1500,350,65,181,904,541,602
114,1500,329,68,195,908,540,602
115,1500,314,71,202,913,537,603
116,1500,295,70,221,914,536,604
117,1500,280,74,224,922,535,605
118,1496,275,66,226,929,533,605
119,1498,269,62,233,934,532,608
120,1499,257,59,244,939,531,610
121,1500,252,50,256,942,532,611
122,1497,243,53,255,946,528,613
123,1492,237,51,252,952,524,613
124,1499,235,51,253,960,526,614
125,1497,231,48,249,969,526,615
126,1500,240,41,241,978,524,616
127,1500,224,46,245,985,524,616
128,1499,218,46,237,998,522,617
129,1499,210,51,230,1008,522,619
130,1500,208,52,221,1019,523,620
131,1498,206,45,222,1025,519,618
132,1498,206,47,211,1034,517,621
133,1499,212,38,206,1043,515,622
134,1493,212,31,199,1051,510,621
135,1493,208,36,190,1059,513,618
136,1499,207,37,185,1070,517,619
137,1499,206,39,177,1077,517,620
138,1499,204,37,172,1086,519,620
139,1497,198,36,172,1091,516,620
140,1500,200,32,169,1099,517,623
141,1497,205,30,163,1099,518,620
142,1499,206,31,157,1105,515,622
143,1497,207,24,159,1107,516,620
144,1500,210,22,156,1112,516,623
145,1498,219,26,141,1112,512,621
146,1500,222,24,140,1114,512,621
147,1500,228,27,132,1113,513,620
148,1500,234,23,127,1116,511,620
149,1500,240,26,122,1112,510,619
150,1500,249,24,118,1109,510,620
151,1499,261,26,118,1094,513,618
152,1500,269,31,116,1084,514,619
153,1500,282,32,109,1077,512,619
154,1499,305,26,107,1061,513,616
155,1500,318,30,104,1048,516,616
156,1500,334,28,109,1029,517,616
157,1498,348,33,101,1016,515,617
158,1500,369,34,99,998,514,620
159,1500,393,36,105,966,514,619
160,1500,415,36,106,943,515,617
161,1500,424,41,108,927,515,616
162,1500,454,44,110,892,516,617
163,1500,468,43,119,870,516,617
164,1500,485,53,123,839,516,618
165,1500,504,56,128,812,517,619
166,1500,536,63,132,769,518,618
167,1500,553,66,141,740,521,618
168,1498,570,60,153,715,521,619
169,1499,558,81,161,699,522,619
170,1500,558,90,170,682,523,619
171,1500,559,97,182,662,524,620
172,1500,560,105,194,641,525,620
