ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,286,75
1,1500,1490,10,0,0,286,75
2,1500,1490,10,0,0,286,75
3,1500,1476,14,10,0,286,75
4,1500,1471,19,10,0,286,75
5,1500,1464,26,10,0,286,75
6,1500,1451,36,13,0,286,75
7,1500,1434,39,27,0,286,75
8,1500,1404,63,33,0,286,75
9,1500,1369,91,40,0,286,75
10,1500,1328,114,58,0,286,75
11,1500,1274,149,77,0,286,75
12,1500,1205,185,110,0,286,75
13,1500,1134,220,146,0,285,75
14,1500,1040,272,188,0,285,75
15,1500,948,291,261,0,285,75
16,1500,846,332,322,0,285,75
17,1499,750,357,390,2,282,75
18,1500,662,336,500,2,283,75
19,1500,576,342,580,2,283,75
20,1499,487,326,682,4,283,75
21,1496,412,307,767,10,282,75
22,1500,357,286,845,12,283,75
23,1500,303,246,934,17,284,75
24,1495,252,227,988,28,283,75
25,1490,211,188,1053,38,282,74
26,1479,174,169,1079,57,280,74
27,1466,144,155,1092,75,280,74
28,1444,114,139,1098,93,280,74
29,1408,97,116,1072,123,272,73
30,1377,77,106,1042,152,269,73
31,1339,64,75,1011,189,263,71
32,1290,48,77,920,245,255,71
33,1250,44,56,869,281,252,70
34,1210,38,41,789,342,246,68
35,1165,30,40,702,393,239,68
36,1134,31,32,630,441,236,68
37,1097,31,29,542,495,230,68
38,1069,35,21,484,529,226,68
39,1034,35,18,407,574,215,63
40,1007,41,17,352,597,203,60
41,987,39,18,308,622,198,59
42,968,41,17,265,645,194,58
43,956,45,16,223,672,189,56
44,946,49,14,196,687,189,53
45,930,52,13,154,711,188,52
46,922,53,10,141,718,186,52
47,920,62,10,116,732,180,52
48,917,64,10,95,748,179,50
49,913,65,11,84,753,179,50
50,911,68,10,74,759,180,49
51,908,66,11,68,763,179,49
52,905,71,8,58,768,178,49
53,913,81,7,53,772,181,50
54,916,83,5,53,775,183,51
55,922,88,5,50,779,185,51
56,925,93,6,45,781,185,51
57,930,97,6,42,785,186,52
58,942,110,4,39,789,189,52
59,951,117,6,36,792,191,52
60,958,125,5,33,795,191,53
61,973,139,5,31,798,191,54
62,979,147,5,27,800,191,54
63,997,165,2,28,802,196,56
64,1007,172,5,27,803,200,56
65,1016,184,4,25,803,200,57
66,1023,189,7,21,806,201,59
67,1032,197,7,20,808,203,59
68,1041,207,5,19,810,204,59
69,1049,215,4,18,812,206,59
70,1063,226,5,20,812,208,59
71,1075,235,7,19,814,209,61
72,1084,241,10,18,815,213,61
73,1093,243,16,18,816,217,61
74,1102,250,16,20,816,221,61
75,1110,257,13,23,817,221,61
76,1124,268,13,26,817,222,61
77,1137,278,10,31,818,224,61
78,1143,281,11,32,819,225,61
79,1158,289,16,33,820,228,61
80,1166,292,20,35,819,230,61
81,1177,297,22,39,819,232,61
82,1188,304,20,43,821,234,61
83,1199,311,21,46,821,234,60
84,1211,322,18,50,821,236,60
85,1227,335,16,55,821,237,62
86,1239,340,18,60,821,237,63
87,1247,336,26,63,822,239,63
88,1255,337,30,64,824,238,63
89,1261,338,33,65,825,241,63
90,1269,339,33,69,828,245,63
91,1274,338,30,72,834,249,63
92,1282,340,26,81,835,252,63
93,1291,334,35,86,836,253,64
94,1299,325,44,92,838,253,64
95,1312,326,50,95,841,256,64
96,1320,324,55,96,845,257,64
97,1329,318,57,108,846,259,65
98,1345,325,54,117,849,260,65
99,1359,325,56,126,852,263,68
100,1371,321,57,137,856,263,69
101,1385,318,61,148,858,270,69
102,1399,316,72,153,858,274,69
103,1405,304,72,168,861,276,69
104,1412,295,74,180,863,278,68
105,1423,289,74,190,870,281,69
106,1423,273,73,201,876,281,69
107,1435,266,73,214,882,283,70
108,1450,256,81,224,889,286,70
109,1453,243,80,239,891,286,70
110,1462,229,86,250,897,288,70
111,1464,223,78,258,905,289,72
112,1463,215,73,263,912,290,71
113,1463,202,67,275,919,289,72
114,1468,191,70,279,928,288,72
115,1472,182,77,277,936,288,72
116,1480,167,85,287,941,289,73
117,1483,162,76,292,953,289,74
118,1479,145,78,296,960,292,73
119,1481,126,90,296,969,294,73
120,1481,116,84,301,980,295,73
121,1482,115,82,295,990,294,73
122,1487,117,72,303,995,296,74
123,1489,112,60,312,1005,303,75
124,1496,113,53,312,1018,303,75
125,1494,108,57,298,1031,303,75
126,1493,103,53,297,1040,304,75
127,1495,102,55,284,1054,305,75
128,1491,104,53,273,1061,304,76
129,1493,103,46,278,1066,303,76
130,1495,98,48,273,1076,307,75
131,1496,102,45,262,1087,307,74
132,1499,107,44,250,1098,308,73
133,1494,107,42,241,1104,307,72
134,1491,103,43,229,1116,306,72
135,1496,105,47,223,1121,306,71
136,1497,112,44,209,1132,306,71
137,1496,119,38,193,1146,305,70
138,1500,111,45,186,1158,306,70
139,1500,108,45,184,1163,304,70
140,1500,109,46,176,1169,300,70
141,1500,108,49,174,1169,300,70
142,1500,108,38,183,1171,301,70
