ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,48,525
1,1500,1490,10,0,0,48,525
2,1500,1490,10,0,0,48,525
3,1500,1485,5,10,0,48,525
4,1500,1481,9,10,0,48,525
5,1500,1475,15,10,0,48,525
6,1500,1467,22,11,0,48,525
7,1500,1452,30,18,0,48,525
8,1500,1441,39,20,0,48,525
9,1500,1430,44,26,0,48,525
10,1500,1388,69,43,0,48,525
11,1500,1364,82,54,0,48,525
12,1500,1337,104,59,0,48,525
13,1500,1294,125,81,0,48,525
14,1500,1232,145,123,0,48,525
15,1500,1177,175,148,0,48,525
16,1500,1120,199,181,0,48,525
17,1500,1046,225,224,5,49,524
18,1500,976,239,280,5,49,524
19,1500,898,266,331,5,49,524
20,1500,819,272,404,5,49,525
21,1498,756,271,462,9,49,525
22,1500,682,267,541,10,49,526
23,1500,620,258,608,14,49,526
24,1499,556,251,668,24,50,525
25,1500,505,234,733,28,50,526
26,1498,443,233,792,30,50,526
27,1491,403,214,833,41,51,526
28,1471,345,207,860,59,49,521
29,1462,296,197,898,71,50,515
30,1459,257,187,924,91,50,516
31,1435,227,179,913,116,51,513
32,1407,205,146,918,138,50,514
33,1383,179,124,919,161,48,510
34,1348,155,101,896,196,47,501
35,1319,139,95,862,223,47,496
36,1279,123,87,809,260,46,482
37,1248,108,74,770,296,46,475
38,1217,101,68,714,334,46,470
39,1178,92,59,658,369,45,460
40,1152,90,47,612,403,45,451
41,1116,82,39,568,427,44,437
42,1095,76,34,513,472,44,431
43,1071,78,27,461,505,43,421
44,1045,80,24,408,533,43,414
45,1032,82,17,379,554,42,410
46,1002,83,19,324,576,39,393
47,982,84,21,275,602,38,381
48,967,84,22,228,633,39,376
49,958,86,21,203,648,39,372
50,946,89,17,183,657,38,364
51,938,90,17,153,678,38,356
52,931,91,13,138,689,37,354
53,928,95,11,123,699,36,353
54,925,97,12,108,708,36,350
55,923,102,7,94,720,35,349
56,922,111,5,82,724,35,345
57,925,115,8,73,729,36,344
58,932,122,7,70,733,36,347
59,932,129,8,56,739,37,343
60,935,128,13,52,742,36,344
61,944,138,10,53,743,36,347
62,953,148,10,50,745,36,349
63,957,152,8,48,749,36,349
64,960,159,4,46,751,36,352
65,967,168,3,43,753,36,354
66,977,179,5,38,755,35,354
67,986,185,8,35,758,35,358
68,988,187,11,32,758,35,358
69,993,194,13,27,759,35,359
70,998,196,12,30,760,36,361
71,1005,204,7,34,760,36,363
72,1011,207,10,32,762,36,366
73,1022,217,9,34,762,36,370
74,1029,223,9,35,762,38,373
75,1035,227,11,32,765,39,372
76,1048,239,8,35,766,39,377
77,1054,244,8,33,769,40,380
78,1062,252,5,32,773,42,381
79,1071,257,8,32,774,45,382
80,1087,271,10,32,774,46,390
81,1094,278,8,33,775,46,391
82,1107,288,9,35,775,47,394
83,1116,295,8,38,775,47,400
84,1120,298,11,36,775,47,400
85,1124,305,12,32,775,47,398
86,1133,311,14,33,775,48,400
87,1140,317,14,34,775,48,406
88,1144,318,13,36,777,49,407
