ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
304,1500,196,125,299,880,75
305,1498,194,126,314,864,75
306,1500,175,131,343,851,74
307,1499,152,125,373,849,74
308,1500,137,131,391,841,73
309,1498,122,140,403,833,73
310,1496,107,131,423,835,72
311,1496,99,121,434,842,74
312,1500,93,107,456,844,72
313,1498,79,102,472,845,75
314,1492,63,96,473,860,77
315,1494,61,91,472,870,76
316,1489,65,80,465,879,74
317,1489,56,74,468,891,73
318,1482,49,71,448,914,72
319,1484,53,74,435,922,72
320,1476,52,72,419,933,73
321,1454,55,56,403,940,73
322,1455,58,52,386,959,75
323,1445,53,49,377,966,73
324,1436,59,46,353,978,73
325,1427,65,48,327,987,74
326,1417,64,50,301,1002,71
327,1417,70,52,280,1015,69
328,1415,79,45,261,1030,69
329,1416,74,50,255,1037,68
330,1410,72,49,242,1047,67
331,1412,87,52,220,1053,65
332,1414,96,51,212,1055,66
333,1423,103,49,214,1057,66
334,1422,109,47,210,1056,65
335,1418,104,49,197,1068,65
336,1428,118,52,192,1066,65
337,1433,124,48,190,1071,65
338,1435,124,50,184,1077,66
339,1448,132,52,189,1075,67
340,1465,144,55,188,1078,67
341,1470,145,58,189,1078,68
342,1477,149,58,190,1080,68
343,1481,150,56,193,1082,68
344,1485,146,61,191,1087,69
345,1490,145,58,200,1087,69
346,1498,150,64,201,1083,69
347,1500,147,68,200,1085,69
348,1500,146,61,206,1087,69
349,1500,137,70,204,1089,69
350,1498,130,67,217,1084,69
351,1499,130,62,220,1087,69
352,1500,122,69,223,1086,69
353,1499,115,65,230,1089,69
354,1500,110,67,232,1091,70
355,1500,114,58,237,1091,70
356,1498,102,64,239,1093,70
357,1500,107,57,242,1094,70
358,1500,99,63,243,1095,69
359,1500,90,71,239,1100,69
360,1499,87,74,243,1095,69
361,1499,86,75,240,1098,69
362,1499,91,62,243,1103,69
363,1500,88,62,252,1098,69
364,1496,90,57,249,1100,69
365,1498,90,62,243,1103,70
366,1500,88,64,244,1104,70
367,1500,91,59,243,1107,70
368,1499,91,54,246,1108,68
369,1499,96,51,243,1109,69
370,1499,93,53,244,1109,69
371,1498,103,53,233,1109,68
372,1492,98,52,234,1108,68
373,1498,101,56,238,1103,69
374,1500,104,61,233,1102,71
375,1500,102,64,231,1103,71
376,1493,100,60,226,1107,72
377,1498,105,61,221,1111,71
378,1500,119,50,222,1109,72
379,1500,113,53,225,1109,72
380,1499,110,57,224,1108,72
381,1500,116,56,219,1109,71
382,1498,106,64,211,1117,71
383,1500,112,57,214,1117,72
384,1499,108,61,213,1117,72
385,1500,108,55,223,1114,73
386,1500,111,56,221,1112,73
387,1496,106,60,218,1112,73
388,1500,112,64,220,1104,73
389,1500,110,69,224,1097,73
390,1496,110,71,218,1097,72
391,1494,104,72,223,1095,73
392,1498,110,69,223,1096,71
393,1500,117,64,224,1095,71
394,1500,113,55,234,1098,71
395,1498,103,62,236,1097,71
396,1500,101,68,241,1090,71
397,1495,101,66,237,1091,71
398,1499,104,71,232,1092,72
399,1500,92,69,240,1099,73
400,1500,90,67,242,1101,73
401,1494,86,65,243,1100,72
402,1493,79,58,251,1105,72
403,1495,86,49,258,1102,73
404,1499,89,55,254,1101,73
405,1499,93,54,249,1103,74
406,1492,101,51,243,1097,74
407,1497,98,55,241,1103,75
408,1489,98,55,230,1106,74
409,1489,101,56,228,1104,73
410,1487,98,56,230,1103,73
411,1497,104,52,230,1111,73
412,1498,100,53,232,1113,73
413,1492,100,51,220,1121,72
414,1494,103,51,222,1118,73
415,1497,105,54,216,1122,74
416,1497,107,54,208,1128,74
417,1500,112,53,199,1136,74
418,1499,116,51,207,1125,74
419,1499,114,46,208,1131,75
420,1499,104,62,203,1130,75
421,1500,105,68,200,1127,73
422,1499,98,69,203,1129,73
423,1500,101,69,200,1130,74
424,1498,101,52,212,1133,73
425,1497,98,49,214,1136,74
426,1497,99,44,217,1137,75
427,1499,104,47,214,1134,77
428,1499,99,58,208,1134,77
429,1500,98,63,210,1129,77
430,1494,101,66,207,1120,76
431,1494,110,60,214,1110,76
432,1495,114,58,213,1110,75
433,1497,110,58,219,1110,75
434,1500,117,66,221,1096,76
435,1500,113,72,226,1089,76
436,1500,114,81,223,1082,77
437,1499,118,81,231,1069,76
438,1496,138,71,226,1061,77
439,1498,141,69,230,1058,77
440,1497,143,64,239,1051,76
441,1499,135,78,242,1044,76
442,1500,144,81,247,1028,76
443,1500,122,101,252,1025,76
444,1499,117,103,266,1013,76
445,1498,115,113,267,1003,76
446,1498,121,105,282,990,76
447,1497,134,86,297,980,76
448,1500,124,104,307,965,76
449,1491,107,103,324,957,75
450,1492,107,111,326,948,76
451,1492,108,112,334,938,75
452,1486,95,107,344,940,75
453,1492,89,102,356,945,75
454,1489,81,99,355,954,77
455,1497,85,94,370,948,77
456,1498,73,89,386,950,76
457,1500,74,86,390,950,76
458,1491,71,83,386,951,76
459,1491,64,80,390,957,76
460,1487,61,74,385,967,77
461,1480,57,70,369,984,76
462,1485,62,66,366,991,78
463,1476,55,70,351,1000,78
464,1475,59,61,355,1000,77
465,1468,60,54,343,1011,77
466,1460,65,39,330,1026,77
467,1449,69,37,312,1031,76
468,1447,80,39,299,1029,76
469,1444,84,50,277,1033,77
470,1436,91,53,252,1040,74
471,1432,93,52,242,1045,74
472,1432,95,51,238,1048,74
473,1432,96,50,231,1055,74
474,1438,109,51,214,1064,73
475,1430,106,56,206,1062,73
476,1431,109,58,202,1062,73
477,1430,120,52,198,1060,73
478,1435,121,55,191,1068,73
479,1444,131,51,197,1065,75
480,1453,133,63,186,1071,76
481,1453,133,68,183,1069,76
482,1458,139,69,190,1060,77
483,1470,138,72,200,1060,77
484,1488,156,66,212,1054,81
485,1499,158,69,221,1051,82
486,1499,152,74,221,1052,81
487,1498,155,79,219,1045,82
488,1500,135,95,227,1043,82
489,1500,135,87,242,1036,81
490,1500,129,87,247,1037,81
491,1500,124,85,256,1035,82
492,1499,115,78,273,1033,81
493,1495,107,85,268,1035,80
494,1500,105,87,282,1026,79
495,1499,105,83,290,1021,79
496,1499,108,76,296,1019,81
497,1499,113,67,301,1018,82
498,1496,101,68,305,1022,81
499,1490,96,68,301,1025,80
500,1491,103,65,299,1024,81
501,1498,105,70,302,1021,83
502,1497,105,65,311,1016,82
503,1491,113,70,294,1014,82
504,1496,108,79,294,1015,84
505,1494,111,71,293,1019,84
506,1490,112,78,277,1023,84
507,1498,124,74,279,1021,85
508,1497,116,63,286,1032,86
509,1497,109,71,279,1038,87
510,1498,110,71,276,1041,87
511,1493,105,71,270,1047,88
512,1485,100,76,263,1046,89
513,1492,97,79,268,1048,89
514,1491,95,75,276,1045,89
515,1495,99,73,275,1048,91
516,1491,92,69,273,1057,91
517,1497,96,71,280,1050,91
518,1500,94,72,277,1057,90
519,1497,94,64,281,1058,88
520,1499,97,70,279,1053,89
521,1496,82,79,282,1053,89
522,1494,83,81,269,1061,88
523,1488,86,70,277,1055,86
524,1492,86,72,274,1060,85
525,1498,91,66,281,1060,84
526,1499,87,66,284,1062,84
527,1495,90,71,274,1060,82
528,1498,99,66,270,1063,83
529,1499,94,65,272,1068,83
530,1499,99,57,266,1077,81
531,1495,103,59,264,1069,81
532,1499,104,58,264,1073,81
533,1495,110,60,252,1073,82
534,1500,112,61,255,1072,82
535,1498,107,63,252,1076,81
536,1499,102,76,249,1072,80
537,1498,117,73,243,1065,80
538,1495,111,73,244,1067,79
539,1492,108,67,244,1073,79
540,1490,109,64,244,1073,80
541,1490,108,60,249,1073,79
542,1498,116,53,252,1077,79
543,1499,110,62,248,1079,80
544,1500,113,66,242,1079,79
545,1496,111,73,239,1073,80
546,1498,118,66,241,1073,80
547,1500,120,58,247,1075,80
548,1500,120,56,252,1072,80
549,1498,120,51,250,1077,81
550,1498,111,56,249,1082,80
551,1500,101,65,248,1086,80
552,1498,106,60,244,1088,79
553,1494,101,63,239,1091,79
554,1498,99,63,235,1101,79
555,1500,103,59,236,1102,78
556,1496,107,58,229,1102,80
557,1495,99,59,231,1106,80
558,1498,103,67,232,1096,79
559,1499,101,72,236,1090,79
560,1500,108,70,231,1091,78
561,1492,98,71,227,1096,76
562,1495,100,66,229,1100,76
563,1500,105,55,238,1102,76
564,1500,96,58,238,1108,76
565,1497,93,58,237,1109,75
566,1500,100,50,240,1110,76
567,1497,103,53,234,1107,76
568,1500,104,44,236,1116,77
569,1498,101,45,233,1119,77
570,1497,101,47,229,1120,77
571,1500,100,54,222,1124,79
572,1497,98,60,220,1119,78
573,1499,103,63,218,1115,77
574,1500,107,62,219,1112,77
575,1491,110,55,220,1106,77
576,1492,115,49,219,1109,77
577,1498,130,47,209,1112,75
578,1500,135,52,207,1106,76
579,1497,125,61,208,1103,77
580,1500,145,59,202,1094,77
581,1500,154,64,205,1077,77
582,1499,149,74,202,1074,76
583,1500,145,79,208,1068,76
584,1500,142,83,209,1066,77
585,1498,135,82,221,1060,78
586,1497,135,83,234,1045,77
587,1499,139,75,246,1039,78
588,1499,129,88,245,1037,79
589,1494,127,82,253,1032,78
590,1490,125,84,255,1026,79
591,1492,126,84,259,1023,79
592,1498,131,76,271,1020,79
593,1497,124,84,278,1011,77
594,1498,126,79,292,1001,77
595,1498,112,85,294,1007,79
596,1499,105,82,304,1008,80
597,1500,104,79,308,1009,80
598,1497,96,87,314,1000,80
599,1488,92,78,316,1002,82
600,1491,100,78,310,1003,82
601,1488,102,67,311,1008,84
602,1490,93,69,318,1010,83
603,1486,88,66,309,1023,83
604,1489,90,67,302,1030,85
605,1495,96,62,306,1031,87
606,1496,101,61,298,1036,87
607,1492,89,64,293,1046,88
608,1496,92,59,287,1058,87
609,1500,91,62,284,1063,88
610,1497,97,61,273,1066,86
611,1491,91,63,265,1072,85
612,1495,95,58,265,1077,85
613,1494,103,58,257,1076,85
614,1495,103,59,254,1079,86
615,1493,99,62,242,1090,85
616,1499,104,71,236,1088,86
617,1495,108,70,234,1083,84
618,1500,110,68,241,1081,83
619,1499,116,64,235,1084,81
620,1499,109,63,239,1088,80
621,1500,106,63,240,1091,79
622,1499,104,58,240,1097,78
623,1500,107,55,240,1098,79
624,1500,109,52,242,1097,79
625,1499,108,57,241,1093,79
626,1499,115,57,238,1089,78
627,1500,119,59,234,1088,77
628,1495,124,60,230,1081,76
629,1500,125,63,233,1079,76
630,1500,115,73,236,1076,76
631,1498,115,74,237,1072,77
632,1500,124,68,229,1079,75
633,1500,124,68,232,1076,76
634,1497,128,56,239,1074,78
635,1495,121,61,237,1076,77
636,1493,123,68,229,1073,77
637,1497,121,66,234,1076,78
638,1499,133,62,234,1070,78
639,1497,134,62,236,1065,78
640,1499,118,71,243,1067,78
641,1500,114,73,243,1070,78
642,1500,115,75,248,1062,78
643,1499,105,82,242,1070,77
644,1500,112,61,261,1066,77
645,1498,112,66,256,1064,79
646,1500,103,70,262,1065,78
647,1498,98,78,257,1065,78
648,1493,98,77,253,1065,78
649,1500,99,81,255,1065,77
650,1499,92,79,266,1062,76
651,1495,90,72,267,1066,75
652,1497,90,73,270,1064,76
653,1499,90,71,276,1062,76
654,1499,87,70,272,1070,76
655,1500,85,69,279,1067,76
656,1500,82,71,280,1067,74
657,1500,67,80,285,1068,74
658,1497,73,71,268,1085,74
659,1497,82,59,278,1078,74
660,1496,85,51,279,1081,75
661,1499,87,46,286,1080,77
662,1496,89,55,271,1081,78
663,1497,85,63,264,1085,78
664,1497,91,61,255,1090,78
665,1498,90,53,256,1099,76
666,1500,95,49,254,1102,75
667,1495,102,49,243,1101,75
668,1491,98,55,237,1101,75
669,1486,95,56,233,1102,75
670,1494,101,57,229,1107,74
671,1495,94,68,224,1109,74
672,1499,104,62,226,1107,74
673,1494,104,67,218,1105,74
674,1495,113,65,215,1102,73
675,1500,117,61,214,1108,72
676,1500,117,60,220,1103,71
677,1500,115,52,227,1106,71
678,1500,105,56,233,1106,70
679,1499,95,66,223,1115,70
680,1498,93,68,220,1117,70
681,1499,100,62,223,1114,71
682,1500,104,52,234,1110,71
683,1500,110,39,243,1108,71
684,1499,114,43,239,1103,72
685,1500,115,51,233,1101,72
686,1500,112,54,229,1105,72
687,1499,112,59,226,1102,71
688,1497,110,69,221,1097,71
689,1494,119,65,215,1095,71
690,1499,114,66,221,1098,71
691,1500,113,60,223,1104,71
692,1499,108,57,221,1113,71
693,1500,103,59,224,1114,71
694,1500,110,54,225,1111,71
695,1500,103,56,225,1116,71
696,1494,107,55,218,1114,71
697,1494,115,58,208,1113,70
698,1499,114,63,208,1114,70
699,1500,108,60,220,1112,70
700,1495,114,55,218,1108,69
701,1496,110,51,226,1109,69
702,1500,115,48,229,1108,68
703,1500,122,51,226,1101,67
704,1499,120,56,219,1104,67
705,1498,116,60,212,1110,67
706,1500,111,66,209,1114,68
707,1498,114,65,208,1111,68
708,1500,116,60,212,1112,69
709,1497,115,52,218,1112,70
710,1499,111,59,215,1114,69
711,1496,114,54,215,1113,70
712,1499,116,54,219,1110,70
713,1497,113,54,219,1111,72
714,1500,117,51,219,1113,72
715,1496,123,50,212,1111,73
716,1495,127,49,210,1109,73
717,1498,131,51,213,1103,75
718,1500,128,55,213,1104,76
719,1499,124,61,213,1101,77
720,1499,119,72,212,1096,77
721,1500,123,72,214,1091,77
722,1500,122,69,212,1097,75
723,1499,135,69,207,1088,77
724,1500,133,63,222,1082,78
725,1497,136,61,221,1079,78
726,1497,134,71,221,1071,77
727,1499,140,68,223,1068,77
728,1497,135,79,225,1058,77
729,1498,125,92,231,1050,77
730,1500,129,90,235,1046,77
731,1499,126,84,243,1046,77
732,1500,118,78,257,1047,76
733,1500,114,72,273,1041,77
734,1500,104,74,277,1045,77
735,1496,109,71,282,1034,76
736,1499,100,86,278,1035,75
737,1498,96,78,287,1037,75
738,1497,97,76,279,1045,76
739,1498,97,72,288,1041,75
740,1499,103,64,296,1036,76
741,1499,98,72,295,1034,75
742,1500,104,68,297,1031,75
743,1499,107,66,296,1030,75
744,1498,106,66,294,1032,75
745,1499,97,70,293,1039,74
746,1497,93,78,282,1044,73
747,1495,90,83,268,1054,72
748,1499,101,71,270,1057,72
749,1498,88,72,275,1063,72
750,1500,87,68,286,1059,71
751,1498,82,70,275,1071,71
752,1493,95,66,268,1064,71
753,1492,94,60,271,1067,72
754,1494,101,52,269,1072,70
755,1493,105,56,260,1072,69
756,1495,103,70,253,1069,67
757,1498,96,77,255,1070,66
758,1492,88,87,249,1068,65
759,1497,93,78,253,1073,66
760,1500,90,77,260,1073,67
761,1500,90,71,270,1069,66
762,1498,88,69,269,1072,67
763,1497,90,67,263,1077,68
764,1491,93,64,255,1079,67
765,1496,94,57,262,1083,67
766,1500,92,63,264,1081,67
767,1494,90,63,257,1084,68
768,1496,100,57,255,1084,70
769,1498,100,63,255,1080,69
770,1498,103,56,261,1078,69
771,1500,109,52,261,1078,69
772,1498,103,55,265,1075,68
773,1497,110,58,254,1075,68
774,1500,115,70,244,1071,68
775,1500,119,68,235,1078,68
776,1500,104,79,233,1084,68
777,1499,107,69,234,1089,68
778,1499,113,65,244,1077,68
779,1500,114,70,234,1082,69
780,1499,110,64,246,1079,68
781,1500,112,67,238,1083,70
782,1500,123,59,241,1077,68
783,1498,119,59,247,1073,67
784,1500,124,53,251,1072,66
785,1496,119,64,244,1069,65
786,1499,125,63,244,1067,65
787,1500,120,68,243,1069,65
788,1496,112,63,252,1069,65
789,1499,125,54,253,1067,67
790,1500,127,59,250,1064,65
791,1499,124,64,249,1062,65
792,1498,134,60,237,1067,64
793,1497,132,68,234,1063,64
794,1489,130,55,236,1068,64
795,1496,136,63,239,1058,64
796,1495,129,68,235,1063,64
797,1499,132,67,235,1065,64
798,1495,127,73,227,1068,63
799,1500,125,79,235,1061,63
800,1500,123,80,239,1058,64
801,1498,114,78,246,1060,64
802,1495,110,76,246,1063,64
803,1499,109,75,250,1065,64
804,1498,104,64,262,1068,64
805,1497,100,69,256,1072,63
806,1499,100,69,262,1068,63
807,1500,85,71,277,1067,63
808,1499,88,72,261,1078,64
809,1500,93,64,268,1075,64
810,1499,99,52,273,1075,65
811,1500,108,51,274,1067,67
812,1499,101,60,277,1061,67
813,1500,99,68,267,1066,67
814,1500,94,78,258,1070,68
815,1498,101,70,256,1071,69
816,1494,98,61,266,1069,68
817,1494,102,63,261,1068,67
818,1496,106,61,250,1079,70
819,1499,102,65,251,1081,69
820,1498,98,58,253,1089,69
821,1492,102,51,246,1093,67
822,1500,111,55,246,1088,68
823,1495,97,61,244,1093,68
824,1494,105,58,237,1094,68
825,1498,114,62,231,1091,70
826,1496,110,65,229,1092,70
827,1500,113,57,240,1090,71
828,1498,107,61,243,1087,71
829,1500,109,59,243,1089,71
830,1496,117,53,230,1096,69
831,1498,118,58,228,1094,69
832,1498,118,55,231,1094,67
833,1499,125,49,232,1093,66
834,1498,129,58,220,1091,66
835,1500,125,57,222,1096,67
836,1500,115,66,224,1095,67
837,1495,105,72,218,1100,67
838,1497,104,73,219,1101,67
839,1499,105,64,229,1101,67
840,1499,108,61,231,1099,66
841,1498,106,59,228,1105,67
842,1499,111,58,231,1099,66
843,1500,105,61,229,1105,66
844,1500,103,59,224,1114,66
845,1500,102,56,231,1111,64
846,1500,95,60,228,1117,64
847,1500,101,58,227,1114,64
848,1500,94,63,228,1115,64
849,1498,91,50,232,1125,63
850,1500,98,43,235,1124,64
851,1498,102,45,235,1116,64
852,1499,105,48,233,1113,64
853,1498,108,50,221,1119,64
854,1498,104,61,214,1119,65
855,1498,103,61,209,1125,65
856,1499,106,54,212,1127,65
857,1498,108,48,213,1129,66
858,1500,112,51,217,1120,66
859,1495,116,57,207,1115,66
860,1497,115,60,204,1118,67
861,1500,116,65,203,1116,67
862,1500,117,59,212,1112,67
863,1497,119,57,206,1115,67
864,1495,120,57,206,1112,65
865,1493,134,51,208,1100,66
866,1497,135,60,208,1094,69
867,1498,141,61,215,1081,69
868,1497,142,62,218,1075,68
869,1500,149,66,221,1064,69
870,1498,150,60,223,1065,69
871,1498,150,71,220,1057,70
872,1500,144,76,218,1062,70
873,1498,132,80,227,1059,70
874,1500,128,85,230,1057,70
875,1500,121,79,244,1056,70
876,1499,116,81,245,1057,69
877,1498,119,76,248,1055,68
878,1498,115,77,252,1054,66
879,1500,119,72,263,1046,66
880,1498,120,67,266,1045,66
881,1497,112,66,270,1049,66
882,1500,112,65,277,1046,66
883,1496,113,68,279,1036,66
