ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
492,1490,145,65,204,1076,727
493,1494,140,69,204,1081,729
494,1498,131,66,219,1082,731
495,1498,130,68,220,1080,731
496,1499,131,61,223,1084,728
497,1497,125,64,228,1080,724
498,1499,128,63,228,1080,727
499,1500,127,62,236,1075,728
500,1500,133,64,233,1070,731
501,1500,132,60,235,1073,729
502,1500,128,62,234,1076,730
503,1500,134,58,241,1067,731
504,1495,131,56,238,1070,726
505,1495,132,52,238,1073,726
506,1499,142,47,245,1065,727
507,1499,137,52,239,1071,725
508,1498,146,48,233,1071,726
509,1499,147,54,231,1067,726
510,1491,141,61,222,1067,723
511,1492,148,62,217,1065,723
512,1496,148,68,216,1064,722
513,1499,147,66,220,1066,726
514,1498,149,68,217,1064,727
515,1497,153,54,224,1066,725
516,1500,157,50,227,1066,728
517,1498,150,58,223,1067,727
518,1499,148,66,220,1065,731
519,1497,149,71,216,1061,733
520,1495,146,70,216,1063,733
521,1498,156,63,227,1052,731
522,1500,152,58,232,1058,734
523,1500,148,62,234,1056,734
524,1500,146,60,241,1053,735
525,1497,144,57,246,1050,736
526,1500,144,58,244,1054,742
527,1500,140,57,242,1061,741
528,1500,141,63,241,1055,743
529,1496,128,67,237,1064,740
530,1500,143,64,230,1063,742
531,1497,141,61,234,1061,744
532,1497,143,50,247,1057,746
533,1500,137,56,248,1059,747
534,1497,135,60,241,1061,747
535,1497,145,50,237,1065,749
536,1498,149,54,225,1070,748
537,1500,145,56,233,1066,749
538,1498,147,58,226,1067,751
539,1498,147,61,221,1069,750
540,1500,144,57,226,1073,753
541,1498,141,58,223,1076,748
542,1500,151,53,231,1065,749
543,1495,153,55,220,1067,748
544,1499,157,51,229,1062,753
545,1497,161,49,226,1061,751
546,1495,161,56,212,1066,753
547,1498,165,61,210,1062,749
548,1500,159,69,214,1058,751
549,1497,150,75,213,1059,746
550,1500,150,70,222,1058,746
551,1494,148,70,218,1058,744
552,1500,150,62,231,1057,749
553,1498,153,59,238,1048,749
554,1500,147,70,233,1050,749
555,1499,145,71,232,1051,752
556,1498,153,70,229,1046,748
557,1500,156,57,243,1044,749
558,1500,155,54,244,1047,750
559,1500,138,64,245,1053,749
560,1500,136,67,244,1053,748
561,1500,129,73,247,1051,746
562,1500,133,63,253,1051,747
563,1498,133,56,259,1050,744
564,1498,132,58,258,1050,742
565,1499,132,57,253,1057,745
566,1497,137,57,243,1060,736
567,1500,148,48,240,1064,740
568,1500,144,49,242,1065,738
569,1495,139,53,240,1063,737
570,1495,145,51,237,1062,742
571,1499,141,56,226,1076,743
572,1500,148,51,221,1080,743
573,1500,143,55,223,1079,743
574,1500,136,62,221,1081,743
575,1500,138,61,222,1079,743
576,1498,141,57,217,1083,744
577,1499,144,54,215,1086,750
578,1495,144,47,214,1090,751
579,1500,142,57,211,1090,755
580,1498,137,60,212,1089,755
581,1499,145,56,211,1087,759
582,1499,144,61,206,1088,760
583,1495,148,54,213,1080,759
584,1499,144,59,215,1081,758
585,1499,140,64,215,1080,758
586,1497,142,62,218,1075,759
587,1498,152,60,216,1070,760
588,1500,148,64,224,1064,761
589,1499,146,70,228,1055,762
590,1499,145,71,226,1057,760
591,1495,147,72,223,1053,757
592,1496,155,72,226,1043,759
593,1500,166,61,237,1036,760
594,1499,164,67,237,1031,762
595,1499,171,66,238,1024,763
596,1498,173,63,248,1014,762
597,1497,175,68,245,1009,761
598,1496,174,76,247,999,759
599,1498,175,81,252,990,761
600,1498,172,87,253,986,762
601,1492,171,80,260,981,758
602,1497,168,82,268,979,762
603,1499,162,86,273,978,764
604,1498,158,91,280,969,764
605,1499,164,89,284,962,766
606,1498,173,80,288,957,764
607,1500,181,68,294,957,762
608,1499,170,72,302,955,759
609,1500,168,79,302,951,762
610,1500,167,76,298,959,764
611,1500,168,80,299,953,760
612,1496,152,73,312,959,763
613,1498,141,85,313,959,767
614,1498,139,78,314,967,767
615,1499,137,76,313,973,766
616,1496,141,63,315,977,762
617,1494,141,61,310,982,759
618,1500,141,67,304,988,763
619,1496,129,74,299,994,762
620,1493,124,79,291,999,763
621,1485,133,72,284,996,752
622,1486,140,65,284,997,752
623,1477,137,61,285,994,745
624,1480,136,58,292,994,745
625,1484,139,67,284,994,747
626,1481,140,71,270,1000,747
627,1483,145,69,270,999,745
628,1482,150,70,262,1000,740
629,1479,150,64,266,999,738
630,1480,152,63,257,1008,738
631,1486,150,64,257,1015,741
632,1494,152,73,254,1015,742
633,1500,150,76,259,1015,751
634,1499,142,81,259,1017,753
635,1500,140,80,260,1020,750
636,1496,137,76,263,1020,749
637,1500,133,75,264,1028,747
638,1493,131,69,260,1033,742
639,1499,132,67,270,1030,751
640,1500,128,64,278,1030,751
641,1497,116,72,275,1034,746
642,1498,117,72,278,1031,747
643,1493,111,77,269,1036,744
644,1492,121,58,278,1035,746
645,1492,126,49,280,1037,749
646,1500,135,49,284,1032,750
647,1500,138,54,276,1032,749
648,1500,128,62,272,1038,752
649,1499,139,62,262,1036,751
650,1496,140,65,252,1039,747
651,1499,140,61,252,1046,747
652,1500,139,56,249,1056,745
653,1496,136,62,245,1053,744
654,1496,145,57,237,1057,746
655,1498,145,62,237,1054,747
656,1500,150,61,238,1051,745
657,1498,147,61,240,1050,741
658,1497,145,70,225,1057,740
659,1500,152,64,225,1059,742
660,1496,156,61,221,1058,741
661,1498,159,55,230,1054,744
662,1500,150,58,236,1056,747
663,1497,147,65,236,1049,746
664,1500,149,63,235,1053,747
665,1499,146,63,236,1054,748
666,1500,147,65,238,1050,749
667,1499,148,63,237,1051,749
668,1498,142,68,235,1053,753
669,1499,147,55,245,1052,751
670,1499,150,52,243,1054,748
671,1500,152,46,244,1058,746
672,1499,143,51,247,1058,746
673,1494,143,57,234,1060,746
674,1500,159,52,234,1055,747
675,1499,154,56,230,1059,747
676,1496,155,58,226,1057,748
677,1499,156,58,227,1058,749
678,1500,151,59,227,1063,750
679,1497,149,60,227,1061,750
680,1498,147,68,220,1063,751
681,1500,147,60,224,1069,750
682,1500,144,62,225,1069,749
683,1498,145,50,223,1080,748
684,1499,147,51,224,1077,748
685,1496,149,53,216,1078,747
686,1496,155,50,215,1076,749
687,1500,156,54,219,1071,751
688,1500,149,59,224,1068,750
689,1499,148,64,217,1070,751
690,1499,139,68,219,1073,749
691,1498,142,70,222,1064,749
692,1499,152,63,225,1059,747
693,1499,159,53,224,1063,747
694,1500,155,49,231,1065,749
695,1497,156,48,228,1065,742
696,1499,158,53,227,1061,744
697,1500,164,62,213,1061,745
698,1500,166,61,210,1063,745
699,1498,165,56,218,1059,744
700,1500,168,55,218,1059,748
701,1497,167,53,225,1052,746
702,1498,166,64,217,1051,744
703,1499,159,67,222,1051,745
704,1500,157,68,221,1054,748
705,1498,157,64,223,1054,748
706,1499,155,61,226,1057,749
707,1499,158,54,227,1060,749
708,1499,158,53,224,1064,749
709,1499,154,58,221,1066,748
710,1500,147,65,222,1066,748
711,1499,138,73,226,1062,744
712,1500,138,68,232,1062,744
713,1500,136,69,231,1064,743
714,1496,133,60,239,1064,744
715,1500,141,57,238,1064,748
716,1500,133,56,243,1068,747
717,1498,129,50,250,1069,747
718,1500,129,55,242,1074,746
719,1499,126,50,243,1080,746
720,1500,130,56,232,1082,750
721,1499,130,53,229,1087,748
722,1497,125,62,225,1085,746
723,1499,130,57,227,1085,747
724,1500,130,49,229,1092,751
725,1497,130,48,230,1089,749
726,1500,136,45,227,1092,753
727,1499,140,48,220,1091,752
728,1495,137,51,212,1095,751
729,1500,155,47,203,1095,755
730,1500,154,54,202,1090,753
731,1500,158,46,200,1096,755
732,1500,161,48,200,1091,755
733,1500,162,51,196,1091,756
734,1500,163,49,204,1084,754
735,1500,164,58,195,1083,757
736,1500,166,61,195,1078,757
737,1499,163,58,201,1077,755
738,1500,175,57,198,1070,760
739,1500,175,57,202,1066,757
740,1497,182,57,197,1061,753
741,1500,175,60,204,1061,754
742,1498,170,66,205,1057,754
743,1500,161,70,211,1058,756
744,1500,154,71,214,1061,755
745,1494,155,65,212,1062,753
746,1499,159,61,226,1053,755
747,1499,159,60,228,1052,756
748,1497,165,59,225,1048,755
749,1499,161,57,237,1044,757
750,1500,164,57,242,1037,755
751,1496,176,54,236,1030,753
752,1499,178,57,236,1028,754
753,1500,177,54,238,1031,756
754,1498,181,51,240,1026,759
755,1500,185,53,234,1028,760
756,1499,178,56,236,1029,762
757,1497,179,58,235,1025,762
758,1499,180,60,232,1027,767
759,1499,177,56,230,1036,766
760,1500,172,65,223,1040,766
761,1499,171,58,225,1045,766
762,1500,170,54,228,1048,765
763,1499,170,64,217,1048,760
764,1496,164,55,225,1052,761
765,1498,166,60,220,1052,759
766,1500,162,64,220,1054,763
767,1495,165,59,222,1049,767
768,1499,167,62,225,1045,771
769,1499,170,65,224,1040,771
770,1500,175,61,227,1037,773
771,1499,176,61,230,1032,770
772,1500,179,62,235,1024,773
773,1500,183,59,233,1025,772
774,1500,176,69,233,1022,772
775,1500,170,71,231,1028,774
776,1499,174,70,233,1022,770
777,1500,161,78,241,1020,768
778,1496,169,78,235,1014,764
779,1499,170,71,248,1010,765
780,1495,159,75,252,1009,762
781,1500,154,76,251,1019,763
782,1496,148,72,257,1019,759
783,1497,135,77,265,1020,757
784,1495,135,79,262,1019,757
785,1498,139,70,272,1017,760
786,1500,146,68,270,1016,760
787,1499,142,67,274,1016,759
788,1496,139,65,279,1013,759
789,1492,134,64,282,1012,753
790,1494,130,76,277,1011,757
791,1498,138,73,281,1006,756
792,1499,137,77,277,1008,756
793,1498,135,68,278,1017,751
794,1499,129,67,284,1019,749
795,1500,135,70,280,1015,751
796,1494,126,71,274,1023,751
797,1493,116,82,268,1027,755
798,1498,123,75,277,1023,755
799,1497,121,76,269,1031,758
800,1499,122,72,272,1033,762
801,1498,127,64,277,1030,764
802,1490,126,55,281,1028,762
803,1498,150,55,272,1021,762
804,1500,147,57,274,1022,764
805,1496,141,62,270,1023,762
806,1499,142,65,267,1025,767
807,1496,136,66,260,1034,763
808,1499,141,56,258,1044,761
809,1500,140,60,257,1043,763
810,1498,138,61,255,1044,766
811,1500,133,60,260,1047,767
812,1495,131,66,246,1052,767
813,1490,134,64,245,1047,766
814,1490,141,59,243,1047,762
815,1483,140,54,239,1050,760
816,1487,147,56,231,1053,766
817,1488,150,59,235,1044,763
818,1493,158,60,232,1043,767
819,1493,160,60,229,1044,767
820,1500,170,51,234,1045,768
821,1497,165,45,235,1052,766
822,1494,157,53,230,1054,762
823,1499,160,56,226,1057,765
824,1500,159,65,220,1056,762
825,1500,165,64,215,1056,762
826,1499,159,62,226,1052,765
827,1497,162,63,221,1051,760
828,1498,165,59,225,1049,761
829,1493,162,65,219,1047,759
830,1500,161,65,223,1051,763
831,1500,152,76,217,1055,762
832,1499,152,69,225,1053,763
833,1499,151,67,234,1047,765
834,1498,150,61,236,1051,766
835,1499,147,63,233,1056,768
836,1497,143,61,233,1060,767
837,1497,144,56,241,1056,767
838,1500,145,53,250,1052,768
839,1499,145,61,246,1047,768
840,1498,145,63,242,1048,770
841,1497,144,67,244,1042,770
842,1500,150,69,236,1045,771
843,1499,145,67,241,1046,769
844,1500,149,62,247,1042,767
845,1499,133,69,253,1044,768
846,1498,134,73,248,1043,768
847,1499,140,74,242,1043,768
848,1499,146,69,240,1044,769
849,1499,138,70,251,1040,771
850,1497,135,68,252,1042,768
851,1493,138,70,248,1037,767
852,1494,140,71,242,1041,765
853,1499,146,58,260,1035,769
854,1500,138,58,260,1044,769
855,1500,139,60,261,1040,772
856,1496,139,66,256,1035,772
857,1499,143,63,256,1037,772
858,1493,145,63,249,1036,771
859,1497,146,65,250,1036,775
860,1493,138,72,248,1035,773
861,1493,136,71,250,1036,773
862,1493,140,64,251,1038,771
863,1492,145,53,247,1047,774
864,1488,148,49,248,1043,772
865,1493,151,55,245,1042,778
866,1498,150,52,250,1046,780
867,1500,158,53,235,1054,784
868,1499,155,57,230,1057,782
869,1500,149,62,228,1061,779
870,1499,144,58,238,1059,781
871,1499,149,56,234,1060,781
872,1495,145,55,233,1062,781
873,1495,145,61,232,1057,781
874,1499,142,66,231,1060,782
875,1497,146,64,229,1058,783
876,1496,148,62,229,1057,783
877,1497,160,57,222,1058,782
878,1500,162,59,223,1056,784
879,1500,168,53,228,1051,782
880,1500,167,59,223,1051,785
881,1499,169,56,228,1046,784
882,1497,171,55,228,1043,784
883,1499,177,55,228,1039,785
884,1500,178,53,229,1040,788
885,1499,179,53,228,1039,786
