ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
240,1500,190,69,209,1032,339
241,1498,197,55,222,1024,339
242,1499,191,55,229,1024,340
243,1500,194,51,230,1025,338
244,1495,190,55,225,1025,334
245,1500,192,65,226,1017,335
246,1500,180,77,231,1012,336
247,1498,170,82,231,1015,337
248,1500,179,74,234,1013,337
249,1498,171,74,246,1007,336
250,1500,171,66,259,1004,333
251,1495,169,65,254,1007,333
252,1500,177,58,261,1004,334
253,1500,171,58,262,1009,335
254,1496,174,57,255,1010,336
255,1493,169,65,243,1016,335
256,1492,172,62,241,1017,333
257,1497,172,68,238,1019,334
258,1500,175,65,246,1014,334
259,1500,168,67,251,1014,335
260,1500,157,78,249,1016,336
261,1500,147,76,259,1018,338
262,1500,151,72,254,1023,338
263,1499,157,66,254,1022,333
264,1499,155,66,249,1029,333
265,1497,151,58,257,1031,332
266,1498,149,67,248,1034,329
267,1499,151,59,252,1037,331
268,1499,155,52,252,1040,332
269,1500,142,60,253,1045,332
270,1497,131,57,257,1052,332
271,1498,126,66,252,1054,330
272,1496,126,62,248,1060,329
273,1500,130,54,249,1067,328
274,1497,123,51,255,1068,331
275,1496,124,49,246,1077,329
276,1500,125,54,241,1080,333
277,1496,113,60,233,1090,333
278,1499,112,64,227,1096,333
279,1496,120,56,223,1097,334
280,1500,121,54,228,1097,333
281,1497,119,49,226,1103,333
282,1493,118,49,220,1106,326
283,1499,121,53,217,1108,327
284,1500,131,44,217,1108,327
285,1499,128,47,218,1106,325
286,1500,135,47,215,1103,322
287,1499,142,42,212,1103,322
288,1500,137,49,202,1112,319
289,1500,147,46,202,1105,318
290,1498,146,50,205,1097,317
291,1498,156,51,201,1090,318
292,1498,166,59,199,1074,321
293,1500,190,57,196,1057,327
294,1499,198,59,194,1048,326
295,1499,207,62,192,1038,325
296,1500,214,62,195,1029,325
297,1499,221,67,203,1008,324
298,1499,225,80,198,996,326
299,1500,239,87,205,969,325
300,1498,255,86,212,945,326
301,1499,267,95,219,918,324
302,1500,272,92,240,896,325
303,1499,262,113,240,884,324
304,1499,254,115,253,877,324
305,1500,247,116,273,864,326
306,1500,231,119,292,858,327
307,1499,238,114,311,836,323
308,1500,217,124,326,833,323
309,1499,206,119,343,831,324
310,1500,190,126,359,825,326
311,1499,172,124,377,826,327
312,1497,157,125,395,820,327
313,1500,155,121,405,819,328
314,1497,145,100,425,827,327
315,1493,139,85,437,832,327
316,1492,131,86,437,838,331
317,1489,117,87,446,839,330
318,1493,114,93,435,851,332
319,1480,111,85,428,856,334
320,1480,113,67,429,871,336
321,1473,102,70,416,885,332
322,1468,103,68,407,890,330
323,1463,97,69,391,906,327
324,1450,95,62,377,916,327
325,1439,89,58,360,932,327
326,1432,89,55,345,943,324
327,1430,89,51,338,952,320
328,1429,85,61,306,977,318
329,1419,86,53,289,991,313
330,1411,92,47,269,1003,310
331,1407,86,40,264,1017,308
332,1413,88,34,267,1024,311
333,1413,92,39,248,1034,309
334,1416,107,39,224,1046,309
335,1414,105,42,215,1052,305
336,1414,98,48,205,1063,305
337,1418,103,44,200,1071,304
338,1418,111,44,189,1074,302
339,1426,126,33,187,1080,308
340,1424,129,30,183,1082,306
341,1425,134,33,170,1088,306
342,1432,141,34,169,1088,304
343,1435,136,46,159,1094,306
344,1445,142,46,159,1098,308
345,1450,147,43,151,1109,307
346,1456,154,40,145,1117,310
347,1469,161,40,154,1114,314
348,1479,164,46,155,1114,320
349,1487,171,49,152,1115,322
350,1496,174,53,155,1114,326
351,1498,177,52,153,1116,326
352,1498,176,47,163,1112,327
353,1500,170,49,160,1121,330
354,1499,171,45,161,1122,330
355,1500,169,53,161,1117,329
356,1499,173,48,165,1113,327
357,1499,163,45,178,1113,326
358,1500,158,51,180,1111,326
359,1499,148,60,179,1112,324
360,1498,143,64,180,1111,323
361,1498,141,63,180,1114,324
362,1500,137,54,194,1115,325
363,1499,139,51,199,1110,324
364,1499,139,52,202,1106,324
365,1500,131,57,205,1107,323
366,1496,135,54,202,1105,326
367,1498,137,56,202,1103,326
368,1498,139,58,199,1102,328
369,1498,134,47,215,1102,326
370,1500,135,48,213,1104,327
371,1499,145,48,206,1100,325
372,1498,148,42,209,1099,325
373,1500,150,44,210,1096,326
374,1497,159,38,211,1089,327
375,1498,165,41,208,1084,326
376,1498,164,50,197,1087,327
377,1497,167,52,191,1087,326
378,1500,164,56,188,1092,328
379,1498,167,48,189,1094,328
380,1499,167,47,193,1092,328
381,1500,167,53,189,1091,330
382,1500,170,54,193,1083,331
383,1499,177,61,177,1084,329
384,1500,186,56,182,1076,330
385,1498,184,50,188,1076,329
386,1499,185,51,188,1075,330
387,1499,178,57,191,1073,330
388,1496,189,51,188,1068,328
389,1499,190,53,191,1065,330
390,1500,195,50,195,1060,327
391,1497,187,51,202,1057,326
392,1499,182,63,200,1054,328
393,1497,180,67,200,1050,327
394,1499,187,68,192,1052,326
395,1500,186,65,205,1044,329
396,1497,181,59,214,1043,329
397,1498,182,65,217,1034,329
398,1498,181,75,214,1028,328
399,1494,173,77,218,1026,329
400,1498,180,71,222,1025,327
401,1499,179,71,226,1023,329
402,1500,171,76,231,1022,330
403,1499,165,65,246,1023,331
404,1500,159,72,245,1024,331
405,1496,157,64,248,1027,330
406,1497,159,66,252,1020,332
407,1500,159,62,264,1015,332
408,1499,162,63,270,1004,332
409,1498,155,74,255,1014,331
410,1496,155,66,255,1020,333
411,1500,159,61,261,1019,334
412,1500,151,59,269,1021,335
413,1498,143,64,262,1029,335
414,1498,144,61,260,1033,333
415,1496,149,61,255,1031,331
416,1496,154,57,258,1027,329
417,1491,148,60,247,1036,326
418,1495,143,68,247,1037,328
419,1498,151,66,240,1041,330
420,1499,146,68,243,1042,331
421,1493,141,66,237,1049,326
422,1495,137,68,243,1047,324
423,1499,132,79,245,1043,325
424,1498,138,72,241,1047,322
425,1495,135,66,245,1049,321
426,1497,132,63,248,1054,323
427,1497,126,60,250,1061,323
428,1500,131,54,247,1068,324
429,1500,129,56,247,1068,324
430,1500,127,55,247,1071,322
431,1498,133,57,245,1063,322
432,1500,132,61,241,1066,326
433,1499,136,58,244,1061,327
434,1496,145,53,243,1055,327
435,1494,136,58,243,1057,326
436,1493,155,57,233,1048,326
437,1498,153,63,234,1048,327
438,1500,168,64,229,1039,325
439,1499,172,57,232,1038,325
440,1500,189,63,219,1029,324
441,1499,194,66,222,1017,324
442,1499,188,75,224,1012,324
443,1497,201,76,223,997,325
444,1496,205,72,225,994,325
445,1500,213,69,233,985,330
446,1498,205,79,242,972,330
447,1500,210,83,241,966,331
448,1500,217,83,247,953,331
449,1497,207,88,256,946,330
450,1500,205,100,258,937,331
451,1498,200,101,271,926,332
452,1497,191,98,282,926,333
453,1495,195,87,289,924,332
454,1500,191,87,309,913,332
455,1500,194,85,311,910,330
456,1499,189,87,317,906,334
457,1498,183,89,326,900,335
458,1500,183,82,332,903,335
459,1498,178,89,327,904,334
460,1500,180,78,334,908,334
461,1500,177,73,345,905,336
462,1498,162,79,342,915,336
463,1493,161,79,334,919,334
464,1499,155,84,339,921,335
465,1499,161,85,333,920,334
466,1499,159,87,333,920,334
467,1491,137,98,324,932,334
468,1483,132,91,319,941,332
469,1481,130,88,319,944,332
470,1485,128,82,325,950,331
471,1489,128,74,331,956,334
472,1485,124,77,318,966,334
473,1485,127,72,323,963,336
474,1481,127,62,320,972,336
475,1478,130,59,312,977,335
476,1484,119,66,311,988,338
477,1486,122,59,307,998,338
478,1481,117,61,302,1001,337
479,1486,122,52,304,1008,340
480,1476,115,52,293,1016,341
481,1475,115,53,289,1018,339
482,1476,114,65,273,1024,334
483,1474,114,64,265,1031,334
484,1473,116,64,252,1041,336
485,1469,121,59,243,1046,332
486,1479,127,52,250,1050,333
487,1482,138,47,241,1056,331
488,1488,144,51,230,1063,333
489,1492,144,49,230,1069,330
490,1490,145,49,224,1072,329
491,1497,154,49,218,1076,333
492,1500,151,55,216,1078,335
493,1499,155,54,212,1078,335
494,1500,153,59,208,1080,335
495,1499,147,59,206,1087,332
496,1499,149,56,213,1081,332
497,1494,143,58,214,1079,332
498,1500,152,48,219,1081,331
499,1500,149,58,209,1084,332
500,1498,144,69,201,1084,329
501,1498,139,70,203,1086,328
502,1498,136,70,204,1088,328
503,1497,142,64,209,1082,328
504,1499,142,57,217,1083,328
505,1500,135,61,219,1085,329
506,1500,128,64,227,1081,328
507,1500,127,66,222,1085,329
508,1499,121,64,226,1088,329
509,1496,121,54,231,1090,331
510,1500,123,51,234,1092,334
511,1500,124,43,235,1098,332
512,1494,129,44,223,1098,329
513,1500,140,38,228,1094,329
514,1498,140,37,228,1093,331
515,1500,143,40,220,1097,331
516,1499,148,44,215,1092,333
517,1495,145,45,206,1099,334
518,1500,151,48,196,1105,337
519,1500,145,53,196,1106,337
520,1498,152,51,184,1111,335
521,1499,149,53,188,1109,336
522,1499,147,51,189,1112,336
523,1499,152,46,184,1117,332
524,1495,154,52,175,1114,333
525,1500,166,43,177,1114,334
526,1500,151,53,180,1116,334
527,1498,153,51,177,1117,332
528,1498,155,47,178,1118,332
529,1500,160,54,182,1104,333
530,1500,162,48,193,1097,332
531,1500,159,53,189,1099,330
532,1499,155,56,189,1099,331
533,1499,164,48,195,1092,331
534,1499,163,49,201,1086,332
535,1499,166,53,197,1083,336
536,1499,169,48,194,1088,336
537,1499,172,51,193,1083,335
538,1500,174,52,196,1078,336
539,1500,179,51,192,1078,335
540,1498,173,55,191,1079,334
541,1500,171,61,195,1073,335
542,1499,170,60,197,1072,334
543,1500,167,59,199,1075,334
544,1496,165,63,195,1073,333
545,1500,170,50,207,1073,333
546,1500,162,64,205,1069,334
547,1499,160,63,206,1070,335
548,1500,168,66,206,1060,335
549,1499,170,66,209,1054,332
550,1500,167,67,216,1050,330
551,1499,167,61,218,1053,329
552,1500,163,63,223,1051,330
553,1500,161,58,229,1052,330
554,1499,162,56,232,1049,330
555,1500,165,54,234,1047,331
556,1499,166,48,235,1050,331
557,1500,166,48,232,1054,331
558,1500,160,52,231,1057,331
559,1497,162,55,223,1057,329
560,1500,168,56,226,1050,330
561,1500,167,60,222,1051,331
562,1498,166,66,220,1046,330
563,1498,160,71,222,1045,330
564,1496,164,65,221,1046,330
565,1497,164,61,224,1048,332
566,1498,153,66,222,1057,334
567,1496,154,64,220,1058,336
568,1500,160,64,220,1056,338
569,1499,153,60,227,1059,339
570,1499,154,59,228,1058,337
571,1498,143,68,228,1059,336
572,1500,156,59,229,1056,338
573,1499,160,54,233,1052,337
574,1500,159,45,244,1052,339
575,1494,151,53,242,1048,338
576,1500,154,63,238,1045,336
577,1499,153,62,235,1049,337
578,1498,157,59,233,1049,336
579,1497,159,60,233,1045,338
580,1498,160,61,232,1045,337
581,1494,158,65,226,1045,337
582,1500,162,67,230,1041,336
583,1499,169,64,225,1041,337
584,1499,176,64,222,1037,339
585,1500,169,69,229,1033,339
586,1497,167,68,232,1030,338
587,1500,174,71,234,1021,337
588,1496,175,77,229,1015,336
589,1498,181,72,231,1014,337
590,1499,182,66,243,1008,339
591,1500,181,70,248,1001,337
592,1500,181,67,255,997,338
593,1497,177,73,250,997,334
594,1500,181,80,248,991,335
595,1494,174,78,257,985,334
596,1497,177,80,260,980,333
597,1500,179,75,266,980,334
598,1499,163,88,267,981,334
599,1499,163,86,271,979,335
600,1496,154,91,275,976,336
601,1499,155,90,277,977,336
602,1497,154,88,286,969,335
603,1498,153,86,290,969,335
604,1497,158,75,299,965,335
605,1491,156,76,299,960,334
606,1493,156,69,303,965,336
607,1498,159,77,301,961,338
608,1500,150,85,312,953,339
609,1498,145,93,305,955,336
610,1495,145,85,310,955,337
611,1500,153,74,313,960,338
612,1500,148,74,319,959,339
613,1490,135,75,318,962,339
614,1487,132,77,312,966,339
615,1480,132,76,309,963,337
616,1480,133,65,309,973,338
617,1483,130,73,306,974,336
618,1478,137,70,295,976,335
619,1477,143,66,294,974,333
620,1474,149,63,282,980,330
621,1486,160,49,298,979,334
622,1481,152,55,288,986,334
623,1490,154,61,282,993,336
624,1490,157,63,272,998,339
625,1482,157,64,260,1001,340
626,1484,160,62,255,1007,339
627,1477,153,64,253,1007,336
628,1482,154,67,252,1009,340
629,1486,160,65,252,1009,340
630,1486,170,60,243,1013,339
631,1487,162,66,243,1016,339
632,1483,154,71,243,1015,337
633,1488,152,71,243,1022,337
634,1488,153,68,244,1023,339
635,1492,164,68,233,1027,342
636,1493,161,59,244,1029,340
637,1500,165,62,249,1024,341
638,1498,169,59,251,1019,338
639,1499,170,56,254,1019,338
640,1498,161,72,250,1015,338
641,1496,154,77,245,1020,339
642,1500,158,80,244,1018,340
643,1498,168,73,243,1014,337
644,1496,158,65,257,1016,336
645,1496,158,66,258,1014,336
646,1495,162,62,256,1015,335
647,1494,162,65,251,1016,332
648,1496,163,58,259,1016,330
649,1495,158,58,258,1021,328
650,1500,156,70,245,1029,325
651,1500,154,69,248,1029,325
652,1499,144,71,247,1037,326
653,1500,147,66,246,1041,330
654,1498,144,53,258,1043,329
655,1498,140,51,260,1047,326
656,1500,135,57,263,1045,324
657,1500,136,59,259,1046,324
658,1497,130,71,236,1060,322
659,1495,136,64,237,1058,320
660,1500,147,51,242,1060,320
661,1498,138,51,248,1061,321
662,1495,139,52,237,1067,324
663,1498,136,59,235,1068,323
664,1498,138,68,231,1061,323
665,1498,134,64,234,1066,322
666,1500,143,59,234,1064,325
667,1499,137,64,233,1065,323
668,1496,133,64,228,1071,323
669,1500,127,71,225,1077,322
670,1499,128,68,222,1081,323
671,1498,132,62,228,1076,319
672,1500,124,58,243,1075,317
673,1500,120,61,238,1081,318
674,1498,120,62,229,1087,318
675,1500,132,49,231,1088,317
676,1500,134,47,235,1084,316
677,1492,121,57,235,1079,313
678,1500,134,56,235,1075,314
679,1496,137,62,226,1071,314
680,1498,137,54,232,1075,316
681,1500,138,59,231,1072,317
682,1499,142,54,224,1079,319
683,1498,140,56,224,1078,319
684,1499,145,52,227,1075,318
685,1496,142,57,223,1074,318
686,1498,146,62,213,1077,319
687,1499,153,64,210,1072,318
688,1500,158,61,214,1067,318
689,1499,161,54,217,1067,320
690,1496,152,59,214,1071,319
691,1495,150,62,212,1071,321
692,1500,147,62,220,1071,322
693,1500,142,62,225,1071,321
694,1499,142,58,219,1080,319
695,1497,141,53,221,1082,319
696,1497,140,52,224,1081,317
697,1500,147,48,226,1079,317
698,1497,145,55,219,1078,319
699,1497,151,52,220,1074,319
700,1500,151,61,218,1070,321
701,1500,146,62,222,1070,321
702,1495,136,71,222,1066,321
703,1500,150,71,214,1065,324
704,1500,153,60,219,1068,323
705,1498,155,57,221,1065,324
706,1499,155,48,229,1067,326
707,1500,159,47,226,1068,327
708,1498,155,44,223,1076,328
709,1500,156,45,218,1081,328
710,1500,142,53,218,1087,329
711,1500,146,52,213,1089,329
712,1499,147,59,208,1085,330
713,1499,157,47,212,1083,329
714,1500,159,37,221,1083,329
715,1498,158,42,214,1084,327
716,1499,161,41,210,1087,327
717,1497,163,49,204,1081,326
718,1495,169,52,193,1081,324
719,1498,180,48,192,1078,324
720,1500,187,51,180,1082,326
721,1499,188,51,183,1077,325
722,1499,186,58,180,1075,325
723,1498,192,53,183,1070,324
724,1496,202,50,178,1066,322
725,1500,204,43,187,1066,325
726,1500,204,47,195,1054,328
727,1495,204,53,186,1052,328
728,1499,210,55,173,1061,328
729,1500,206,59,180,1055,327
730,1500,202,63,186,1049,329
731,1500,194,78,188,1040,329
732,1500,197,74,195,1034,329
733,1500,190,80,199,1031,327
734,1498,191,66,216,1025,329
735,1496,186,71,216,1023,330
736,1499,198,69,222,1010,333
737,1497,182,75,226,1014,332
738,1497,189,72,233,1003,332
739,1500,193,67,233,1007,334
740,1499,190,72,239,998,333
741,1499,175,80,248,996,335
742,1500,169,83,260,988,335
743,1499,164,86,264,985,336
744,1499,168,83,268,980,338
745,1498,159,84,281,974,337
746,1499,157,84,288,970,338
747,1500,148,91,291,970,341
748,1492,139,93,284,976,339
749,1497,132,95,294,976,339
750,1495,134,86,304,971,339
751,1491,139,76,310,966,342
752,1499,134,69,323,973,342
753,1496,132,66,325,973,340
754,1499,136,69,315,979,340
755,1497,132,70,317,978,339
756,1499,128,68,320,983,340
757,1494,121,72,315,986,340
758,1500,131,64,313,992,337
759,1495,128,68,306,993,334
760,1498,135,57,307,999,333
761,1500,140,56,300,1004,334
762,1498,142,52,295,1009,332
763,1496,144,50,287,1015,331
764,1495,150,57,270,1018,328
765,1492,151,59,258,1024,324
766,1489,148,67,239,1035,324
767,1490,154,59,242,1035,325
768,1499,158,62,244,1035,327
769,1500,163,60,237,1040,326
770,1500,166,55,238,1041,326
771,1498,156,64,236,1042,326
772,1496,159,68,230,1039,324
773,1498,166,72,228,1032,324
774,1486,157,70,224,1035,325
775,1495,163,67,233,1032,328
776,1490,162,62,235,1031,324
777,1491,162,65,234,1030,325
778,1499,166,77,240,1016,324
779,1497,167,73,245,1012,325
780,1500,159,78,253,1010,325
781,1499,165,71,250,1013,322
782,1500,169,65,258,1008,325
783,1500,153,70,265,1012,324
784,1494,149,71,259,1015,322
785,1498,148,78,259,1013,321
786,1500,147,79,262,1012,323
787,1494,139,72,278,1005,321
788,1490,144,72,271,1003,320
789,1492,147,70,269,1006,323
790,1495,149,73,268,1005,322
791,1496,139,68,278,1011,322
792,1498,138,71,275,1014,323
793,1498,142,71,275,1010,324
794,1490,138,73,275,1004,325
795,1489,143,59,278,1009,326
796,1493,143,71,269,1010,328
797,1489,136,67,272,1014,329
798,1489,126,79,268,1016,329
799,1500,137,72,275,1016,332
800,1499,140,66,277,1016,332
801,1487,138,60,267,1022,329
802,1492,146,52,278,1016,329
803,1492,140,60,272,1020,331
804,1494,140,64,265,1025,333
805,1490,142,67,249,1032,334
806,1490,146,67,256,1021,331
807,1487,139,63,261,1024,332
808,1492,146,63,256,1027,334
809,1497,154,64,246,1033,333
810,1499,161,58,254,1026,335
811,1492,164,47,250,1031,335
812,1500,167,48,249,1036,335
813,1500,166,46,247,1041,335
814,1500,167,59,236,1038,337
815,1494,167,57,231,1039,337
816,1491,165,60,222,1044,338
817,1492,163,60,221,1048,337
818,1500,166,63,228,1043,338
819,1500,157,70,231,1042,338
820,1499,159,66,230,1044,337
821,1497,157,71,221,1048,336
822,1499,158,61,229,1051,336
823,1500,168,52,237,1043,333
824,1496,168,52,230,1046,333
825,1495,169,49,225,1052,334
826,1500,186,41,226,1047,337
827,1498,182,49,222,1045,338
828,1499,190,47,227,1035,339
829,1500,190,55,221,1034,338
830,1497,180,68,216,1033,337
831,1500,182,65,220,1033,336
832,1494,177,68,216,1033,337
833,1500,175,71,220,1034,340
834,1500,177,61,225,1037,338
835,1497,172,63,226,1036,339
836,1500,180,65,218,1037,338
837,1493,178,57,217,1041,336
838,1499,183,64,215,1037,339
839,1500,180,63,220,1037,342
840,1500,181,65,221,1033,342
841,1500,180,63,225,1032,341
842,1499,172,66,227,1034,341
843,1500,164,68,235,1033,342
844,1500,150,74,246,1030,341
845,1497,140,80,241,1036,341
846,1497,137,70,248,1042,341
847,1499,137,59,255,1048,343
848,1499,151,54,248,1046,345
849,1499,151,46,255,1047,346
850,1498,152,45,251,1050,347
851,1494,154,50,238,1052,345
852,1500,151,52,244,1053,346
853,1500,150,59,236,1055,345
854,1500,145,64,232,1059,345
855,1497,146,63,228,1060,345
856,1500,149,56,231,1064,348
857,1500,149,48,237,1066,348
858,1499,151,46,229,1073,348
859,1499,156,50,228,1065,348
860,1497,158,49,218,1072,349
861,1500,164,45,207,1084,348
862,1500,157,53,200,1090,349
863,1498,163,44,196,1095,349
864,1500,165,48,194,1093,350
865,1500,157,54,196,1093,348
866,1499,160,50,195,1094,348
867,1497,157,56,194,1090,347
868,1500,169,51,200,1080,347
869,1500,168,53,201,1078,346
870,1497,166,53,197,1081,347
871,1499,166,58,183,1092,349
872,1500,167,57,187,1089,349
873,1500,176,49,192,1083,349
874,1497,175,55,193,1074,347
875,1500,181,52,197,1070,349
876,1500,173,55,204,1068,350
877,1499,165,70,193,1071,349
878,1499,163,73,200,1063,349
879,1500,161,71,211,1057,349
880,1498,169,66,213,1050,348
881,1497,177,58,223,1039,350
882,1497,178,57,227,1035,348
883,1499,186,60,226,1027,347
884,1498,190,64,224,1020,345
885,1499,191,64,232,1012,344
886,1500,182,77,232,1009,345
