ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
700,1500,113,44,215,1128,310,73
701,1496,119,39,214,1124,310,73
702,1499,125,43,206,1125,312,73
703,1497,125,44,207,1121,311,72
704,1499,130,53,199,1117,312,71
705,1499,127,61,197,1114,312,70
706,1499,127,67,193,1112,311,70
707,1499,140,68,194,1097,313,70
708,1499,141,69,201,1088,311,71
709,1500,127,69,209,1095,309,71
710,1499,121,75,208,1095,308,70
711,1498,127,71,208,1092,309,70
712,1497,125,69,216,1087,309,71
713,1499,125,64,224,1086,309,71
714,1500,130,62,222,1086,309,72
715,1500,128,65,226,1081,308,72
716,1500,125,70,232,1073,308,72
717,1499,120,73,234,1072,309,72
718,1500,123,67,243,1067,309,72
719,1497,119,59,253,1066,309,72
720,1499,121,59,261,1058,308,72
721,1500,112,64,264,1060,308,73
722,1499,99,88,250,1062,305,74
723,1498,102,87,251,1058,301,74
724,1500,100,85,259,1056,301,75
725,1497,98,73,267,1059,299,75
726,1500,103,64,273,1060,299,76
727,1495,103,63,265,1064,301,76
728,1493,108,59,268,1058,303,76
729,1493,103,61,266,1063,306,75
730,1494,100,63,266,1065,305,75
731,1499,105,67,264,1063,305,75
732,1500,108,72,264,1056,305,73
733,1498,101,75,261,1061,305,73
734,1498,103,67,261,1067,307,71
735,1498,104,71,258,1065,308,72
736,1500,102,64,277,1057,306,73
737,1500,102,68,270,1060,306,72
738,1499,113,62,267,1057,306,70
739,1494,112,64,259,1059,304,68
740,1498,116,66,251,1065,303,68
741,1493,118,64,255,1056,303,68
742,1498,124,73,247,1054,302,70
743,1499,120,72,253,1054,302,69
744,1497,118,71,256,1052,301,67
745,1500,118,77,257,1048,304,69
746,1499,120,74,260,1045,301,71
747,1495,125,69,265,1036,300,70
748,1495,127,70,261,1037,300,70
749,1496,126,74,265,1031,300,69
750,1490,123,69,263,1035,300,69
751,1491,117,78,263,1033,299,69
752,1491,126,77,262,1026,297,69
753,1495,124,72,272,1027,298,69
754,1499,122,77,268,1032,298,70
755,1499,119,83,270,1027,297,69
756,1500,111,86,277,1026,297,69
757,1499,111,83,278,1027,296,69
758,1495,107,84,278,1026,296,68
759,1495,104,77,289,1025,297,66
760,1498,100,74,294,1030,295,66
761,1498,100,69,293,1036,297,65
762,1496,104,63,293,1036,296,65
763,1496,96,70,296,1034,296,64
764,1490,98,70,287,1035,295,63
765,1492,97,70,288,1037,293,64
766,1496,110,66,289,1031,298,65
767,1496,118,53,288,1037,296,67
768,1500,122,59,287,1032,294,67
769,1497,108,70,282,1037,293,67
770,1498,102,83,274,1039,294,67
771,1496,108,88,264,1036,293,67
772,1495,98,87,271,1039,295,67
773,1499,109,76,269,1045,296,66
774,1490,111,68,270,1041,295,65
